date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_173,aVWAP_BoS_CHoCH_bull_238,aVWAP_BoS_CHoCH_bull_430,aVWAP_BoS_CHoCH_bull_640,aVWAP_BoS_CHoCH_bull_727,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_400,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,43.12,43.15,42.1,42.59,5093518,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,43.64,44.63,43.21,43.32,9134979,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,43.05,44.14,43.04,43.5,6601215,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,42.59,43.36,42.54,43.1,5510650,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,42.11,42.76,42.07,42.41,5341314,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,42.41,42.43,41.44,41.9,6454552,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,43.4,43.645,42.385,42.65,6204758,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,44.41,44.65,43.42,43.58,13543719,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,44.57,45.315,44.07,44.24,11883575,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,44.86,44.95,43.84,44.17,8674993,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,44.22,44.5,43.93,44.29,10539384,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,44.05,44.72,44.0,44.17,8554376,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,43.45,45.04,43.375,44.08,9562486,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,42.97,43.545,42.685,43.47,11278141,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,42.66,42.75,41.08,42.18,8974595,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,42.51,42.75,41.29,41.91,10837408,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,43.04,43.68,42.47,42.81,16803559,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,43.23,43.95,42.86,43.33,12172789,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,42.74,43.44,41.745,43.14,12258171,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,42.9,43.135,42.29,42.65,13622529,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,43.5,43.565,42.62,42.88,10452019,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,41.44,42.49,40.91,41.785,26586168,,,,,,,,41.61333333333333,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,42.61,42.865,41.27,41.3,16121832,,,,,,,,41.85303932097031,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,42.77,43.19,42.29,42.32,8924511,,,,,,,,42.00807604669856,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,42.91,43.51,42.54,42.64,7259545,,,,,,,,42.12870560397258,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,44.16,44.26,42.98,43.2,8019978,,,,,,,,42.32902449261469,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,44.75,45.0,44.265,44.615,9732078,,,,,,,,43.6490770070722,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,43.75,44.54,43.56,44.26,8719369,,,,,,,,43.546156972741755,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,43.11,44.0,42.9,43.84,6616116,,,,,,,,43.43566651384339,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,42.73,43.23,42.44,43.0,7963578,,,,,,,,43.282656724953966,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,44.01,44.01,43.28,43.38,8014998,,,,,,,,43.318841380809005,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,44.19,44.26,43.235,43.81,6510167,,,,,,,,43.35687748082589,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,42.83,44.04,42.595,43.8,7785450,,,,,,,,43.3199077346882,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,42.55,43.1,42.19,42.88,6878328,,,,,,,,43.03867217469909,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,42.98,43.37,42.455,42.55,6769588,,,,,,,,43.07106276735783,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,43.71,44.375,43.14,43.28,12624712,,,,,,,,43.26114474246904,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,43.95,44.025,42.285,42.75,8259159,,,,,,,,43.27914355579122,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,45.1,45.17,43.77,44.0,10716154,,,,,,,,43.76917386353307,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,44.17,44.69,43.66,44.49,10611068,,,,,,,,43.76066864326651,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,43.36,44.33,42.98,44.08,9789857,,,,,,,,43.687835308746436,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,43.9,44.44,43.64,43.96,11859577,,,,,,,,43.706499360414966,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,43.96,44.31,43.54,44.17,6980450,,,,,,,,43.71295536186747,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,43.96,44.07,43.075,43.29,7015738,,,,,,,,43.70320214890809,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,42.55,43.8,42.49,43.72,8479723,,,,,,,,43.63677459609218,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,40.9,42.53,40.8,42.46,11351230,,,,,,,,43.022357130339955,#000000,0,,,0.0,-1.0,40.8,87.0
2022-03-09 00:00:00+00:00,42.07,42.295,41.295,41.76,10484470,,,,,,,,42.97106491643457,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-10 00:00:00+00:00,41.74,41.86,41.27,41.45,9237456,,,,,,,,42.88459544404443,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,41.7,42.56,41.66,42.0,6175638,,,,,,,,42.85639038013751,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-14 00:00:00+00:00,41.9,42.39,41.64,42.19,8307525,,,,,,,,42.81913177698206,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-15 00:00:00+00:00,42.66,42.85,42.12,42.49,6925942,,,,,,,,42.82283014487741,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-16 00:00:00+00:00,43.84,44.01,43.0,43.12,7726660,,,,,,,,42.88759376394965,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-17 00:00:00+00:00,44.21,44.245,43.62,43.62,8114398,,,,,,,,42.96648463014133,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,44.22,44.33,43.63,44.19,10392281,,,,,,,,43.05173951214829,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-21 00:00:00+00:00,44.32,44.47,43.8,43.87,5296054,,,,,,,,43.09369475988665,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-22 00:00:00+00:00,43.74,44.59,43.675,44.33,6575341,,,,,,,,43.133131189605216,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-23 00:00:00+00:00,42.3,43.56,41.99,43.54,11794087,,,,,,,,43.104179887018326,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-24 00:00:00+00:00,42.87,42.995,42.11,42.36,5653405,,,,,,,,43.09278682931538,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,43.5,43.52,42.905,43.05,5977325,,,,,,,,43.10137753298538,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-28 00:00:00+00:00,44.27,44.3,43.5,43.68,4498434,,,,,,,,43.12345581044549,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-29 00:00:00+00:00,44.85,45.08,44.43,44.87,6133649,,,,,,,,43.174324591553976,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-30 00:00:00+00:00,44.7,45.075,44.42,44.65,6862600,,,,,,,,43.225444796111525,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-31 00:00:00+00:00,44.29,45.135,44.27,44.62,10142338,,,,,,,,43.286954833971535,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,44.99,45.03,44.21,44.55,5188861,,,,,,,,43.320043364083496,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-04 00:00:00+00:00,44.16,45.08,43.73,44.83,10642479,,,,,,,,43.36458367480624,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-05 00:00:00+00:00,44.35,44.64,44.02,44.05,9052475,,,,,,,,43.39965899394298,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-06 00:00:00+00:00,44.58,44.66,43.555,43.97,7256618,,,,,,,,43.4238473503913,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-07 00:00:00+00:00,44.96,45.17,44.32,44.44,5758744,,,,,,,,43.453903828817616,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,44.84,45.24,44.66,44.95,9615588,,,,,,,,43.50442929580928,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-11 00:00:00+00:00,44.22,44.91,44.15,44.7,6497875,,,,,,,,43.52538486740848,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-12 00:00:00+00:00,43.76,44.535,43.615,44.22,4156075,,,,,,,,43.5316949857856,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-13 00:00:00+00:00,44.43,44.535,43.6501,43.86,4151778,,,,,,,,43.541133271812654,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-14 00:00:00+00:00,44.25,44.71,44.03,44.51,5172331,,,,,,,,43.554663896169174,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-18 00:00:00+00:00,43.74,44.565,43.55,44.13,4082718,,,,,,,,43.559907784956735,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-19 00:00:00+00:00,45.72,45.95,43.83,43.92,9196715,,,,,,,,43.60687881009879,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-20 00:00:00+00:00,47.1,47.495,45.62,45.93,14210806,,,,,,46.73833333333333,,44.24144974609475,"rgba(0, 255, 0, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-04-21 00:00:00+00:00,46.31,47.38,46.26,47.33,8062385,,,,,,46.706358689840776,,44.29383707915062,"rgba(0, 255, 255, 0.75)",0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,43.9,45.97,43.725,45.8,11485495,,,,,,45.966477571283434,,44.1897817731648,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-25 00:00:00+00:00,44.59,44.775,43.59,43.76,10329262,,,,,,45.58033772082868,,44.136562386875674,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-26 00:00:00+00:00,42.6,44.17,42.54,43.85,13712457,,,,,,44.99269796030553,,44.01530335824967,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-04-27 00:00:00+00:00,43.06,44.85,42.86,43.55,14686372,,,,,,44.70850069148934,,43.960206600079836,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-28 00:00:00+00:00,42.73,43.61,42.0,43.44,8550060,,,,,,44.50502783602393,,43.90757672113384,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,42.11,42.98,41.95,42.52,15072896,,,,,,44.16653190620836,,43.80697332639395,"rgba(255, 0, 0, 1.0)",0,,,0.0,0.0,0.0,0.0
