date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bull_210,aVWAP_BoS_CHoCH_bear_149,aVWAP_BoS_CHoCH_bear_186,aVWAP_BoS_CHoCH_bear_291,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-01-16 15:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 16:00:00+00:00,2.82,2.82,2.82,2.82,100.0,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 18:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,2.82,2.82,2.75,2.75,34.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 15:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 16:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 17:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 18:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 19:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 20:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 15:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 16:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 17:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 18:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 19:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 20:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 15:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 16:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 17:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 18:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 19:00:00+00:00,2.75,2.75,2.75,2.75,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 20:00:00+00:00,2.75,2.91,2.75,2.91,33.0,,,,,,2.856666666666667,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 15:00:00+00:00,2.91,2.91,2.91,2.91,0.0,,,,,,2.856666666666667,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 16:00:00+00:00,2.91,2.91,2.91,2.91,0.0,,,,,,2.856666666666667,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 17:00:00+00:00,2.91,2.91,2.91,2.91,0.0,,,,,,2.856666666666667,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 18:00:00+00:00,2.91,2.91,2.91,2.91,0.0,,,,,,2.856666666666667,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 19:00:00+00:00,2.91,2.91,2.82,2.82,55.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 20:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 15:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 16:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 17:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 18:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 19:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 20:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 15:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 16:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 17:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 18:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 19:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 20:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 15:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,2.851875,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
