date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_155,aVWAP_BoS_CHoCH_bull_231,aVWAP_BoS_CHoCH_bull_337,aVWAP_BoS_CHoCH_bull_429,aVWAP_BoS_CHoCH_bull_550,aVWAP_BoS_CHoCH_bull_718,aVWAP_BoS_CHoCH_bull_779,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_241,aVWAP_BoS_CHoCH_bear_413,aVWAP_BoS_CHoCH_bear_530,aVWAP_BoS_CHoCH_bear_713,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,65.0727970841,65.164849652,64.3782186173,64.3782186173,1490142,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,65.4493757709,65.8677965341,64.846849872,65.1815864825,2043194,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,65.5246915083,66.5707434161,65.4912178472,65.800849212,1652147,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,66.1690594835,66.4117435262,65.7841123814,66.1021121614,3486288,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,66.8711695241,67.0484570585,66.0818178828,66.465940874,3396732,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,66.4321718198,66.9387076324,66.0185009062,66.8036314157,1884558,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,67.630973243,67.6436366383,66.5165944553,66.5165944553,1651930,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,68.5005263879,68.5005263879,67.6647422971,67.6731845607,2563947,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,68.6946984494,69.5473670672,68.5765067598,68.8466591931,1546683,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,68.922639565,69.310983688,67.9348947305,68.1712781097,1878039,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,69.6655587568,70.1383255152,69.3574161375,69.7584236558,1888003,,,,,,,,,,,,,69.72043346983332,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,68.5933912869,69.9694802444,68.3907769618,69.8428462912,2859865,,,,,,,,,,,,,69.27717581903826,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,68.6440448681,69.6571164933,68.4161037525,68.5765067598,1655516,,,,,,,,,,,,,69.18114955451992,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,67.2763981741,68.424546016,66.9724766866,68.1375090555,2210531,,,,,,,,,,,,,68.76456207586028,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,66.2042307042,66.2802110761,64.4229130966,65.8580978989,3083791,,,,,,,,,,,,,66.78776382297926,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,66.8036314157,67.3186094919,65.1067364436,65.765233,2053377,,,,,,,,,,,,,66.82818673957203,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,66.7360933074,67.9180102034,66.263326549,67.6816268242,3187760,,,,,,,,,,,,,66.95536803321622,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,66.651670672,67.7660494596,66.3308646573,67.2510713835,2156294,,,,,,,,,,,,,66.97775079221279,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,66.2295574948,66.651670672,65.4191001947,66.6263438813,1781811,,,,,,,,,,,,,66.89213703145671,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,67.5634351346,67.622615402,65.8580978989,66.17046165,1528404,,,,,,,,,,,,,66.91347835926678,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,68.8382169296,68.9141973015,67.4283589179,67.5465506075,2432542,,,,,,,,,,,,,67.10837028682509,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,70.1129987246,70.2649594684,69.0999270994,69.2603301068,1826284,,,,,,,,,,,,,67.3445948574595,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,69.9779225079,70.7208416997,69.4460599047,69.6317897026,2383609,,,,,,,,,,,,,67.61794760466339,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,69.8934998725,70.3409398403,69.4840500906,69.7499813922,1801260,,,,,,,,,,,,,67.77969279438553,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,70.7208416997,70.8728024435,70.0961141975,70.3156130496,1654763,,,,,,,,,,,,,67.9484182171734,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,71.4468763644,71.6030582399,70.7292839632,70.7968220716,1986683,,,,,,,,,,,,,68.17209481435836,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,71.4637608915,72.1222574478,71.2864733571,71.7254710613,2471414,,,,,,,,,,,,,68.43884077444773,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,71.5735103175,72.2742181916,71.0585322414,71.066974505,2264628,,,,,,,,,,,,,68.64969883579911,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,71.4046650467,72.6161298651,71.0585322414,71.4215495738,2316849,,,,,,,,,,,,,69.79219017864786,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,70.4338047392,71.3033578842,70.0074704303,71.0247631872,2540297,,,,,,,,,,,,,69.67331798815304,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,70.8728024435,71.1598394039,70.5097851111,70.9318982883,2353353,,,,,,,,,,,,,69.71574000586652,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,71.7592401155,72.0884883937,70.6533035913,70.8137065987,1393287,,,,,,,,,,,,,69.79388454874652,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,70.8305911257,71.6157216352,70.7123994361,71.3708959925,2268824,,,,,,,,,,,,,69.85408650200377,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,70.2565172048,70.9825518695,70.2143058871,70.8305911257,2022914,,,,,,,,,,,,,69.85772739258472,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,70.1467677788,70.3747088944,69.1759074713,69.8259617641,2473256,,,,,,,,,,,,,69.8188930905647,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,69.2940991609,70.7208416997,69.0323889911,70.53089077,2527599,,,,,,,,,,,,,69.77690523382218,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,67.4705702356,67.5641105157,65.967847325,66.3308646573,3845947,,,,,,,,,,,,,69.45476012885278,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,69.5895783849,69.7457602605,67.9011256763,68.036201893,2023387,,,,,,,,,,,,,69.4259701017948,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,68.1206245284,68.9817354098,67.5592140028,68.5511799691,3936141,,,,,,,,,,,,,69.30470097382828,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,65.5119650937,68.1966049003,65.1996013426,67.9517792576,3207821,,,,,,,,,,,,,69.09582427657296,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,67.8082607774,67.9011256763,65.9003092166,65.9003092166,2651306,,,,,,,,,,,,,68.99368070694727,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,65.4191001947,67.5465506075,65.2755817145,66.8711695241,2335980,,,,,,,,,,,,,68.86430011146335,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,65.3853311405,65.6385990468,64.102107082,64.6339696852,2505044,,,,,,,,,,,,,68.69274987478846,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,64.0176844466,64.9294489092,63.8319546486,64.4566821508,3101513,,,,,,,,,,,,,68.46178920759134,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,63.0552664026,64.6255274216,62.6500377526,64.2202987716,3120083,,,,,,,,,,,,,67.02146302427339,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-09 00:00:00+00:00,64.8787953279,65.3431198228,64.3216059341,64.7268345842,2231365,,,,,,,,,,,,,67.08263756427661,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-10 00:00:00+00:00,64.9716602269,65.3220141639,64.0978859502,64.4482398872,1649735,,,,,,,,,,,,,67.06783416656528,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,64.9716602269,66.0016163792,64.9252277774,65.3600043499,1526017,,,,,,,,,,,,,67.07209622693458,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-14 00:00:00+00:00,65.1658322884,66.2211152313,64.9041221186,65.5204073572,3083104,,,,,,,,,,,,,67.0605293520315,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-15 00:00:00+00:00,66.0691544875,66.1535771229,64.4566821508,65.4275424582,1782655,,,,,,,,,,,,,67.04934623509232,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-16 00:00:00+00:00,67.2848404377,67.64785777,65.9256360073,66.9049385783,2228785,,,,,,,,,,,,,67.10886803712513,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-17 00:00:00+00:00,68.3570079077,68.3738924347,67.1159951668,67.1159951668,1768353,,,,,,,,,,,,,67.18496696902223,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,68.3147965899,68.6356026046,67.5972041888,68.0784132107,1818516,,,,,,,,,,,,,67.25860966191809,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-21 00:00:00+00:00,68.9395240921,69.0914848359,68.3823346983,68.5089686514,1822399,,,,,,,,,,,,,67.34438880999022,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-22 00:00:00+00:00,69.1336961536,69.7668659193,69.0661580453,69.2687723703,2667982,,,,,,,,,,,,,67.84552453105819,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-23 00:00:00+00:00,67.8926834128,68.8213324025,67.7322804055,68.7284675035,1951261,,,,,,,,,,,,,67.77865037487052,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-24 00:00:00+00:00,68.036201893,68.4161037525,67.6774056924,68.2303739545,1641976,,,,,,,,,,,,,67.75900689830621,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,68.9817354098,69.0112833322,68.0193173659,68.3232388535,1488465,,,,,,,,,,,,,67.79107980596373,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-28 00:00:00+00:00,68.7791210848,68.8044478754,68.0446441566,68.6102758139,1687615,,,,,,,,,,,,,67.81636397242025,#000000,0,,,0.0,0.0,0.0,0.0
