date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_112,aVWAP_BoS_CHoCH_bull_164,aVWAP_BoS_CHoCH_bull_357,aVWAP_BoS_CHoCH_bear_60,aVWAP_BoS_CHoCH_bear_170,aVWAP_BoS_CHoCH_bear_240,aVWAP_BoS_CHoCH_bear_303,aVWAP_BoS_CHoCH_bear_422,aVWAP_BoS_CHoCH_bear_635,aVWAP_BoS_CHoCH_bear_711,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,43.95,46.5,43.458,43.5,3022,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,45.3,46.5,43.95,43.95,667,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,45.0,49.95,45.0,48.0,3107,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,44.7015,46.35,44.7,45.147,2116,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,44.85,45.585,44.6295,45.3,1172,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,44.85,45.75,44.55,45.75,647,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,42.45,45.45,40.95,44.85,5490,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,43.05,43.95,42.75,43.35,1047,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,40.65,42.948,40.35,42.45,843,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,41.4,42.882,40.35,40.95,348,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,41.4,43.5,40.8,42.0,669,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,41.25,42.15,40.8,42.0,1006,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,40.2,40.959,39.9,40.4205,962,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,37.5,40.2,37.5,40.2,925,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,30.3,37.5,29.7,37.5,2158,,,,,,,,,,,32.5,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,32.55,37.2,31.05,37.2,901,,,,,,,,,,,32.823994769532526,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,31.5,41.55,30.75,34.05,9801,,,,,,,,,,,34.17754276827371,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,31.65,33.75,31.65,32.7,708,,,,,,,,,,,34.08217865566037,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,32.7,32.7,30.75,32.4,303,,,,,,,,,,,34.0377874702617,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,31.65,33.9,31.65,33.0,278,,,,,,,,,,,34.0056081701887,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,31.8,33.3,31.65,32.4,1178,,,,,,,,,,,33.87067593136295,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,32.4,32.628,31.8,31.8,120,,,,,,,,,,,33.85828769340325,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,32.325,32.7,31.95,32.4,70,,,,,,,,,,,33.85137075465618,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,31.8,33.0,31.8,32.9955,175,,,,,,,,,,,33.832954371654345,#000000,0,,,0.0,0.0,0.0,0.0
