date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-02-13 00:00:00+00:00,2.7,9.8,2.53,8.05,685400,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-14 00:00:00+00:00,3.0492,3.7,2.6,3.05,1302526,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-18 00:00:00+00:00,7.5,9.89,4.1,4.33,57930736,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-19 00:00:00+00:00,6.15,7.77,6.1,6.5,1589810,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-20 00:00:00+00:00,5.59,6.4,5.4,6.0,535396,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-21 00:00:00+00:00,3.77,5.5,3.7,5.28,635261,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-24 00:00:00+00:00,3.43,3.8828,3.25,3.77,188519,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-25 00:00:00+00:00,3.36,3.44,3.22,3.43,112302,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-26 00:00:00+00:00,2.91,3.36,2.82,3.36,262397,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-27 00:00:00+00:00,1.85,2.88,1.81,2.88,491299,,#000000,0,,,0.0,0.0,0.0,0.0
2025-02-28 00:00:00+00:00,2.24,2.85,1.76,1.85,2114432,2.2833333333333337,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-03 00:00:00+00:00,2.02,2.61,2.0001,2.3,491310,2.269512692993653,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-04 00:00:00+00:00,2.11,2.175,1.94,2.05,230183,2.253724717214548,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-05 00:00:00+00:00,2.29,2.33,2.03,2.07,118100,2.2522431604336455,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-06 00:00:00+00:00,2.11,2.28,2.05,2.17,89675,2.2491326133762635,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-07 00:00:00+00:00,2.13,2.27,2.05,2.12,56873,2.2473142497639413,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-10 00:00:00+00:00,1.93,2.09,1.91,2.09,185205,2.232059023869943,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-11 00:00:00+00:00,1.99,2.03,1.95,2.0036,49773,2.228447025793739,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-12 00:00:00+00:00,2.09,2.1681,1.99,1.99,67510,2.2255556930461524,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-13 00:00:00+00:00,2.13,2.15,2.01,2.04,33413,2.2243024989179796,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-14 00:00:00+00:00,2.25,2.28,2.032,2.08,69334,2.2235713635772405,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-17 00:00:00+00:00,2.23,2.364,2.18,2.364,49795,2.224053524817028,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-18 00:00:00+00:00,2.2,2.2984,2.1,2.23,70094,2.223578197939136,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-19 00:00:00+00:00,2.28,2.48,2.17,2.17,271183,2.2697961358231886,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-20 00:00:00+00:00,2.08,2.2989,2.06,2.15,88195,2.248787632798005,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-21 00:00:00+00:00,2.16,2.24,2.08,2.08,34330,2.2437100660597658,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-24 00:00:00+00:00,2.11,2.22,2.11,2.12,21703,2.240526834297182,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-25 00:00:00+00:00,2.1,2.25,2.0904,2.12,17339,2.2382021562447427,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-26 00:00:00+00:00,2.01,2.2493,1.95,2.1,169847,2.209655061778125,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-27 00:00:00+00:00,2.0,2.09,1.76,2.05,152656,2.1031758025876033,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-28 00:00:00+00:00,1.98,2.13,1.9,1.97,64852,2.1036328407501594,#000000,0,,,0.0,0.0,0.0,0.0
2025-03-31 00:00:00+00:00,1.95,1.9992,1.8601,1.99,37718,2.0984761816944286,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-01 00:00:00+00:00,2.06,2.06,1.95,2.0119,15696,2.0988278119480577,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-02 00:00:00+00:00,1.97,2.09,1.96,2.0812,20756,2.098582024263937,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-03 00:00:00+00:00,2.005,2.08,1.8799,1.92,64078,2.095771099098092,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-04 00:00:00+00:00,1.97,2.04,1.85,1.85,42441,2.092079021700771,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-07 00:00:00+00:00,1.95,2.0,1.85,1.91,22166,2.0897561585687607,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-08 00:00:00+00:00,1.85,2.0,1.8224,2.0,39076,2.0841039195136997,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-09 00:00:00+00:00,1.9815,2.0298,1.89,1.98,30564,2.082528612132046,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-10 00:00:00+00:00,2.005,2.02,1.8953,2.01,8890,2.082140002224982,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-11 00:00:00+00:00,1.96,2.01,1.8479,2.01,12981,2.0811260960636457,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-14 00:00:00+00:00,1.985,1.985,1.85,1.915,19054,2.0796948022512245,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-15 00:00:00+00:00,1.93,1.9886,1.87,1.91,10054,2.078856297853864,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-16 00:00:00+00:00,1.94,1.99,1.8918,1.96,5606,2.078455836733071,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-17 00:00:00+00:00,1.95,1.9899,1.9,1.94,40183,2.075916768910236,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-21 00:00:00+00:00,1.92,1.99,1.92,1.94,30213,2.0740205818993895,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-22 00:00:00+00:00,1.93,1.9785,1.86,1.9785,20716,2.072404669931397,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-23 00:00:00+00:00,2.0,2.0799,1.92,1.94,56422,2.0717777696903195,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-24 00:00:00+00:00,2.2,2.23,1.92,1.94,115818,2.079949294833931,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-25 00:00:00+00:00,2.24,2.3981,2.1,2.1,79844,2.0912048553347677,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-28 00:00:00+00:00,2.32,2.36,2.1,2.25,36580,2.0961266041623,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-29 00:00:00+00:00,2.38,2.38,2.12,2.35,16939,2.098652331963392,#000000,0,,,0.0,0.0,0.0,0.0
2025-04-30 00:00:00+00:00,2.4,2.65,2.33,2.37,186022,2.219364326527658,#000000,0,,,0.0,0.0,0.0,0.0
2025-05-01 00:00:00+00:00,2.45,2.54,2.365,2.39,35499,2.2237965064821474,#000000,0,,,0.0,0.0,0.0,0.0
2025-05-02 00:00:00+00:00,2.5,2.525,2.33,2.46,44934,2.2292060945519365,#000000,0,,,0.0,0.0,0.0,0.0
