date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_87,aVWAP_BoS_CHoCH_bull_166,aVWAP_BoS_CHoCH_bear_135,aVWAP_BoS_CHoCH_bear_182,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,116.235,116.52,115.93,116.06,24530.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,115.38,115.43,114.17,114.21,21524.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,114.24,114.38,113.73,113.815,22387.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,113.53,114.8,113.505,114.79,9078.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,116.6,118.24,116.6,118.14,26345.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,120.49,120.69,119.59,120.025,39629.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,118.62,118.72,116.235,116.885,20555.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,118.97,119.05,117.87,118.13,25499.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,120.06,120.8,120.04,120.705,31445.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,122.555,123.23,122.18,122.66,23611.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,126.365,128.62,126.29,127.77,66588.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,127.5,127.93,127.03,127.495,30351.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,125.65,128.58,125.64,127.725,37293.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,131.48,131.73,129.63,130.375,46531.0,,,,,130.57833333333335,"rgba(38, 166, 154, 1.0)",,130.57833333333335,,0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,130.09,130.91,129.635,130.655,23029.0,,,,,130.51929310427448,"rgba(38, 166, 154, 1.0)",,130.51929310427448,,0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,130.84,131.52,130.71,131.485,12138.0,,,,,130.6261220388912,"rgba(38, 166, 154, 1.0)",,130.6261220388912,,0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,131.13,131.26,130.37,130.495,30908.0,,,,,130.64868732571975,"rgba(38, 166, 154, 1.0)",,130.64868732571975,,0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,129.11,129.33,126.72,126.94,22194.0,,,,,130.1571669510386,"rgba(239, 83, 80, 1.0)",,130.1571669510386,,0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,129.18,130.27,128.7,130.1,16698.0,,,,,130.10567614753992,"rgba(239, 83, 80, 1.0)",,130.10567614753992,,0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,129.56,130.43,129.265,130.41,16313.0,,,,,130.09880568019975,"rgba(239, 83, 80, 1.0)",,130.09880568019975,,0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,130.41,130.41,130.41,130.41,0.0,,,,,130.09880568019975,"rgba(239, 83, 80, 1.0)",,130.09880568019975,,0,,,0.0,0.0,0.0,0.0
2023-12-26 17:00:00+00:00,130.28,131.385,130.23,131.075,19025.0,,,,,130.18004968706958,"rgba(239, 83, 80, 1.0)",,130.18004968706958,,0,,,0.0,0.0,0.0,0.0
2023-12-27 17:00:00+00:00,130.09,130.365,129.58,130.345,6635.0,,,,,130.1771901042878,"rgba(239, 83, 80, 1.0)",,130.1771901042878,,0,,,0.0,0.0,0.0,0.0
2023-12-28 17:00:00+00:00,130.17,130.93,130.06,130.6,8622.0,,,,,130.19224221851655,"rgba(239, 83, 80, 1.0)",,130.19224221851655,,0,,,0.0,0.0,0.0,0.0
2023-12-29 17:00:00+00:00,130.605,131.34,130.24,130.56,10403.0,,,,,130.21775286750497,"rgba(239, 83, 80, 1.0)",,130.21775286750497,,0,,,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,130.56,130.56,130.56,130.56,0.0,,,,,130.21775286750497,"rgba(239, 83, 80, 1.0)",,130.21775286750497,,0,,,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,130.41,130.675,128.93,129.89,14634.0,,,,,130.1928773096171,"rgba(239, 83, 80, 1.0)",,130.1928773096171,,0,,,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,127.13,128.515,127.13,127.59,32671.0,,,,,129.88504708732196,"rgba(239, 83, 80, 1.0)",,129.88504708732196,,0,,,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,127.62,127.7,126.45,126.495,22750.0,,,,,129.64322559467138,"rgba(239, 83, 80, 1.0)",,128.26244613066902,,0,,,0.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,127.79,128.46,127.22,128.26,11172.0,,,,,129.57996341791414,"rgba(239, 83, 80, 1.0)",,128.4116796729136,,0,,,0.0,0.0,0.0,0.0
2024-01-08 17:00:00+00:00,128.87,129.9,128.43,129.785,16766.0,,,,,129.56871566571868,"rgba(239, 83, 80, 1.0)",,128.7580383884149,,0,,,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,127.79,128.77,127.755,128.56,30195.0,,,,,129.46173428553536,"rgba(239, 83, 80, 1.0)",,128.781881354654,,0,,,0.0,0.0,0.0,0.0
2024-01-10 17:00:00+00:00,129.605,129.89,128.755,129.265,13902.0,,,,,129.45552397255764,"rgba(239, 83, 80, 1.0)",,128.86687315893272,,0,,,0.0,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,128.565,129.395,128.515,128.83,17737.0,,,,,129.4296946916163,"rgba(239, 83, 80, 1.0)",,128.9040152344581,,0,,,0.0,0.0,0.0,0.0
2024-01-12 17:00:00+00:00,127.05,127.98,126.95,127.94,21960.0,,,,,129.3290875251194,"rgba(239, 83, 80, 1.0)",,128.79206825778334,,0,,,0.0,0.0,0.0,0.0
2024-01-15 17:00:00+00:00,127.94,127.94,127.94,127.94,0.0,,,,,129.3290875251194,"rgba(239, 83, 80, 1.0)",,128.79206825778334,,0,,,0.0,0.0,0.0,0.0
2024-01-16 17:00:00+00:00,125.85,126.99,125.42,126.91,21713.0,,,,,127.80914549258486,"rgba(239, 83, 80, 1.0)",,127.87367538175981,,0,,,0.0,0.0,0.0,0.0
2024-01-17 17:00:00+00:00,127.12,127.83,126.41,127.765,23959.0,,,,,127.99370796294781,"rgba(239, 83, 80, 1.0)",,127.96711593423242,,0,,,0.0,0.0,0.0,0.0
2024-01-18 17:00:00+00:00,128.39,129.66,127.43,129.45,21325.0,,,,,128.296659710649,"rgba(239, 83, 80, 1.0)",,128.2019913633409,,0,,,0.0,0.0,0.0,0.0
