date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_396,aVWAP_BoS_CHoCH_bull_736,aVWAP_BoS_CHoCH_bear_62,aVWAP_BoS_CHoCH_bear_246,aVWAP_BoS_CHoCH_bear_481,aVWAP_BoS_CHoCH_bear_540,aVWAP_BoS_CHoCH_bear_582,aVWAP_BoS_CHoCH_bear_704,aVWAP_BoS_CHoCH_bear_801,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-04-11 14:00:00+00:00,192.55,194.1,190.43,190.91,9874.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-11 15:00:00+00:00,191.11,191.11,188.96,190.815,6025.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-04-11 16:00:00+00:00,190.815,193.975,190.525,193.64,4946.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.365858315829676,-98.54878747374451,False,False,False,True,True,
2025-04-11 17:00:00+00:00,193.77,195.63,193.33,194.5,6249.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.184532708272314,-75.67539468896317,False,False,True,False,True,
2025-04-11 18:00:00+00:00,194.515,194.56,193.81,193.99,19293.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.07638679701179,-62.90330914211145,False,False,True,False,True,
2025-04-11 19:00:00+00:00,193.99,195.0,193.99,194.72,26098.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.6763684490781,-51.14078968449502,False,False,True,False,True,
2025-04-14 14:00:00+00:00,195.19,195.86,194.69,195.48,3007.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.52858486321554,-40.29708439087632,False,False,True,False,True,
2025-04-14 15:00:00+00:00,195.45,195.53,194.445,194.52,2495.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,75.38288223799385,-36.749777625588486,False,False,True,False,True,
2025-04-14 16:00:00+00:00,194.52,195.11,194.235,194.555,1814.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.03210241026099,-32.106803031625255,False,False,True,False,True,
2025-04-14 17:00:00+00:00,194.57,195.47,194.31,195.35,4665.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.79876059606732,-25.335251616838605,False,False,True,False,True,
2025-04-14 18:00:00+00:00,195.35,196.65,195.35,196.565,1496.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.13023106355979,-17.388436041031746,False,False,True,False,True,
2025-04-14 19:00:00+00:00,196.495,196.63,195.66,195.66,11655.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.26708771358969,-15.163326172493981,False,False,True,False,True,
2025-04-15 14:00:00+00:00,195.825,196.91,195.53,196.7,3300.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.17445371475057,-10.431524955928637,False,False,True,False,True,
2025-04-15 15:00:00+00:00,196.54,196.805,195.95,196.265,3970.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.25424633429105,-8.071875389748072,False,False,True,False,True,
2025-04-15 16:00:00+00:00,196.28,196.49,195.965,196.0,1925.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.85423815492173,-6.759731072243113,False,False,True,False,True,
2025-04-15 17:00:00+00:00,196.025,196.265,195.745,195.95,1619.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.03052945613402,-5.325474273823474,False,False,True,False,True,
2025-04-15 18:00:00+00:00,195.945,196.31,195.82,196.17,2165.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.39152783558467,-3.009037989016747,False,False,True,False,True,
2025-04-15 19:00:00+00:00,196.17,196.245,195.645,195.89,15838.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.53220388908723,-2.346791437751982,False,False,True,False,True,
2025-04-16 14:00:00+00:00,196.7,197.98,196.22,197.88,3421.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.64737572123644,2.7858281428236893,False,False,True,False,True,
2025-04-16 15:00:00+00:00,198.19,198.485,197.85,198.23,11061.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.25507993615236,7.058390398377448,False,False,True,False,True,
2025-04-16 16:00:00+00:00,198.24,198.78,198.115,198.52,6394.0,,,,,,,,,,198.47166666666666,"rgba(239, 83, 80, 1.0)",,198.47166666666666,,0,,,0.0,0.0,0.0,0.0,73.43120403807305,10.650278817625292,False,False,True,False,True,
2025-04-16 17:00:00+00:00,198.525,198.53,196.715,196.84,11075.0,,,,,,,,,,197.76794865189765,"rgba(239, 83, 80, 1.0)",,197.76794865189765,,0,,,0.0,0.0,0.0,0.0,67.96744424066856,10.650278817625292,False,False,True,False,True,
2025-04-16 18:00:00+00:00,197.04,197.34,196.545,196.545,3113.0,,,,,,,,,,197.62306019823146,"rgba(239, 83, 80, 1.0)",,197.62306019823146,,0,,,0.0,0.0,0.0,0.0,63.373410465674134,10.650278817625292,False,False,True,False,False,
2025-04-16 19:00:00+00:00,196.585,197.03,195.945,196.52,14925.0,,,,,,,,,,197.15029289999154,"rgba(239, 83, 80, 1.0)",,197.15029289999154,,0,,,0.0,0.0,0.0,0.0,60.2249528609905,21.054328654018832,False,False,True,False,False,
2025-04-17 14:00:00+00:00,197.9,198.195,196.735,197.365,7322.0,,,,,,,,,,197.19839625798718,"rgba(239, 83, 80, 1.0)",,197.19839625798718,,0,,,0.0,0.0,0.0,0.0,60.47486333315965,20.572090028957987,False,False,True,False,False,
2025-04-17 15:00:00+00:00,197.385,198.14,197.385,197.455,5060.0,,,,,,,,,,197.24716977454807,"rgba(239, 83, 80, 1.0)",,197.24716977454807,,0,,,0.0,0.0,0.0,0.0,60.87558149143712,20.140415513004086,False,False,True,False,False,
2025-04-17 16:00:00+00:00,197.47,197.94,197.11,197.91,11952.0,,,,,,,,,,197.32829253076207,"rgba(239, 83, 80, 1.0)",,197.32829253076207,,0,,,0.0,0.0,0.0,0.0,62.328861839209,20.140415513004086,False,False,True,False,False,
2025-04-17 17:00:00+00:00,197.955,198.49,197.67,198.38,1852.0,,,,,,,,,,197.3538604595875,"rgba(239, 83, 80, 1.0)",,197.3538604595875,,0,,,0.0,0.0,0.0,0.0,64.42633826813184,20.140415513004086,False,False,True,False,False,
2025-04-17 18:00:00+00:00,198.38,198.67,198.14,198.295,2219.0,,,,,,,,,,197.38908256665414,"rgba(239, 83, 80, 1.0)",,197.38908256665414,,0,,,0.0,0.0,0.0,0.0,65.38020607967853,20.140415513004086,False,False,True,False,True,
2025-04-17 19:00:00+00:00,198.27,198.39,197.24,197.43,10884.0,,,,,,,,,,197.43238575592278,"rgba(239, 83, 80, 1.0)",,197.43238575592278,,0,,,0.0,0.0,0.0,0.0,61.93462316566409,18.87189069794222,False,False,True,False,True,
2025-04-18 14:00:00+00:00,197.43,197.43,197.43,197.43,0.0,,,,,,,,,,197.43238575592278,"rgba(239, 83, 80, 1.0)",,197.43238575592278,,0,,,0.0,0.0,0.0,0.0,59.63756788965447,16.30967218958736,False,False,True,False,False,
2025-04-18 15:00:00+00:00,197.43,197.43,197.43,197.43,0.0,,,,,,,,,,197.43238575592278,"rgba(239, 83, 80, 1.0)",,197.43238575592278,,0,,,0.0,0.0,0.0,0.0,58.10619770564805,14.494850383283321,False,False,True,False,False,
