date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,7.74,8.2,7.32,7.835,20517529,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,6.89,8.07,6.835,7.79,19902908,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,6.55,7.36,6.3,6.79,16411884,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,6.13,7.02,6.12,6.4,18408629,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,6.78,6.81,5.69,5.7,19390750,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,6.92,7.08,6.46,6.77,7935526,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,6.74,7.3,6.61,6.9,18067241,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,6.13,7.04,5.81,6.75,26599305,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,6.0,6.22,5.46,6.0,12961982,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,5.0,6.04,4.96,6.03,49166124,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,4.7,5.21,4.59,5.03,19805936,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,5.32,5.345,4.53,4.76,18580482,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,5.11,5.49,5.07,5.33,16192984,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,4.67,5.43,4.655,5.15,25748333,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,4.57,5.335,4.57,4.75,23619598,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,4.58,4.85,4.396,4.51,12381566,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,4.09,4.7,4.08,4.59,18018996,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,3.83,4.24,3.81,4.09,18038128,,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,3.74,4.18,3.565,3.85,16813070,,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,2.8,3.76,2.4,3.64,69049919,,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,2.8,3.05,2.67,2.8,44099734,,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,2.94,3.0,2.47,2.85,34496015,,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,2.8,3.01,2.735,2.94,32319147,,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,2.48,2.93,2.45,2.85,25526012,,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,2.26,2.47,2.2,2.38,35475652,2.3099999999999996,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,2.57,2.58,2.24,2.29,25783947,2.3745374537956083,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,2.42,2.62,2.24,2.57,20859148,2.3877788999467646,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,2.49,2.59,2.31,2.39,12553267,2.397797224637051,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,3.49,3.53,2.22,2.45,358174903,2.93737893253671,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,3.8,4.32,3.49,3.53,98471124,3.103954734432498,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,3.9,3.98,3.42,3.75,39129326,3.147873079554834,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,4.82,5.02,3.65,3.83,107782208,3.3560796009631457,0,,,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,4.01,5.07,3.88,4.81,147380383,3.9220400870484227,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,4.2,4.75,4.085,4.58,94721262,3.968277028385779,0,,,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,3.89,4.49,3.755,4.11,64063782,3.9524582398130885,0,,,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,3.84,4.24,3.69,3.81,47346090,3.935726842072798,0,,,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,4.11,4.12,3.67,3.86,65118032,3.925031266598348,0,,,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,3.79,4.27,3.79,4.11,117571366,3.912914105374057,0,,,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,3.56,3.97,3.48,3.75,28703548,3.9008989873647324,0,,,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,3.44,3.73,3.36,3.56,26648072,3.8855188706498893,0,,,0.0,0.0,0.0,0.0
2022-10-07 00:00:00+00:00,3.54,4.01,3.375,3.48,39052630,3.871187922271149,0,,,0.0,0.0,0.0,0.0
2022-10-14 00:00:00+00:00,3.13,3.605,3.07,3.54,49897908,3.8347687144214495,0,,,0.0,0.0,0.0,0.0
2022-10-21 00:00:00+00:00,3.17,3.565,2.99,3.28,63085458,3.7932999732727755,0,,,0.0,0.0,0.0,0.0
2022-10-28 00:00:00+00:00,3.18,3.39,2.92,3.12,28760560,3.774175575071941,0,,,0.0,0.0,0.0,0.0
2022-11-04 00:00:00+00:00,2.74,3.43,2.72,3.15,40830283,3.7413572435576783,0,,,0.0,0.0,0.0,0.0
