date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_126,aVWAP_BoS_CHoCH_bear_201,aVWAP_BoS_CHoCH_bear_287,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-06 17:00:00+00:00,22.3,22.5,21.88,21.925,17726.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-07 17:00:00+00:00,21.705,22.005,21.685,21.895,24558.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-08 17:00:00+00:00,21.785,22.1,21.69,22.04,19737.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,28.155339805825065,-92.2330097087376,False,False,False,True,True,
2023-12-11 17:00:00+00:00,22.11,22.45,22.07,22.38,15024.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.49954984548732,-69.30768669245906,False,False,True,False,True,
2023-12-12 17:00:00+00:00,22.11,22.17,21.71,21.775,22532.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.98838775419546,-69.30768669245906,False,False,False,False,True,
2023-12-13 17:00:00+00:00,21.46,22.46,21.34,22.425,34549.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.895845281461675,-60.20891065581654,False,False,True,False,True,
2023-12-14 17:00:00+00:00,23.745,23.86,23.07,23.265,42704.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.241830292012025,-47.684121081153236,False,False,True,False,True,
2023-12-15 17:00:00+00:00,23.365,23.46,23.02,23.33,25864.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.03816973557159,-37.435942605990746,False,False,True,False,True,
2023-12-18 17:00:00+00:00,23.425,23.925,23.355,23.73,22407.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.18061796576487,-27.779597724928415,False,False,True,False,True,
2023-12-19 17:00:00+00:00,24.03,24.315,23.83,24.24,24616.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,76.80538844230887,-18.730001811854898,False,False,True,False,True,
2023-12-20 17:00:00+00:00,24.25,24.41,23.52,23.53,19511.0,,,,23.82,"rgba(239, 83, 80, 1.0)",,23.82,,0,,,0.0,0.0,0.0,0.0,72.92466689045885,-18.345491629344473,False,False,True,False,True,
2023-12-21 17:00:00+00:00,23.69,23.96,23.52,23.88,12216.0,,,,23.80716550572068,"rgba(38, 166, 154, 1.0)",,23.80716550572068,,0,,,0.0,0.0,0.0,0.0,71.71542841320648,-15.295099303539267,False,False,True,False,True,
2023-12-22 17:00:00+00:00,23.96,24.02,23.605,23.92,7299.0,,,,23.81486508994004,"rgba(239, 83, 80, 1.0)",,23.81486508994004,,0,,,0.0,0.0,0.0,0.0,71.0630611423089,-11.806118478899933,False,False,True,False,True,
2023-12-25 17:00:00+00:00,23.92,23.92,23.92,23.92,0.0,,,,23.81486508994004,"rgba(239, 83, 80, 1.0)",,23.81486508994004,,0,,,0.0,0.0,0.0,0.0,70.62814962837717,-8.319291178232845,False,False,True,False,True,
2023-12-26 17:00:00+00:00,24.04,24.19,23.91,23.93,11059.0,,,,23.857951781970648,"rgba(239, 83, 80, 1.0)",,23.857951781970648,,0,,,0.0,0.0,0.0,0.0,70.38591124529333,-4.917942926017432,False,False,True,False,True,
2023-12-27 17:00:00+00:00,23.63,23.77,23.495,23.525,16242.0,,,,23.793968896527808,"rgba(239, 83, 80, 1.0)",,23.793968896527808,,0,,,0.0,0.0,0.0,0.0,66.09169421467341,-4.917942926017432,False,False,True,False,True,
2023-12-28 17:00:00+00:00,23.46,23.675,23.445,23.625,9046.0,,,,23.768489136251265,"rgba(239, 83, 80, 1.0)",,23.768489136251265,,0,,,0.0,0.0,0.0,0.0,63.89402870653326,-4.917942926017432,False,False,True,False,True,
2023-12-29 17:00:00+00:00,23.32,23.44,23.085,23.145,14752.0,,,,23.679255977808598,"rgba(239, 83, 80, 1.0)",,23.679255977808598,,0,,,0.0,0.0,0.0,0.0,58.41731243591971,-4.917942926017432,False,False,True,False,True,
