date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,29.27,32.3412,29.13,32.34,4678543,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,28.63,31.0,27.07,29.56,6042888,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,28.99,30.46,27.14,28.55,5859881,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,26.54,30.23,26.12,28.78,6159986,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,27.42,28.23,25.21,26.25,9137121,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,27.59,30.01,26.95,27.51,5324121,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,30.8,32.62,27.4543,27.56,6395022,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,32.52,34.82,30.1913,31.0,5536510,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,29.84,32.9099,27.11,32.18,5765768,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,27.53,31.1,27.26,29.82,4865129,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,27.81,29.83,27.39,27.4,5171553,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,32.59,32.895,27.675,27.8,5622695,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,34.44,35.2,31.71,32.59,3896804,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,35.91,36.44,34.32,34.6,4251350,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,34.8,38.05,34.76,36.17,5653436,35.870000000000005,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,35.44,36.49,33.75,34.352,2946756,35.649569297987775,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,33.34,36.69,32.67,35.43,5039027,35.12633909952372,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,30.7,35.294,30.56,33.02,4036330,34.45458849698719,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,26.87,33.62,26.33,30.51,10370442,32.41548350826089,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,25.63,26.26,22.67,25.85,11136712,30.266129784529326,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,27.33,29.04,25.33,25.51,6416641,29.839361231600172,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,26.15,27.81,24.33,27.77,5112321,29.46205443205227,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,26.11,26.39,23.31,25.97,5620874,29.04377025416873,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,22.63,26.57,21.98,26.42,8723967,28.330755690599183,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,26.64,27.765,21.65,22.37,9966581,26.643329878019195,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,31.79,32.78,26.79,26.82,10184658,28.083054420340776,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,32.8,33.76,29.1878,31.68,9446629,28.902755430045215,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,34.85,35.4996,31.9549,32.37,4874679,29.383796012685885,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,35.99,36.05,33.15,34.79,4617050,29.82624762451833,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,33.66,36.72,33.52,36.05,5204270,30.199300747295492,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,32.72,34.5783,31.58,33.81,4661131,30.365629262579084,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,63.84,73.02,31.51,31.51,25866616,43.46395594255349,0,,,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,66.75,66.9,66.46,66.69,64492628,53.523164572039626,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,67.02,67.48,66.68,66.71,23284954,55.225475318617896,0,,,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,67.34,67.67,67.0,67.09,16523075,56.20984086838204,0,,,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,67.8,68.15,67.27,67.32,14473281,56.975335818473745,0,,,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,67.76,68.05,67.68,67.91,13532417,57.60735281464522,0,,,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,67.62,67.98,67.54,67.86,17160296,58.298111508487096,0,,,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,67.99,68.2,67.61,67.69,11606298,58.723739300228345,0,,,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,68.1,68.28,67.74,67.92,10482679,59.08089750783504,0,,,0.0,0.0,0.0,0.0
