date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_17,aVWAP_BoS_CHoCH_bull_54,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,9.79,9.79,9.74,9.75,103724,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,9.8,9.81,9.76,9.78,48798,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,9.78,9.79,9.765,9.78,11734,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,80.51948051948108,-37.66233766233515,False,False,True,False,True,
2022-01-21 00:00:00+00:00,9.75,9.78,9.74,9.78,127636,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,61.85163735235754,-37.66233766233515,False,False,True,False,True,
2022-01-28 00:00:00+00:00,9.752,9.76,9.74,9.74,22902,,,,#000000,,9.750666666666667,,0,,,0.0,0.0,0.0,0.0,49.38992360428257,-37.66233766233515,False,False,False,False,True,
2022-02-04 00:00:00+00:00,9.74,9.79,9.74,9.762,102786,,,,"rgba(239, 83, 80, 0.5)",,9.75612002736936,,0,,,0.0,0.0,0.0,0.0,39.50948123298272,-37.66233766233515,False,False,False,True,False,
2022-02-11 00:00:00+00:00,9.76,9.7799,9.74,9.74,149909,,,,"rgba(239, 83, 80, 0.5)",,9.758851369484482,,0,,,0.0,0.0,0.0,0.0,38.568294686709045,-37.66233766233515,False,False,False,True,False,
2022-02-18 00:00:00+00:00,9.7724,9.78,9.75,9.76,34899,,,,"rgba(239, 83, 80, 0.5)",,9.760037193393556,,0,,,0.0,0.0,0.0,0.0,40.502888869995544,-37.66233766233515,False,False,False,True,False,
2022-02-25 00:00:00+00:00,9.755,9.78,9.74,9.75,3645,,,,"rgba(239, 83, 80, 0.5)",,9.75959018975121,,0,,,0.0,0.0,0.0,0.0,39.59191490668888,-37.66233766233515,False,False,False,True,False,
2022-03-04 00:00:00+00:00,9.78,9.81,9.75,9.76,471611,,,,"rgba(239, 83, 80, 0.5)",,9.774589402201912,,0,,,0.0,0.0,0.0,0.0,42.77625671349753,-37.66233766233515,False,False,False,True,False,
2022-03-11 00:00:00+00:00,9.79,9.7978,9.7501,9.78,57152,,,,#000000,,9.774920622154042,,0,,,0.0,0.0,0.0,0.0,46.233868750386264,-37.66233766233515,False,False,False,False,False,
2022-03-18 00:00:00+00:00,9.806,9.806,9.78,9.78,75390,,,,#000000,,9.77703022297963,,0,,,0.0,0.0,0.0,0.0,50.32729166747944,-37.66233766233515,False,False,False,False,False,
2022-03-25 00:00:00+00:00,9.81,9.8136,9.79,9.79,72724,,,,#000000,,9.779323334437144,,0,,,0.0,0.0,0.0,0.0,53.618902598998545,-37.66233766233515,False,False,False,False,False,
2022-04-01 00:00:00+00:00,9.83,9.84,9.79,9.8191,172389,,,,"rgba(38, 166, 154, 0.5)",,9.786045027858986,,0,,,0.0,0.0,0.0,0.0,57.59218914464567,-37.66233766233515,False,False,True,False,False,
2022-04-08 00:00:00+00:00,9.83,9.87,9.83,9.84,2871,,,,"rgba(38, 166, 154, 0.5)",,9.78620259603656,,0,,,0.0,0.0,0.0,0.0,60.430250962965054,-33.60593137021045,False,False,True,False,False,
2022-04-15 00:00:00+00:00,9.83,9.85,9.82,9.8481,1664926,,,,"rgba(38, 166, 154, 0.5)",,9.815052007847983,,0,,,0.0,0.0,0.0,0.0,62.45743797605032,-28.99229483213697,False,False,True,False,False,
2022-04-22 00:00:00+00:00,9.86,9.86,9.83,9.86,9717,,,,"rgba(38, 166, 154, 0.5)",,9.815176404430733,,0,,,0.0,0.0,0.0,0.0,65.90408277763952,-23.106235925437666,False,False,True,False,False,
2022-04-29 00:00:00+00:00,9.84,9.94,9.84,9.94,75505,,,9.873333333333333,"rgba(38, 166, 154, 0.5)",,9.831499559712746,,0,,,1.0,0.0,9.94,37.0,65.5268205482214,-21.02691702906658,False,False,True,False,False,
2022-05-06 00:00:00+00:00,9.85,9.86,9.85,9.855,515506,,,9.855888446520737,"rgba(38, 166, 154, 0.5)",,9.83135181900241,,0,,,0.0,0.0,0.0,0.0,65.932003770389,-18.19192019028378,False,False,True,False,False,
2022-05-13 00:00:00+00:00,9.823,9.85,9.8,9.84,125698,9.824333333333334,,9.850354241400625,"rgba(38, 166, 154, 0.5)",,9.830889040521692,,0,,,0.0,0.0,0.0,0.0,63.12878159052883,-18.19192019028378,False,False,True,False,False,
2022-05-20 00:00:00+00:00,9.8,9.825,9.8,9.82,104395,9.817074007756284,,9.845011711468137,"rgba(38, 166, 154, 0.5)",,9.824010523793756,,0,,,0.0,0.0,0.0,0.0,59.064513618717605,-18.19192019028378,False,False,True,False,False,
2022-05-27 00:00:00+00:00,9.8201,9.8399,9.8,9.81,1719538,9.81965467807327,,9.828083475095402,"rgba(38, 166, 154, 0.5)",,9.821767599365867,,0,,,0.0,0.0,0.0,0.0,57.73038766177201,-18.19192019028378,False,False,True,False,False,
