date,Open,High,Low,Close,Volume,aVWAP_peak_399,aVWAP_peak_336,aVWAP_peak_301,aVWAP_peak_252,aVWAP_peak_208,aVWAP_peak_150,aVWAP_peak_102,aVWAP_peak_67,aVWAP_peak_48,aVWAP_valley_428,aVWAP_valley_406,aVWAP_valley_341,aVWAP_valley_320,aVWAP_valley_302,aVWAP_valley_279,aVWAP_valley_261,aVWAP_valley_228,aVWAP_valley_166,aVWAP_valley_128,aVWAP_valley_86,aVWAP_valley_21,aVWAP_OB_bull_341,aVWAP_OB_bull_166,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-19 17:00:00+00:00,51.48,51.57,51.11,51.18,16881.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,16881.0,False,False,False,False
2023-12-20 17:00:00+00:00,51.265,51.34,50.305,50.365,8746.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8746.0,-135.5968992248062,False,False,False,False,16754.875968992248,False,False,False,False
2023-12-21 17:00:00+00:00,50.66,50.83,50.44,50.74,6221.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.369378473976775,-67.05406771096517,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2525.0,-172.64190853915028,False,False,False,False,16591.560062496243,False,False,False,False
2023-12-22 17:00:00+00:00,50.975,51.03,50.72,50.88,5051.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.70113261064385,-56.61855114056712,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2526.0,-130.8024991044348,False,False,False,False,16412.636650674594,False,False,False,False
2023-12-25 17:00:00+00:00,50.88,50.88,50.88,50.88,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.588968701755235,-49.220303350930614,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2526.0,-89.61176268421099,False,False,False,False,16158.177167718399,False,False,False,False
2023-12-26 17:00:00+00:00,51.11,51.26,51.09,51.21,4318.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.40837425267634,-38.94380398593812,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6844.0,17.886094101590743,False,False,False,False,15974.6085294592,False,False,False,False
2023-12-27 17:00:00+00:00,51.51,51.725,51.29,51.425,8786.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.27988131162603,-29.57282046233312,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15630.0,259.9343717124188,False,False,False,False,15863.157234428825,False,False,False,False
2023-12-28 17:00:00+00:00,51.585,51.65,51.465,51.49,3754.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.818278996244906,-22.294489537838366,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19384.0,556.4315132362573,False,False,False,False,15675.418362577215,False,False,False,False
2023-12-29 17:00:00+00:00,51.75,51.95,51.675,51.855,11592.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,51.82666666666666,,60.96567834273989,-14.343762111108994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30976.0,1028.0527300853075,False,False,False,False,15612.10955075431,False,False,False,False
2024-01-01 17:00:00+00:00,51.855,51.855,51.855,51.855,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,51.82666666666666,,65.73061124040322,-8.528814913708032,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30976.0,1492.361990083985,False,False,False,False,15370.061340665095,False,False,False,False
