date,Open,High,Low,Close,Volume,aVWAP_peak_426,aVWAP_peak_391,aVWAP_peak_374,aVWAP_peak_338,aVWAP_peak_285,aVWAP_peak_267,aVWAP_peak_231,aVWAP_peak_213,aVWAP_peak_198,aVWAP_peak_163,aVWAP_peak_161,aVWAP_peak_130,aVWAP_peak_91,aVWAP_peak_16,aVWAP_valley_409,aVWAP_valley_377,aVWAP_valley_349,aVWAP_valley_320,aVWAP_valley_281,aVWAP_valley_245,aVWAP_valley_175,aVWAP_valley_149,aVWAP_valley_148,aVWAP_valley_111,aVWAP_valley_61,aVWAP_OB_bull_409,aVWAP_OB_bull_320,aVWAP_OB_bull_149,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-04 17:00:00+00:00,3.135,3.22,3.12,3.22,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,408.0,False,False,False,False
2023-12-05 17:00:00+00:00,3.24,3.245,3.18,3.195,4139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4139.0,-64.17054263565892,False,False,False,False,465.84496124031006,False,False,False,False
2023-12-06 17:00:00+00:00,3.22,3.22,3.11,3.18,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8339.0,-192.46247220719908,False,False,False,False,523.7388378102277,False,False,False,False
2023-12-07 17:00:00+00:00,3.195,3.21,3.12,3.13,1744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10083.0,-345.80413930476186,False,False,False,False,542.6576155185962,False,False,False,False
2023-12-08 17:00:00+00:00,3.13,3.205,3.13,3.14,4060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.9751349582856883,-46.42237853754288,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6023.0,-433.82267978065704,False,False,False,False,597.1900555880753,False,False,False,False
2023-12-11 17:00:00+00:00,3.145,3.16,2.93,2.93,2177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.6914162705004703,-46.42237853754288,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8200.0,-554.2285297065383,False,False,False,False,621.6832330208183,False,False,False,False
2023-12-12 17:00:00+00:00,2.795,2.9,2.795,2.85,10144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.25204349910925,-45.89539832171514,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18344.0,-830.038940098685,False,False,False,False,769.3160511135188,False,False,False,False
2023-12-13 17:00:00+00:00,3.05,3.24,3.02,3.24,1781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.461681747074923,-31.298163348655912,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16563.0,-1073.9608169963797,False,False,False,False,785.0010735768751,False,False,False,False
2023-12-14 17:00:00+00:00,3.24,3.44,3.24,3.43,5490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.3699999999999997,,36.937047748795806,-18.480603769873227,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11073.0,-1228.9846802987613,False,False,False,False,857.9467933663809,False,False,False,False
2023-12-15 17:00:00+00:00,3.15,3.195,3.15,3.19,1012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.3401681533887007,,41.54225675253941,-15.82020571643767,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12085.0,-1397.294995332889,False,False,False,False,860.335215174654,False,False,False,False
2023-12-18 17:00:00+00:00,3.21,3.275,3.15,3.15,2140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.3033950474427214,,43.84794028153631,-14.695271049778526,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14225.0,-1596.174142692069,False,False,False,False,880.1749792804732,False,False,False,False
2023-12-19 17:00:00+00:00,3.25,3.37,3.24,3.34,4921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.308210327115437,,48.72665952811046,-10.718374546505359,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9304.0,-1715.6753187743623,False,False,False,False,942.8234292141093,False,False,False,False
2023-12-20 17:00:00+00:00,3.33,3.38,3.3,3.3,706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.309123507837503,,51.120637092591174,-8.763159931200718,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10010.0,-1844.2694998786355,False,False,False,False,939.1517481410223,False,False,False,False
2023-12-21 17:00:00+00:00,3.3,3.31,3.275,3.31,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.3088565374888934,,52.896428067739336,-7.050404460088387,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9648.0,-1965.2575696479591,False,False,False,False,930.2036590225567,False,False,False,False
2023-12-22 17:00:00+00:00,3.395,3.395,3.395,3.395,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.3088565374888934,,55.60076918118972,-4.258966879452856,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9648.0,-2084.369855389851,False,False,False,False,915.7818968671683,False,False,False,False
2023-12-25 17:00:00+00:00,3.395,3.395,3.395,3.395,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.3088565374888934,,57.40366325682331,-2.186231029958435,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9648.0,-2201.6354390272177,False,False,False,False,901.5837279234912,False,False,False,False
2023-12-26 17:00:00+00:00,3.4,3.55,3.4,3.52,502.0,,,,,,,,,,,,,,3.4899999999999998,,,,,,,,,,,,,,,3.4899999999999998,#000000,,3.4024327628361855,,60.72582749954475,1.3600112952330647,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9146.0,-2309.300005864005,False,False,False,False,895.3886313665379,False,False,False,False
2023-12-27 17:00:00+00:00,3.44,3.46,3.41,3.45,124.0,,,,,,,,,,,,,,3.4800958466453675,,,,,,,,,,,,,,,3.4800958466453675,#000000,,3.397989196181044,,60.847716019492864,1.987753584139675,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9270.0,-2417.2178352304545,False,False,False,False,883.4291177019404,False,False,False,False
2023-12-28 17:00:00+00:00,3.345,3.37,3.32,3.33,338.0,,,,,,,,,,,,,,3.43097510373444,,,,,,,,,,,,,,,3.43097510373444,#000000,,3.3736901809149913,,57.82648814403024,1.987753584139675,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9608.0,-2528.702830033083,False,False,False,False,874.9728523112126,False,False,False,False
2023-12-29 17:00:00+00:00,3.235,3.265,3.16,3.165,255.0,,,,,,,,,,,,,,3.3819606234618536,,,,,,,,,,,,,,,3.3819606234618536,#000000,,3.348219743907583,,52.52020199954018,1.987753584139675,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9863.0,-2642.4128636759806,False,False,False,False,865.3608701048372,False,False,False,False
