date,Open,High,Low,Close,Volume,aVWAP_peak_432,aVWAP_peak_415,aVWAP_peak_334,aVWAP_peak_332,aVWAP_peak_295,aVWAP_peak_258,aVWAP_peak_257,aVWAP_peak_222,aVWAP_peak_167,aVWAP_peak_117,aVWAP_peak_70,aVWAP_peak_35,aVWAP_valley_382,aVWAP_valley_301,aVWAP_valley_271,aVWAP_valley_221,aVWAP_valley_197,aVWAP_valley_128,aVWAP_valley_101,aVWAP_valley_100,aVWAP_valley_82,aVWAP_valley_81,aVWAP_valley_62,aVWAP_OB_bull_382,aVWAP_OB_bull_197,aVWAP_OB_bull_10,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-12 17:00:00+00:00,0.39,0.39,0.3811,0.382,2102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2102.0,False,False,False,False
2024-02-13 17:00:00+00:00,0.3845,0.3845,0.3459,0.3769,3423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3423.0,-53.06976744186046,False,False,False,False,2122.480620155039,False,False,False,False
2024-02-14 17:00:00+00:00,0.356,0.356,0.356,0.356,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3423.0,-105.31674779159906,False,False,False,False,2089.5739438735654,False,False,False,False
2024-02-15 17:00:00+00:00,0.356,0.3683,0.3556,0.3556,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4523.0,-173.80796100413238,False,False,False,False,2074.2317121856036,False,False,False,False
2024-02-16 17:00:00+00:00,0.3556,0.3705,0.354,0.3659,2505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.164938106390085,-39.951555704248925,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2018.0,-202.40008563972722,False,False,False,False,2080.910290291253,False,False,False,False
2024-02-19 17:00:00+00:00,0.3659,0.3659,0.3659,0.3659,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.60823017731681,-33.922489126798276,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2018.0,-230.5489215212818,False,False,False,False,2048.648115247978,False,False,False,False
2024-02-20 17:00:00+00:00,0.3575,0.3575,0.35,0.3535,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.797778064014274,-33.655771572430645,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2478.0,-265.3931242883937,False,False,False,False,2024.0179119107997,False,False,False,False
2024-02-21 17:00:00+00:00,0.3526,0.3589,0.3526,0.3589,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.275263093519314,-30.078504473109405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2278.0,-296.59633166376744,False,False,False,False,1995.7385644393144,False,False,False,False
2024-02-22 17:00:00+00:00,0.3506,0.3506,0.332,0.346,2495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.200198557945953,-30.078504473109405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4773.0,-365.9979389247943,False,False,False,False,2003.4790518123482,False,False,False,False
2024-02-23 17:00:00+00:00,0.337,0.3488,0.337,0.3446,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.88858060291978,-30.078504473109405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5245.0,-441.6413817321618,False,False,False,False,1979.7351905439396,False,False,False,False
