date,Open,High,Low,Close,Volume,aVWAP_peak_107,aVWAP_peak_106,aVWAP_peak_81,aVWAP_peak_62,aVWAP_peak_29,aVWAP_valley_133,aVWAP_valley_116,aVWAP_valley_88,aVWAP_valley_23,aVWAP_OB_bear_107,aVWAP_OB_bear_2,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,6.445,6.485,6.305,6.305,22901.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22901.0,False,False,False,False
2025-04-03 15:00:00+00:00,6.305,6.435,6.285,6.395,80106.0,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80106.0,1241.953488372093,False,False,False,False,23787.8992248062,False,False,False,False
2025-04-03 16:00:00+00:00,6.395,6.435,6.375,6.385,53686.0,,,,,,,,,,,6.398333333333333,,#000000,,,,96.29629629629636,37.037037037037265,False,False,True,False,True,,-1.0,6.435,6.375,0.0,0,,,False,False,False,False,,,False,False,False,False,26420.0,1632.31079862989,False,False,False,False,24251.43567093323,False,False,False,False
2025-04-03 17:00:00+00:00,6.385,6.405,6.335,6.385,30556.0,,,,,,,,,,,6.389869938193933,,#000000,,,,93.82716049382728,37.037037037037265,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26420.0,2016.6160575658605,False,False,False,False,24349.180854329614,False,False,False,False
2025-04-03 18:00:00+00:00,6.385,6.385,6.255,6.295,99475.0,,,,,,,,,,,6.347526167964859,,#000000,,,,75.6293458209168,36.140485312899045,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73055.0,852.7150334175524,False,False,False,False,25513.92223643303,False,False,False,False
2025-04-03 19:00:00+00:00,6.295,6.315,6.25,6.265,264676.0,,,,,,,,,,,6.305699445947343,,#000000,,,,61.23237241259292,23.64297936035011,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-337731.0,-4396.644889581169,False,False,False,False,29221.86142656585,False,False,False,False
2025-04-04 14:00:00+00:00,5.645,5.655,5.415,5.54,110200.0,,,,,,,,,,,6.153983595092193,,#000000,,,,42.71561394416523,7.69713163255085,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-447931.0,-11273.146519200065,False,False,False,False,30477.33644320824,False,False,False,False
2025-04-04 15:00:00+00:00,5.54,5.67,5.495,5.505,148446.0,,,,,,,,,,,6.028574234707467,,#000000,,,,30.289899185093194,-2.4398894841472014,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-596377.0,-20344.5240925458,False,False,False,False,32306.307971220514,False,False,False,False
2025-04-04 16:00:00+00:00,5.505,5.53,5.435,5.475,231819.0,,,,,,,,,,,5.893122515154936,,#000000,,,,21.934113972060622,-9.186140697987554,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-828196.0,-32869.3531763823,False,False,False,False,35399.52800267446,False,False,False,False
2025-04-04 17:00:00+00:00,5.475,5.555,5.405,5.545,78262.0,,,,,,,,,,,5.863002059737297,,#000000,,,,19.345437334726423,-11.241037725303386,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-749934.0,-43986.63452248489,False,False,False,False,36064.0624522454,False,False,False,False
2025-04-04 18:00:00+00:00,5.545,5.565,5.435,5.455,48453.0,,,,,,,,,,,5.845813810973063,,#000000,,,,17.052355178579347,-13.739733713022808,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-798387.0,-55682.764219810706,False,False,False,False,36256.13900337338,False,False,False,False
2025-04-04 19:00:00+00:00,5.455,5.61,5.435,5.54,63373.0,,,,,,,,,,,5.827992152267099,,#000000,,,,18.826099832593002,-13.739733713022808,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-735014.0,-66215.03144120898,False,False,False,False,36676.55545293348,False,False,False,False
2025-04-07 14:00:00+00:00,5.485,5.695,5.345,5.495,81442.0,,,,,,,,,,,5.806707919278776,,#000000,,,,19.537605181061352,-13.739733713022808,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-816456.0,-77846.67436460109,False,False,False,False,37370.59335288799,False,False,False,False
2025-04-07 15:00:00+00:00,5.49,5.54,5.34,5.455,33650.0,,,,,,,,,,,5.796924077078031,,#000000,,,,19.596906771425985,-14.460300736448573,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-850106.0,-89819.68716514991,False,False,False,False,37312.90973501375,False,False,False,False
2025-04-07 16:00:00+00:00,5.455,5.485,5.385,5.41,38746.0,,,,,,,,,,,5.785740593635925,,#000000,,,,19.176912571321928,-16.37962128148034,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-888852.0,-102207.78503855845,False,False,False,False,37335.12818873447,False,False,False,False
2025-04-07 17:00:00+00:00,5.41,5.615,5.41,5.595,33526.0,,,,,,,,,,,5.779481658322633,,#000000,,,,25.548904729542855,-16.37962128148034,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-855326.0,-113884.03643330948,False,False,False,False,37276.07193774633,False,False,False,False
2025-04-07 18:00:00+00:00,5.595,5.615,5.475,5.475,52619.0,,,,,,,,,,,5.769571745503236,,#000000,,,,27.865192261379335,-16.37962128148034,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-907945.0,-126195.05912426591,False,False,False,False,37513.946791424685,False,False,False,False
2025-04-07 19:00:00+00:00,5.475,5.575,5.47,5.505,72853.0,,,,,,,,,,,5.756792494750709,,#000000,,,,30.32799431534626,-16.37962128148034,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-835092.0,-137185.7093704013,False,False,False,False,38061.83908923205,False,False,False,False
2025-04-08 14:00:00+00:00,5.675,5.745,5.505,5.51,62135.0,,,,,,,,,,,5.749763670468517,,#000000,,,,32.13381495600721,-16.37962128148034,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-772957.0,-147042.62860496872,False,False,False,False,38435.066390174194,False,False,False,False
2025-04-08 15:00:00+00:00,5.51,5.535,5.435,5.495,70228.0,,,,,,,,,,,5.7381003677128435,,#000000,,,,33.039841776386915,-16.37962128148034,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-843185.0,-157835.53358783742,False,False,False,False,38927.98008955134,False,False,False,False
2025-04-08 16:00:00+00:00,5.495,5.495,5.325,5.33,72170.0,,,,,,,,,,,5.722548339777017,,#000000,,,,30.899138289093816,-16.37962128148034,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-915355.0,-169580.02143918877,False,False,False,False,39443.3602432017,False,False,False,False
