date,Open,High,Low,Close,Volume,aVWAP_peak_392,aVWAP_peak_370,aVWAP_peak_337,aVWAP_peak_301,aVWAP_peak_277,aVWAP_peak_204,aVWAP_peak_169,aVWAP_peak_114,aVWAP_peak_80,aVWAP_peak_63,aVWAP_peak_37,aVWAP_valley_405,aVWAP_valley_371,aVWAP_valley_349,aVWAP_valley_327,aVWAP_valley_287,aVWAP_valley_235,aVWAP_valley_195,aVWAP_valley_175,aVWAP_valley_142,aVWAP_valley_96,aVWAP_valley_57,aVWAP_valley_29,aVWAP_valley_28,aVWAP_OB_bull_405,aVWAP_OB_bull_235,aVWAP_OB_bear_169,aVWAP_OB_bear_114,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-03 17:00:00+00:00,1.9,1.955,1.88,1.89,33884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.473776663122955,-15.514274107421542,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64055.0,8113.090763488523,False,False,False,False,17634.431623326145,False,False,False,False
2024-01-04 17:00:00+00:00,1.925,2.005,1.9,1.97,31379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.282678155508744,-15.514274107421542,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32676.0,7480.70175940343,False,False,False,False,17847.52570668543,False,False,False,False
2024-01-05 17:00:00+00:00,1.955,2.065,1.935,1.985,57620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.96485732178317,-15.514274107421542,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24944.0,7751.450569335159,False,False,False,False,18464.15321510891,False,False,False,False
2024-01-08 17:00:00+00:00,2.01,2.045,1.985,1.985,14295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.75297676596612,-15.514274107421542,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24944.0,8018.001723298956,False,False,False,False,18399.515180766135,False,False,False,False
2024-01-09 17:00:00+00:00,1.965,1.99,1.93,1.935,12007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.448506987301062,-15.514274107421542,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12937.0,8094.265262472615,False,False,False,False,18300.406418273637,False,False,False,False
2024-01-10 17:00:00+00:00,1.925,1.98,1.91,1.955,18604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.545387509068913,-15.514274107421542,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31541.0,8457.780529721102,False,False,False,False,18305.113295509705,False,False,False,False
2024-01-11 17:00:00+00:00,1.815,1.88,1.805,1.855,64753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.59799977321135,-15.514274107421542,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33212.0,7811.737420733177,False,False,False,False,19025.235569997927,False,False,False,False
2024-01-12 17:00:00+00:00,1.745,1.765,1.715,1.755,153887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.4891586054791,-16.563415350573976,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-187099.0,4789.865522737313,False,False,False,False,21116.115638680127,False,False,False,False
2024-01-15 17:00:00+00:00,1.755,1.755,1.755,1.755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.416597826990937,-18.921719195174404,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-187099.0,1814.8443518421604,False,False,False,False,20788.734000871133,False,False,False,False
2024-01-16 17:00:00+00:00,1.705,1.76,1.695,1.72,101142.0,,,,,,,,,,,,,,,,,,,,,,,,1.7249999999999999,,,,,1.7249999999999999,#000000,,1.7249999999999999,,22.456493011917164,-21.135156410166037,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-288241.0,-2682.1454830701214,False,False,False,False,22034.521070625065,False,False,False,False
2024-01-17 17:00:00+00:00,1.72,1.74,1.695,1.74,9800.0,,,,,,,,,,,,,,,,,,,,,,,1.725,1.7249999999999999,,,,,1.725,#000000,,1.725,,22.5660595285177,-21.433100000969546,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-278441.0,-6957.47656085198,False,False,False,False,21844.83857340607,False,False,False,False
2024-01-18 17:00:00+00:00,1.765,1.825,1.745,1.82,10115.0,,,,,,,,,,,,,,,,,,,,,,,1.7614001171646165,1.7309881570940409,,,,,1.7461941371293288,#000000,,1.7461941371293288,,27.531720948829914,-21.433100000969546,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-268326.0,-11009.701730451174,False,False,False,False,21662.980611027677,False,False,False,False
2024-01-19 17:00:00+00:00,1.805,1.855,1.78,1.85,52622.0,,,,,,,,,,,,,,,,,,,,,,,1.8099568496077862,1.76048221143604,,,,,1.7852195305219132,#000000,,1.7852195305219132,,32.38976331998299,-23.850009455979954,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-215704.0,-14183.256742382164,False,False,False,False,22142.965407755928,False,False,False,False
2024-01-22 17:00:00+00:00,1.915,1.945,1.85,1.895,6373.0,,,,,,,,,,,,,,,,,,,,,,,1.8169597854095383,1.7653025052022007,,,,,1.7911311453058696,#000000,,1.7911311453058696,,37.776979356516115,-18.907576112687586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-209331.0,-17208.80314947701,False,False,False,False,21898.469820038783,False,False,False,False
2024-01-23 17:00:00+00:00,1.915,1.945,1.895,1.925,6161.0,,,,,,,,,,,,,,,,,,,,,,,1.8245428524409022,1.770475933474032,,,,,1.7975093929574673,#000000,,1.7975093929574673,,42.69008908931745,-14.503056058072325,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-203170.0,-20091.92248049287,False,False,False,False,21654.478039883143,False,False,False,False
2024-01-24 17:00:00+00:00,1.895,1.93,1.875,1.93,36580.0,,,,,,,,,,,,,,,,,,,,,,,1.850740657016109,1.7936577974472565,,,,,1.8221992272316827,#000000,,1.8221992272316827,,46.190946709309756,-11.390055788222746,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-166590.0,-22363.210504051123,False,False,False,False,21885.881481125263,False,False,False,False
2024-01-25 17:00:00+00:00,2.015,2.02,1.925,1.985,17398.0,,,,,,,,,,,,,,,,,,,,,,,1.8664966906150589,1.806913865770713,,,,,1.8367052781928859,#000000,,1.8367052781928859,,50.86293882700308,-7.1302514864888025,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-149192.0,-24329.548325693744,False,False,False,False,21816.30192327836,False,False,False,False
2024-01-26 17:00:00+00:00,2.02,2.045,1.995,2.025,9979.0,,,,,,,,,,,,,,,,,,,,,,,1.8768869608395735,1.8154801135228045,,,,,1.846183537181189,#000000,,1.846183537181189,,55.42629220909099,-2.9673060322840072,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-139213.0,-26110.6871113419,False,False,False,False,21632.777862452338,False,False,False,False
2024-01-29 17:00:00+00:00,2.065,2.13,2.055,2.085,15434.0,,,,,,,,,,,2.0900000000000003,,,,,,,,,,,,1.8968866364266515,1.8314322073462748,,,,,1.9394396145909756,#000000,,1.9394396145909756,,60.307303685637166,1.5050871524173601,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-123779.0,-27624.924520468383,False,False,False,False,21536.672779313543,False,False,False,False
2024-01-30 17:00:00+00:00,2.03,2.055,2.01,2.035,28617.0,,,,,,,,,,,2.053187441828789,,,,,,,,,,,,1.917109939454834,1.851069842057501,,,,,1.940455741113708,#000000,,1.940455741113708,,60.587567760135244,1.8478977740137381,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-152396.0,-29559.35979922081,False,False,False,False,21646.445294362948,False,False,False,False
2024-01-31 17:00:00+00:00,1.995,2.025,1.9,1.92,53288.0,,,,,,,,,,,1.995785313868713,,,,,,,,,,,,1.923863409736964,1.865984497284003,,,,,1.928544406963227,#000000,,1.928544406963227,,55.723497156265694,1.8478977740137381,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-205684.0,-32289.974375977075,False,False,False,False,22137.01203398523,False,False,False,False
2024-02-01 17:00:00+00:00,1.805,1.9,1.805,1.84,44164.0,,,,,,,,,,,1.9497645986304175,,,,,,,,,,,,1.9123819833339644,1.8639941992427356,,,,,1.9087135937357058,#000000,,1.9087135937357058,,49.99040421143421,9.108661445872691,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-249848.0,-35662.96702131077,False,False,False,False,22478.515723380806,False,False,False,False
2024-02-02 17:00:00+00:00,1.845,1.855,1.795,1.84,14081.0,,,,,,,,,,,1.9389254036404768,,,,,,,,,,,,1.908573792234055,1.8628144885817512,,,,,1.903437894818761,#000000,,1.903437894818761,,46.16834224821322,5.484425327207653,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-249848.0,-38983.66520702688,False,False,False,False,22348.32168115785,False,False,False,False
2024-02-05 17:00:00+00:00,1.795,1.83,1.795,1.815,14846.0,,,,,,,,,,,1.927985194312425,,,,,,,,,,,,1.9041477335570456,1.8610679426216516,,,,,1.8977336234970406,#000000,,1.8977336234970406,,42.845126441880915,2.2474963188646058,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-264694.0,-42483.05024257685,False,False,False,False,22232.006616333696,False,False,False,False
2024-02-06 17:00:00+00:00,1.875,1.925,1.86,1.885,29712.0,,,,,,,,,,,1.9223461175898442,,,,,,,,,,,,1.9029438573378776,1.8629769063819457,,,,,1.8960889604365558,#000000,,1.8960889604365558,,44.027496696957705,2.2474963188646058,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-234982.0,-45467.5300837772,False,False,False,False,22347.975506002942,False,False,False,False
2024-02-07 17:00:00+00:00,1.825,1.835,1.785,1.785,42279.0,,,,,,,,,,,1.9012992342522577,,,,,,,,,,,,1.8920052718659819,1.8577146591526574,,,,,1.8836730550902991,#000000,,1.8836730550902991,,41.656252484109736,0.5954372371252106,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-277261.0,-49061.227291780655,False,False,False,False,22656.983637692818,False,False,False,False
2024-02-08 17:00:00+00:00,1.825,1.865,1.815,1.835,14969.0,,,,,,,,,,,1.8976373337477495,,,,,,,,,,,,1.8900284518238206,1.8571430635458537,,,,,1.881602949705808,#000000,,1.881602949705808,,42.24304321325252,0.5954372371252106,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-262292.0,-52367.13074462127,False,False,False,False,22537.790092922383,False,False,False,False
2024-02-09 17:00:00+00:00,1.835,1.905,1.825,1.875,20362.0,,,,,,,,,,,1.8954890573845251,,,,,,,,,,,,1.888993361138448,1.8575746732787548,,,,,1.8806856972672428,#000000,,1.8806856972672428,,44.23545614342993,0.5954372371252106,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-241930.0,-55306.089957882956,False,False,False,False,22504.05691318715,False,False,False,False
2024-02-12 17:00:00+00:00,1.935,1.97,1.915,1.955,30870.0,,,,,,,,,,,1.9006081117569926,,,,,,,,,,,,1.892883615572308,1.8624964864684297,,,,,1.8853294045992435,#000000,,1.8853294045992435,,48.33186580505746,0.5954372371252106,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-211060.0,-57720.87926086151,False,False,False,False,22633.76145716874,False,False,False,False
2024-02-13 17:00:00+00:00,1.865,1.895,1.83,1.865,15422.0,,,,,,,,,,,1.8988341192348361,,,,,,,,,,,,1.8919202855661155,1.862518962152322,,,,,1.8844244556510912,#000000,,1.8844244556510912,,47.88364703832301,0.5954372371252106,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-226482.0,-60337.33074518924,False,False,False,False,22521.951202018838,False,False,False,False
2024-02-14 17:00:00+00:00,1.905,1.915,1.79,1.79,55553.0,,,,,,,,,,,1.8890043432025716,,,,,,,,,,,,1.885588255694806,1.8597974197864715,,,,,1.8781300062279496,#000000,,1.8781300062279496,,45.44565686153725,0.5954372371252106,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-282035.0,-63774.503911930486,False,False,False,False,23034.06048570847,False,False,False,False
2024-02-15 17:00:00+00:00,1.785,1.83,1.775,1.815,23968.0,,,,,,,,,,,1.884114252557415,,,,,,,,,,,,1.882165134797823,1.8578494777445502,,,,,1.8747096216999293,#000000,,1.8747096216999293,,44.7855225268919,0.5954372371252106,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-258067.0,-66786.79067298582,False,False,False,False,23048.540168100586,False,False,False,False
2024-02-16 17:00:00+00:00,1.775,1.825,1.72,1.82,46129.0,,,,,,,,,,,1.8742891758988702,,,,,,,,,,,,1.874935791012635,1.8532675729379806,,,,,1.867497513283162,#000000,,1.867497513283162,,44.54978019336805,0.5954372371252106,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-211938.0,-69037.19701914108,False,False,False,False,23406.376754641664,False,False,False,False
2024-02-19 17:00:00+00:00,1.82,1.82,1.82,1.82,0.0,,,,,,,,,,,1.8742891758988702,,,,,,,,,,,,1.874935791012635,1.8532675729379806,,,,,1.867497513283162,#000000,,1.867497513283162,,44.39261863768548,0.05291444196894446,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-211938.0,-71252.7133444257,False,False,False,False,23043.487192554196,False,False,False,False
2024-02-20 17:00:00+00:00,1.745,1.82,1.73,1.775,41558.0,,,,,,,,,,,1.865889699516066,,,,,,,,,,,,1.8684493606963624,1.8488805385686786,,,,,1.8610731995937024,#000000,,1.8610731995937024,,42.672569155880794,-2.080186093596957,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-253496.0,-74078.19065691523,False,False,False,False,23330.533902747156,False,False,False,False
2024-02-21 17:00:00+00:00,1.645,1.7,1.605,1.685,46890.0,,,,,,,,,,,1.8482403281413948,,,,,,,,,,,,1.8544529834926826,1.8378439078266813,,,,,1.8468457398202531,#000000,,1.8468457398202531,,38.932533083474,-5.9204610231911445,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-300386.0,-77586.83886378477,False,False,False,False,23695.79694301464,False,False,False,False
2024-02-22 17:00:00+00:00,1.685,1.715,1.68,1.69,15096.0,,,,,,,,,,,1.844058916174714,,,,,,,,,,,,1.8510253617100454,1.8351598772562219,,,,,1.8434147183803269,#000000,,1.8434147183803269,,36.71890341268525,-8.18276083123434,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-285290.0,-80807.04291240826,False,False,False,False,23562.466757851624,False,False,False,False
2024-02-23 17:00:00+00:00,1.665,1.69,1.64,1.67,45647.0,,,,,,,,,,,1.8305380832714124,,,,,,,,,,,,1.839773489697331,1.8261013244136128,,,,,1.8321376324607854,#000000,,1.8321376324607854,,34.681124118797996,-10.25184451381893,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-330937.0,-84685.02674322363,False,False,False,False,23904.862622070978,False,False,False,False
2024-02-26 17:00:00+00:00,1.595,1.595,1.52,1.57,84533.0,,,,,,,,,,,1.7972809734793833,,,,,,,,,,,1.5616666666666668,1.8115323736714855,1.802157727320117,,,,,1.743159435284413,#000000,,1.743159435284413,,31.006520444191864,-13.781703884426072,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-415470.0,-89813.4759410031,False,False,False,False,24844.83374420941,False,False,False,False
2024-02-27 17:00:00+00:00,1.75,1.765,1.715,1.755,15843.0,,,,,,,,,,,1.7960964551624259,,,,,,,,,,,1.5906033646821287,1.8102897872462491,1.8012039456614892,,,,,1.7495483881880731,#000000,,1.7495483881880731,,36.72244061502559,-18.945092401143924,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-399627.0,-94616.78639153017,False,False,False,False,24705.270430345696,False,False,False,False
2024-02-28 17:00:00+00:00,1.755,1.765,1.68,1.695,11304.0,,,,,,,,,,,1.7947798207529686,,,,,,,,,,,1.6030258178127985,1.8090147701683625,1.8001700607694455,,,,,1.751747617375894,#000000,,1.751747617375894,,38.85074062939411,-17.094605768229442,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-410931.0,-99520.88272654521,False,False,False,False,24497.498795766693,False,False,False,False
2024-02-29 17:00:00+00:00,1.775,1.79,1.72,1.775,19326.0,,,,,,,,,,,1.7939030531042761,,,,,,,,,,,1.626428509635691,1.8079736623435532,1.7994108053818418,,,,,1.7569290076163406,#000000,,1.7569290076163406,,42.84596841135118,-13.438887472693722,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391605.0,-104049.31865326544,False,False,False,False,24417.320519863333,False,False,False,False
2024-03-01 17:00:00+00:00,2.43,2.875,2.385,2.77,162555.0,,,,,,,,,,,1.9546944502337769,,,,,,,,,,,2.207982134320749,1.9435607161900665,1.9242141746075088,,,,,2.007612868838025,#000000,,2.007612868838025,,56.2480635380678,-1.3428936945966328,True,False,True,False,True,19.382064585936284,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-229050.0,-105987.31371290474,False,False,False,False,26558.989969167775,False,False,False,False
