date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_846,aVWAP_peak_816,aVWAP_peak_789,aVWAP_peak_744,aVWAP_peak_666,aVWAP_peak_647,aVWAP_peak_612,aVWAP_peak_558,aVWAP_peak_523,aVWAP_peak_473,aVWAP_peak_472,aVWAP_peak_443,aVWAP_peak_405,aVWAP_peak_378,aVWAP_peak_362,aVWAP_peak_341,aVWAP_peak_294,aVWAP_peak_259,aVWAP_peak_239,aVWAP_peak_200,aVWAP_peak_151,aVWAP_peak_105,aVWAP_peak_104,aVWAP_peak_103,aVWAP_peak_72,aVWAP_valley_862,aVWAP_valley_828,aVWAP_valley_795,aVWAP_valley_726,aVWAP_valley_681,aVWAP_valley_653,aVWAP_valley_638,aVWAP_valley_595,aVWAP_valley_569,aVWAP_valley_529,aVWAP_valley_492,aVWAP_valley_420,aVWAP_valley_389,aVWAP_valley_366,aVWAP_valley_348,aVWAP_valley_324,aVWAP_valley_307,aVWAP_valley_286,aVWAP_valley_269,aVWAP_valley_222,aVWAP_valley_190,aVWAP_valley_161,aVWAP_valley_114,aVWAP_valley_90,aVWAP_valley_57,aVWAP_valley_32,aVWAP_OB_bull_828,aVWAP_OB_bull_726,aVWAP_OB_bull_529,aVWAP_OB_bull_307,aVWAP_OB_bear_666,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,83.05,83.43,83.005,83.35,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1996.0,False,False,False,False
2025-02-13 16:00:00+00:00,83.4,83.405,83.03,83.1,1865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1865.0,-28.91472868217054,False,False,False,False,1993.968992248062,False,False,False,False
2025-02-13 17:00:00+00:00,83.105,83.245,82.89,83.05,942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2807.0,-71.98581815996636,False,False,False,False,1977.6593954690222,False,False,False,False
2025-02-13 18:00:00+00:00,83.05,83.45,83.0,83.43,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.36522429535558,-31.671298134179978,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-849.0,-84.03254966136222,False,False,False,False,1977.354598640045,False,False,False,False
2025-02-13 19:00:00+00:00,83.45,83.785,83.38,83.67,1733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.8674736363502,-17.14118718500616,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,884.0,-69.02429307746513,False,False,False,False,1973.5661552502768,False,False,False,False
2025-02-13 20:00:00+00:00,83.67,84.22,83.67,84.165,4319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.266456833493564,-4.983924445488185,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5203.0,12.71251766792193,False,False,False,False,2009.929470672753,False,False,False,False
2025-02-14 15:00:00+00:00,84.73,84.79,84.125,84.145,2440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.01661618525745,2.046533129378325,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2763.0,55.35263367307043,False,False,False,False,2016.5972308173616,False,False,False,False
2025-02-14 16:00:00+00:00,84.155,84.24,83.94,84.03,2201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.58989870189578,3.96068157937367,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,562.0,63.20763160061973,False,False,False,False,2019.4561884791078,False,False,False,False
2025-02-14 17:00:00+00:00,84.04,84.16,83.95,83.985,1691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.87226720459334,4.558136114050853,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1129.0,44.72379235099771,False,False,False,False,2014.3638444716796,False,False,False,False
2025-02-14 18:00:00+00:00,83.91,83.91,83.445,83.52,6074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.69306289126854,4.558136114050853,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7203.0,-67.64401838312628,False,False,False,False,2077.3039399062272,False,False,False,False
