date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_797,aVWAP_peak_796,aVWAP_peak_756,aVWAP_peak_738,aVWAP_peak_711,aVWAP_peak_690,aVWAP_peak_636,aVWAP_peak_578,aVWAP_peak_534,aVWAP_peak_501,aVWAP_peak_456,aVWAP_peak_431,aVWAP_peak_392,aVWAP_peak_318,aVWAP_peak_263,aVWAP_peak_228,aVWAP_peak_171,aVWAP_peak_128,aVWAP_peak_96,aVWAP_peak_62,aVWAP_peak_29,aVWAP_valley_858,aVWAP_valley_819,aVWAP_valley_782,aVWAP_valley_729,aVWAP_valley_702,aVWAP_valley_672,aVWAP_valley_592,aVWAP_valley_565,aVWAP_valley_540,aVWAP_valley_516,aVWAP_valley_486,aVWAP_valley_462,aVWAP_valley_444,aVWAP_valley_405,aVWAP_valley_378,aVWAP_valley_329,aVWAP_valley_265,aVWAP_valley_248,aVWAP_valley_210,aVWAP_valley_149,aVWAP_valley_115,aVWAP_valley_76,aVWAP_valley_24,aVWAP_OB_bull_210,aVWAP_OB_bull_149,aVWAP_OB_bear_756,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,37.565,37.78,37.51,37.535,16492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,16492.0,False,False,False,False
2025-04-03 15:00:00+00:00,37.535,37.635,37.265,37.32,12380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12380.0,-191.93798449612402,False,False,False,False,16428.248062015504,False,False,False,False
2025-04-03 16:00:00+00:00,37.315,37.59,37.195,37.21,20878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33258.0,-704.5901087675019,False,False,False,False,16497.236464154797,False,False,False,False
2025-04-03 17:00:00+00:00,37.21,37.235,37.055,37.075,33145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66403.0,-1723.170107081184,False,False,False,False,16755.341325175654,False,False,False,False
2025-04-03 18:00:00+00:00,37.07,37.09,36.81,36.955,29574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95977.0,-3184.469795343491,False,False,False,False,16954.080219358977,False,False,False,False
2025-04-03 19:00:00+00:00,36.955,37.13,36.64,36.8,90673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-186650.0,-6028.896620221887,False,False,False,False,18097.009208206124,False,False,False,False
2025-04-04 14:00:00+00:00,33.88,33.895,32.93,33.23,50479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-237129.0,-9611.843959443253,False,False,False,False,18599.055577071143,False,False,False,False
2025-04-04 15:00:00+00:00,33.22,33.86,33.115,33.17,33750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270879.0,-13662.497541467388,False,False,False,False,18833.95394021733,False,False,False,False
2025-04-04 16:00:00+00:00,33.17,33.38,32.975,33.06,39943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-310822.0,-18269.621610591923,False,False,False,False,19161.225972151944,False,False,False,False
2025-04-04 17:00:00+00:00,33.055,33.48,32.775,33.38,49293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.1988949056220166,-47.120994584940185,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-261529.0,-22041.08484143546,False,False,False,False,19628.3852594054,False,False,False,False
