date,Open,High,Low,Close,Volume,aVWAP_peak_845,aVWAP_peak_815,aVWAP_peak_790,aVWAP_peak_768,aVWAP_peak_735,aVWAP_peak_674,aVWAP_peak_655,aVWAP_peak_634,aVWAP_peak_610,aVWAP_peak_573,aVWAP_peak_571,aVWAP_peak_544,aVWAP_peak_497,aVWAP_peak_376,aVWAP_peak_340,aVWAP_peak_311,aVWAP_peak_276,aVWAP_peak_198,aVWAP_peak_173,aVWAP_peak_120,aVWAP_peak_92,aVWAP_peak_66,aVWAP_peak_38,aVWAP_peak_24,aVWAP_valley_867,aVWAP_valley_832,aVWAP_valley_794,aVWAP_valley_756,aVWAP_valley_716,aVWAP_valley_679,aVWAP_valley_664,aVWAP_valley_624,aVWAP_valley_582,aVWAP_valley_552,aVWAP_valley_522,aVWAP_valley_426,aVWAP_valley_385,aVWAP_valley_365,aVWAP_valley_336,aVWAP_valley_318,aVWAP_valley_268,aVWAP_valley_213,aVWAP_valley_187,aVWAP_valley_160,aVWAP_valley_101,aVWAP_valley_83,aVWAP_valley_54,aVWAP_valley_34,aVWAP_OB_bull_664,aVWAP_OB_bull_582,aVWAP_OB_bull_349,aVWAP_OB_bear_768,aVWAP_OB_bear_276,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,151.75,151.76,150.495,150.7,8662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8662.0,False,False,False,False
2025-01-21 16:00:00+00:00,150.58,151.09,150.13,150.94,5955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5955.0,92.32558139534883,False,False,False,False,8620.031007751939,False,False,False,False
2025-01-21 17:00:00+00:00,150.94,151.28,150.29,150.49,3870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.38693467336729,-29.145728643214476,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2085.0,123.21975842797907,False,False,False,False,8546.387116158885,False,False,False,False
2025-01-21 18:00:00+00:00,150.57,150.64,150.02,150.06,5699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.79058751804844,-29.145728643214476,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3614.0,65.2783668244445,False,False,False,False,8502.24157947425,False,False,False,False
2025-01-21 19:00:00+00:00,150.06,150.36,149.775,150.15,6268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.17739634599922,-29.145728643214476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2654.0,105.41358594344536,False,False,False,False,8467.602175141315,False,False,False,False
2025-01-21 20:00:00+00:00,150.15,150.85,149.48,150.78,26096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.36186267677531,-29.145728643214476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28750.0,549.5157008900586,False,False,False,False,8740.910668549977,False,False,False,False
2025-01-22 15:00:00+00:00,148.42,149.355,148.285,149.3,18606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.58568224361883,-29.145728643214476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10144.0,698.2673954499026,False,False,False,False,8893.857789967808,False,False,False,False
2025-01-22 16:00:00+00:00,149.36,150.23,149.15,149.91,7914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.15215956391517,-29.145728643214476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18058.0,967.410536605718,False,False,False,False,8878.666196324895,False,False,False,False
2025-01-22 17:00:00+00:00,149.805,150.02,149.205,149.29,5020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.35076243090772,-29.145728643214476,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13038.0,1154.5514585188077,False,False,False,False,8818.84191421133,False,False,False,False
2025-01-22 18:00:00+00:00,149.18,149.375,148.91,149.08,7114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.751498837533234,-29.145728643214476,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5924.0,1228.496397146423,False,False,False,False,8792.410256626657,False,False,False,False
2025-01-22 19:00:00+00:00,149.06,149.58,148.79,148.805,5518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.098985914423,-29.145728643214476,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,406.0,1215.7445150201218,False,False,False,False,8741.644206136321,False,False,False,False
2025-01-22 20:00:00+00:00,148.745,148.91,147.55,147.685,23402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,148.04833333333335,,29.58524389022449,-29.145728643214476,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22996.0,840.3686310663214,False,False,False,False,8968.93654402568,False,False,False,False
2025-01-23 15:00:00+00:00,150.08,151.39,149.555,150.585,19958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,149.18140398216485,,38.61186708332804,-29.145728643214476,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3038.0,780.238884848239,False,False,False,False,9139.309620862492,False,False,False,False
2025-01-23 16:00:00+00:00,150.57,151.17,149.97,151.13,6929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,149.39844936268372,,45.89599547968724,-29.145728643214476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3891.0,828.4677393467159,False,False,False,False,9105.041254647569,False,False,False,False
2025-01-23 17:00:00+00:00,151.1,153.29,151.09,152.93,34612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,150.63705405904133,,53.99014302686277,-20.367056592750114,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38503.0,1412.5690147056816,False,False,False,False,9500.497979381715,False,False,False,False
2025-01-23 18:00:00+00:00,152.93,152.995,151.925,152.71,6832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,150.77902804879378,,58.621751895655166,-14.294987198274207,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31671.0,1881.6919757179967,False,False,False,False,9459.125917685873,False,False,False,False
