date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_803,aVWAP_peak_774,aVWAP_peak_708,aVWAP_peak_667,aVWAP_peak_587,aVWAP_peak_529,aVWAP_peak_515,aVWAP_peak_486,aVWAP_peak_438,aVWAP_peak_393,aVWAP_peak_349,aVWAP_peak_327,aVWAP_peak_281,aVWAP_peak_265,aVWAP_peak_235,aVWAP_peak_203,aVWAP_peak_185,aVWAP_peak_140,aVWAP_peak_126,aVWAP_peak_107,aVWAP_peak_66,aVWAP_peak_28,aVWAP_valley_847,aVWAP_valley_828,aVWAP_valley_784,aVWAP_valley_720,aVWAP_valley_684,aVWAP_valley_626,aVWAP_valley_612,aVWAP_valley_558,aVWAP_valley_519,aVWAP_valley_505,aVWAP_valley_473,aVWAP_valley_414,aVWAP_valley_383,aVWAP_valley_336,aVWAP_valley_301,aVWAP_valley_300,aVWAP_valley_275,aVWAP_valley_257,aVWAP_valley_210,aVWAP_valley_151,aVWAP_valley_118,aVWAP_valley_78,aVWAP_valley_39,aVWAP_valley_18,aVWAP_OB_bull_684,aVWAP_OB_bull_612,aVWAP_OB_bull_558,aVWAP_OB_bull_151,aVWAP_OB_bull_78,aVWAP_OB_bear_859,aVWAP_OB_bear_349,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,10.16,10.33,10.065,10.23,4535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4535.0,False,False,False,False
2025-04-11 15:00:00+00:00,10.23,10.445,10.055,10.445,2928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2928.0,45.395348837209305,False,False,False,False,4510.085271317829,False,False,False,False
2025-04-11 16:00:00+00:00,10.445,10.465,10.345,10.44,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,99.15014164305936,47.02549575070775,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,962.0,59.606273661438614,False,False,False,False,4470.642088816778,False,False,False,False
2025-04-11 17:00:00+00:00,10.445,10.51,10.3,10.445,2710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,98.60726597202225,47.02549575070775,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3672.0,115.6123779457574,False,False,False,False,4443.345312245974,False,False,False,False
2025-04-11 18:00:00+00:00,10.445,10.49,10.37,10.375,3265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.32583104507272,41.344517364680655,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,407.0,120.13001549698596,False,False,False,False,4425.076392676269,False,False,False,False
2025-04-11 19:00:00+00:00,10.38,10.555,10.38,10.48,4657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.12407380354404,38.9340211598624,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5064.0,196.77916254354432,False,False,False,False,4428.672107518498,False,False,False,False
2025-04-14 14:00:00+00:00,10.835,10.94,10.795,10.83,9199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.96437154587854,38.9340211598624,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14263.0,414.8601057599235,False,False,False,False,4502.630679494955,False,False,False,False
2025-04-14 15:00:00+00:00,10.835,10.855,10.65,10.68,12275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.76421603214918,36.80264335514836,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1988.0,439.2498715620952,False,False,False,False,4623.132529425266,False,False,False,False
2025-04-14 16:00:00+00:00,10.68,10.815,10.625,10.71,8943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.73341827927698,34.31527053949489,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10931.0,601.912664251055,False,False,False,False,4690.1072188915405,False,False,False,False
2025-04-14 17:00:00+00:00,10.725,10.88,10.725,10.795,2714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.87054078546032,33.66319866447117,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13645.0,804.1310725572403,False,False,False,False,4659.469897668416,False,False,False,False
