date,Open,High,Low,Close,Volume,aVWAP_peak_865,aVWAP_peak_852,aVWAP_peak_822,aVWAP_peak_791,aVWAP_peak_731,aVWAP_peak_713,aVWAP_peak_697,aVWAP_peak_668,aVWAP_peak_637,aVWAP_peak_598,aVWAP_peak_581,aVWAP_peak_552,aVWAP_peak_527,aVWAP_peak_507,aVWAP_peak_449,aVWAP_peak_426,aVWAP_peak_408,aVWAP_peak_354,aVWAP_peak_330,aVWAP_peak_305,aVWAP_peak_246,aVWAP_peak_221,aVWAP_peak_185,aVWAP_peak_155,aVWAP_peak_131,aVWAP_peak_130,aVWAP_peak_67,aVWAP_peak_47,aVWAP_peak_13,aVWAP_valley_842,aVWAP_valley_821,aVWAP_valley_806,aVWAP_valley_786,aVWAP_valley_726,aVWAP_valley_704,aVWAP_valley_690,aVWAP_valley_636,aVWAP_valley_551,aVWAP_valley_535,aVWAP_valley_516,aVWAP_valley_461,aVWAP_valley_430,aVWAP_valley_414,aVWAP_valley_342,aVWAP_valley_298,aVWAP_valley_269,aVWAP_valley_268,aVWAP_valley_233,aVWAP_valley_193,aVWAP_valley_117,aVWAP_valley_102,aVWAP_valley_37,aVWAP_OB_bull_806,aVWAP_OB_bear_713,aVWAP_OB_bear_581,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,8.96,9.04,8.86,8.86,647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,647.0,False,False,False,False
2025-03-13 15:00:00+00:00,8.86,9.0,8.86,9.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,201.0,3.1162790697674416,False,False,False,False,640.0852713178294,False,False,False,False
2025-03-13 16:00:00+00:00,9.0,9.0,8.99,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,201.0,6.184243735352442,False,False,False,False,630.238988041584,False,False,False,False
2025-03-13 17:00:00+00:00,9.0,9.0,8.58,8.6,1848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.88781431334625,26.499032882011633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1647.0,-19.44651973341271,False,False,False,False,649.1190037308617,False,False,False,False
2025-03-13 18:00:00+00:00,8.6,8.75,8.6,8.64,1609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.59454257930085,14.301819462569995,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38.0,-19.734170590259026,False,False,False,False,664.0008796420111,False,False,False,False
2025-03-13 19:00:00+00:00,8.64,8.73,8.545,8.6,1839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.619414068424724,6.177390048797122,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1877.0,-48.52898965087516,False,False,False,False,682.2179202677163,False,False,False,False
2025-03-14 14:00:00+00:00,8.705,8.805,8.705,8.73,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.0980913608838,6.177390048797122,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1664.0,-73.57505182683059,False,False,False,False,674.9432238294571,False,False,False,False
2025-03-14 15:00:00+00:00,8.76,9.005,8.755,8.97,1262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.290116604543854,6.177390048797122,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-402.0,-78.66691148843012,False,False,False,False,684.0448792739617,False,False,False,False
2025-03-14 16:00:00+00:00,8.97,8.985,8.93,8.95,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.14004821107663,6.177390048797122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-844.0,-90.53254076767925,False,False,False,False,680.2922454867685,False,False,False,False
2025-03-14 17:00:00+00:00,8.96,8.96,8.82,8.855,567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.30463547052081,6.177390048797122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1411.0,-111.00490447670748,False,False,False,False,678.5357765644931,False,False,False,False
