date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_786,aVWAP_peak_785,aVWAP_peak_759,aVWAP_peak_732,aVWAP_peak_702,aVWAP_peak_633,aVWAP_peak_611,aVWAP_peak_564,aVWAP_peak_497,aVWAP_peak_494,aVWAP_peak_492,aVWAP_peak_462,aVWAP_peak_429,aVWAP_peak_414,aVWAP_peak_367,aVWAP_peak_366,aVWAP_peak_332,aVWAP_peak_330,aVWAP_peak_329,aVWAP_peak_327,aVWAP_peak_295,aVWAP_peak_294,aVWAP_peak_241,aVWAP_peak_185,aVWAP_peak_167,aVWAP_peak_131,aVWAP_peak_119,aVWAP_peak_102,aVWAP_peak_83,aVWAP_peak_29,aVWAP_valley_798,aVWAP_valley_796,aVWAP_valley_795,aVWAP_valley_769,aVWAP_valley_768,aVWAP_valley_749,aVWAP_valley_729,aVWAP_valley_708,aVWAP_valley_617,aVWAP_valley_533,aVWAP_valley_485,aVWAP_valley_474,aVWAP_valley_426,aVWAP_valley_395,aVWAP_valley_394,aVWAP_valley_318,aVWAP_valley_300,aVWAP_valley_269,aVWAP_valley_252,aVWAP_valley_210,aVWAP_valley_144,aVWAP_valley_115,aVWAP_valley_113,aVWAP_valley_47,aVWAP_OB_bull_798,aVWAP_OB_bull_533,aVWAP_OB_bear_332,aVWAP_OB_bear_167,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 14:00:00+00:00,1.27,1.285,1.23,1.245,5773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5773.0,False,False,False,False
2025-03-28 15:00:00+00:00,1.245,1.25,1.235,1.235,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-301.0,-4.666666666666667,False,False,False,False,5688.162790697675,False,False,False,False
2025-03-28 16:00:00+00:00,1.235,1.245,1.23,1.235,3145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-301.0,-9.260981912144704,False,False,False,False,5648.733910221742,False,False,False,False
2025-03-28 17:00:00+00:00,1.235,1.235,1.23,1.23,829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1130.0,-26.63678064218897,False,False,False,False,5574.009353474118,False,False,False,False
2025-03-28 18:00:00+00:00,1.235,1.235,1.23,1.235,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,10.12078300708048,-40.891295293627564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,470.0,-18.936985593472862,False,False,False,False,5512.39680535824,False,False,False,False
2025-03-28 19:00:00+00:00,1.235,1.245,1.23,1.24,5547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.778078500251045,-30.10697633019889,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6017.0,74.64343278782128,False,False,False,False,5512.933288996097,False,False,False,False
2025-03-31 14:00:00+00:00,1.225,1.235,1.205,1.235,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.6468771393398,-26.80836034083582,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5502.0,158.78849584537443,False,False,False,False,5435.445951182203,False,False,False,False
2025-03-31 15:00:00+00:00,1.235,1.25,1.235,1.245,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.85910329575668,-18.44406419667804,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6127.0,251.3189067625004,False,False,False,False,5360.865393799533,False,False,False,False
2025-03-31 16:00:00+00:00,1.245,1.255,1.245,1.245,8403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.66725406670127,-13.247277010976347,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6127.0,342.41473766540736,False,False,False,False,5408.030271415044,False,False,False,False
2025-03-31 17:00:00+00:00,1.245,1.245,1.225,1.235,2903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.43642479718393,-13.247277010976347,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3224.0,387.09047816671887,False,False,False,False,5369.192592788454,False,False,False,False
