date,Close,High,Low,Open,Volume,aVWAP_peak_167,aVWAP_peak_152,aVWAP_peak_142,aVWAP_peak_133,aVWAP_peak_125,aVWAP_peak_118,aVWAP_peak_108,aVWAP_peak_103,aVWAP_peak_82,aVWAP_peak_76,aVWAP_peak_67,aVWAP_peak_57,aVWAP_peak_50,aVWAP_peak_33,aVWAP_peak_23,aVWAP_peak_16,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_148,aVWAP_valley_129,aVWAP_valley_120,aVWAP_valley_111,aVWAP_valley_92,aVWAP_valley_86,aVWAP_valley_73,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_8,aVWAP_valley_4,aVWAP_OB_bull_92,aVWAP_OB_bear_167,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,16.5733482,16.6290703121,16.3197611717,16.3752166709,648618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,648618.0,False,False,False,False
2022-01-07 00:00:00+00:00,16.8201175536,16.9116610235,16.5017054845,16.5813085017,1547313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1547313,114615.77777777777,False,False,False,False,715188.0,False,False,False,False
2022-01-14 00:00:00+00:00,16.955442683,17.0342496701,16.7166336311,16.8201175536,1187098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2734411,308674.683127572,False,False,False,False,750144.2962962963,False,False,False,False
2022-01-21 00:00:00+00:00,16.4300627689,16.9395220796,16.4221024672,16.9315617778,978306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.67938788873133,33.62660886356633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1756105,415891.7436366407,False,False,False,False,767045.1632373114,False,False,False,False
2022-01-28 00:00:00+00:00,16.3823009585,16.5414273901,16.0502767734,16.310658243,1743181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.324668373999998,,,16.324668373999998,#000000,,16.324668373999998,,69.68022915115012,22.048757350572842,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12924,386042.2811450377,False,False,False,False,839351.5215160291,False,False,False,False
2022-02-04 00:00:00+00:00,16.2645412766,16.5574275966,16.1685852808,16.3584200533,854704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.326483250825635,,,16.326483250825635,#000000,,16.326483250825635,,59.03128083357115,13.03335348482048,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-841780,295092.4825417015,False,False,False,False,840488.7421444714,False,False,False,False
2022-02-11 00:00:00+00:00,16.4404606021,16.5284202648,16.2325559447,16.2805339425,1075684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.348150456723204,,,16.348150456723204,#000000,,16.348150456723204,,54.716694343379345,10.142871029065006,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,233904,290560.00235342735,False,False,False,False,857910.6130967328,False,False,False,False
2022-02-18 00:00:00+00:00,16.2805339425,16.472445934,16.1845779468,16.4484569351,733838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34221782659641,,,16.34221782659641,#000000,,16.34221782659641,,49.847662236964624,6.545659756621319,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-499934,232004.8910679883,False,False,False,False,848720.0491636414,False,False,False,False
2022-02-25 00:00:00+00:00,16.3285119404,16.3365082734,15.6168383054,16.2405522776,884535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.093952839733333,16.30072094886137,,,16.19733689429735,#000000,,16.19733689429735,,47.14910419478147,4.863760722134494,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,384601,243308.3065444336,False,False,False,False,851373.0084848532,False,False,False,False
2022-03-04 00:00:00+00:00,16.6506675773,16.6506675773,16.0886219511,16.1685852808,722325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25999246805474,16.320249290841968,,,16.290120879448352,#000000,,16.290120879448352,,49.29903341041225,4.863760722134494,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1106926,307279.9875411422,False,False,False,False,841813.8967452344,False,False,False,False
2022-03-11 00:00:00+00:00,16.3374133392,16.7189409369,16.3293811793,16.6265710974,748025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.324131787848223,16.33591958609489,,,16.330025686971556,#000000,,16.330025686971556,,47.71572890093192,4.863760722134494,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,358901,311103.76624179835,False,False,False,False,834866.5710604022,False,False,False,False
2022-03-18 00:00:00+00:00,16.5221530181,16.5454462819,16.1526736604,16.3534776591,879270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.346595289091155,16.344070509623087,,,16.34533289935712,#000000,,16.34533289935712,,48.38500230285861,4.863760722134494,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1238171,379775.4131868504,False,False,False,False,838155.7139448168,False,False,False,False
2022-03-25 00:00:00+00:00,16.9398253355,16.9398253355,16.5060886982,16.5462494979,737774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42993090921682,16.383795123000255,,,16.406863016108538,#000000,,16.406863016108538,,51.90875937152849,4.863760722134494,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1975945,498010.1973952318,False,False,False,False,830720.031430386,False,False,False,False
2022-04-01 00:00:00+00:00,17.1446454142,17.1486614942,16.7711499766,16.8996645358,766715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.52564476247683,16.437252825761416,,,16.481448794119125,#000000,,16.481448794119125,,55.55748482540713,-4.351330383708529,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2742660,664280.5531437332,False,False,False,False,825978.9179910981,False,False,False,False
2022-04-08 00:00:00+00:00,17.197538689,17.2621000731,17.0030384343,17.1727579741,587174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.594946117175223,16.480505483470044,,,16.537725800322633,#000000,,16.537725800322633,,58.43764131118041,-1.6798237459110794,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3329834,861728.9566145678,False,False,False,False,808289.6648065724,False,False,False,False
2022-04-15 00:00:00+00:00,17.3185912842,17.3912228413,17.1280544994,17.181398343,534463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.657358864902875,16.522084515096065,,,16.58972168999947,#000000,,16.58972168999947,,61.10757194627246,0.8424329092349367,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3864297,1084141.404272748,False,False,False,False,788006.2081542336,False,False,False,False
