date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_822,aVWAP_peak_794,aVWAP_peak_772,aVWAP_peak_755,aVWAP_peak_688,aVWAP_peak_665,aVWAP_peak_637,aVWAP_peak_618,aVWAP_peak_581,aVWAP_peak_522,aVWAP_peak_469,aVWAP_peak_437,aVWAP_peak_402,aVWAP_peak_341,aVWAP_peak_323,aVWAP_peak_236,aVWAP_peak_209,aVWAP_peak_173,aVWAP_peak_90,aVWAP_peak_35,aVWAP_peak_13,aVWAP_valley_829,aVWAP_valley_810,aVWAP_valley_763,aVWAP_valley_714,aVWAP_valley_678,aVWAP_valley_648,aVWAP_valley_587,aVWAP_valley_540,aVWAP_valley_498,aVWAP_valley_475,aVWAP_valley_448,aVWAP_valley_428,aVWAP_valley_386,aVWAP_valley_372,aVWAP_valley_328,aVWAP_valley_303,aVWAP_valley_264,aVWAP_valley_222,aVWAP_valley_166,aVWAP_valley_116,aVWAP_valley_53,aVWAP_valley_36,aVWAP_OB_bull_810,aVWAP_OB_bull_540,aVWAP_OB_bull_116,aVWAP_OB_bear_688,aVWAP_OB_bear_402,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,45.015,45.03,44.715,44.8,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1346.0,False,False,False,False
2025-03-13 15:00:00+00:00,44.8,44.87,44.7,44.735,1373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1373.0,-21.286821705426355,False,False,False,False,1346.4186046511627,False,False,False,False
2025-03-13 16:00:00+00:00,44.74,44.94,44.72,44.87,2628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.34293948126815,-85.01440922190223,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1255.0,-1.4994291208461021,False,False,False,False,1366.288083648819,False,False,False,False
2025-03-13 17:00:00+00:00,44.87,44.9,44.685,44.72,1260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.009135989176855,-78.48053841665758,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5.0,-1.55370153757717,False,False,False,False,1364.640206382946,False,False,False,False
2025-03-13 18:00:00+00:00,44.71,44.82,44.645,44.73,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.8263786317365,-71.59012151182552,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2731.0,40.81147212967209,False,False,False,False,1385.9015985320475,False,False,False,False
2025-03-13 19:00:00+00:00,44.73,44.92,44.655,44.85,7799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.697112423175184,-59.50296956593388,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10530.0,203.43455008115004,False,False,False,False,1485.329480725349,False,False,False,False
2025-03-14 14:00:00+00:00,45.16,45.29,44.92,44.94,3451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.50876340114165,-47.50597278734981,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13981.0,417.0402159713648,False,False,False,False,1515.8049926520875,False,False,False,False
2025-03-14 15:00:00+00:00,44.965,44.98,44.565,44.78,2883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.78294226074005,-44.385165281856644,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11098.0,582.6364916927389,False,False,False,False,1537.001814471435,False,False,False,False
2025-03-14 16:00:00+00:00,44.785,44.815,44.635,44.8,1749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.99825258198993,-40.002819357655234,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12847.0,772.7816623641693,False,False,False,False,1540.2886080455212,False,False,False,False
2025-03-14 17:00:00+00:00,44.8,44.9,44.72,44.75,3929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.482176072192885,-37.4435578549572,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8918.0,899.0641172112364,False,False,False,False,1577.3228931921021,False,False,False,False
2025-03-14 18:00:00+00:00,44.75,44.83,44.68,44.695,3845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.82925569932575,-36.35652458002819,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5073.0,963.7763014405195,False,False,False,False,1612.480677793775,False,False,False,False
2025-03-14 19:00:00+00:00,44.68,44.93,44.625,44.915,3160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.76911200535267,-28.269652358840275,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8233.0,1076.477444053845,False,False,False,False,1636.473225424879,False,False,False,False
2025-03-17 14:00:00+00:00,45.335,45.355,45.17,45.315,2380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.5098272177403,-17.26736790742065,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10613.0,1224.3305069367311,False,False,False,False,1648.0007723175165,False,False,False,False
2025-03-17 15:00:00+00:00,45.32,45.39,45.125,45.19,1433.0,,,,,,,,,,,,,,,,,,,,,,45.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.235,#000000,,45.235,,61.17983608009236,-12.385867813316885,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9180.0,1347.6742200074793,False,False,False,False,1644.667427010268,False,False,False,False
2025-03-17 16:00:00+00:00,45.19,45.275,45.16,45.18,1293.0,,,,,,,,,,,,,,,,,,,,,,45.2207703595011,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2207703595011,#000000,,45.2207703595011,,62.713873927226444,-8.647251206838746,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7887.0,1449.0591158213167,False,False,False,False,1639.2152188395662,False,False,False,False
2025-03-17 17:00:00+00:00,45.18,45.315,45.175,45.27,911.0,,,,,,,,,,,,,,,,,,,,,,45.22892677114838,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.22892677114838,#000000,,45.22892677114838,,64.88829224555812,-4.424899308997439,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8798.0,1562.9961837930791,False,False,False,False,1627.925060407945,False,False,False,False
2025-03-17 18:00:00+00:00,45.27,45.37,45.23,45.29,1286.0,,,,,,,,,,,,,,,,,,,,,,45.24662197846841,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.24662197846841,#000000,,45.24662197846841,,66.59038840804777,-0.8098076096883631,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10084.0,1695.1047700908607,False,False,False,False,1622.62389668069,False,False,False,False
2025-03-17 19:00:00+00:00,45.29,45.36,45.195,45.29,5099.0,,,,,,,,,,,,,,,,,,,,,,45.26445203884787,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.26445203884787,#000000,,45.26445203884787,,67.72511918304087,2.1317750720793,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10084.0,1825.1651612522426,False,False,False,False,1676.521200608121,False,False,False,False
2025-03-18 14:00:00+00:00,45.24,45.245,44.96,45.035,837.0,,,,,,,,,,,,,,,,,,,,,,45.25023467477055,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.25023467477055,#000000,,45.25023467477055,,61.84738685288771,2.1317750720793,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9247.0,1940.2323680545333,False,False,False,False,1663.5053680405533,False,False,False,False
2025-03-18 15:00:00+00:00,45.035,45.095,44.915,44.93,972.0,,,,,,,,,,,,,,,,,,,,,,45.22803299242105,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.22803299242105,#000000,,45.22803299242105,,55.98552563211537,2.1317750720793,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8275.0,2038.4458197126023,False,False,False,False,1652.7843545825601,False,False,False,False
2025-03-18 16:00:00+00:00,44.925,45.03,44.9,44.965,779.0,,,,,,,,,,,,,,,,,,,,,,45.21178376949511,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21178376949511,#000000,,45.21178376949511,,52.854615580294656,2.1317750720793,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9054.0,2147.2141015775233,False,False,False,False,1639.237310325466,False,False,False,False
