date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_748,aVWAP_peak_691,aVWAP_peak_642,aVWAP_peak_596,aVWAP_peak_557,aVWAP_peak_512,aVWAP_peak_446,aVWAP_peak_350,aVWAP_peak_305,aVWAP_peak_248,aVWAP_peak_204,aVWAP_peak_85,aVWAP_valley_868,aVWAP_valley_795,aVWAP_valley_753,aVWAP_valley_720,aVWAP_valley_665,aVWAP_valley_640,aVWAP_valley_581,aVWAP_valley_564,aVWAP_valley_546,aVWAP_valley_465,aVWAP_valley_278,aVWAP_valley_145,aVWAP_valley_144,aVWAP_valley_67,aVWAP_valley_21,aVWAP_OB_bull_753,aVWAP_OB_bull_278,aVWAP_OB_bull_145,aVWAP_OB_bear_748,aVWAP_OB_bear_85,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,59.055,59.75,59.055,59.645,7869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7869.0,False,False,False,False
2025-03-06 16:00:00+00:00,59.65,59.855,59.32,59.325,13297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13297.0,-206.15503875968992,False,False,False,False,7953.15503875969,False,False,False,False
2025-03-06 17:00:00+00:00,59.325,59.43,59.195,59.355,8078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.1802120141337014,-54.77031802120055,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5219.0,-283.87356529054745,False,False,False,False,7955.090619554113,False,False,False,False
2025-03-06 18:00:00+00:00,59.355,59.525,59.295,59.38,6897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,7.775928895968889,-50.316151626135515,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1678.0,-253.45692086743816,False,False,False,False,7938.686113824591,False,False,False,False
2025-03-06 19:00:00+00:00,59.385,59.44,59.105,59.22,14662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,8.738545539088605,-49.21670573797649,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12984.0,-450.82968178422203,False,False,False,False,8042.923538416458,False,False,False,False
2025-03-06 20:00:00+00:00,59.22,59.35,59.13,59.21,24362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.289800793970334,-48.31479524067517,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37346.0,-1022.8478262526837,False,False,False,False,8295.93247580535,False,False,False,False
2025-03-07 15:00:00+00:00,59.175,59.37,58.995,59.21,9506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.65730429722482,-47.45543889121178,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37346.0,-1585.9974723572932,False,False,False,False,8314.69321261457,False,False,False,False
2025-03-07 16:00:00+00:00,59.205,59.22,58.915,59.01,8036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,8.544835510278357,-47.45543889121178,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45382.0,-2265.0052634835365,False,False,False,False,8310.372387612793,False,False,False,False
2025-03-07 17:00:00+00:00,59.01,59.27,58.865,59.185,7893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.495657018122923,-40.34678072089424,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37489.0,-2811.1137090109232,False,False,False,False,8303.901497882363,False,False,False,False
2025-03-07 18:00:00+00:00,59.195,59.53,59.155,59.53,7760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.39785982100091,-27.700456350181494,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29729.0,-3228.445279413854,False,False,False,False,8295.468916519847,False,False,False,False
2025-03-07 19:00:00+00:00,59.53,59.67,59.5,59.54,10758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.83728492456841,-19.684803306709206,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18971.0,-3472.515895236895,False,False,False,False,8333.647693007912,False,False,False,False
2025-03-07 20:00:00+00:00,59.54,59.71,59.46,59.54,31019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.13023499361341,-14.551478833778532,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18971.0,-3712.80247050454,False,False,False,False,8685.358581488408,False,False,False,False
2025-03-10 14:00:00+00:00,59.14,59.44,59.095,59.29,3747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.84427402879983,-14.551478833778532,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22718.0,-4007.4566957680354,False,False,False,False,8608.794882550605,False,False,False,False
2025-03-10 15:00:00+00:00,59.3,59.355,59.28,59.285,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.8987331308259,-14.551478833778532,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23060.0,-4302.8449640507015,False,False,False,False,8480.627520030439,False,False,False,False
2025-03-10 16:00:00+00:00,59.285,59.285,59.285,59.285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.26837253217661,-14.551478833778532,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23060.0,-4593.653569259217,False,False,False,False,8349.144922820664,False,False,False,False
2025-03-10 17:00:00+00:00,59.285,59.285,58.76,58.805,4063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.797925495247235,-14.551478833778532,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27123.0,-4942.94576198388,False,False,False,False,8282.693063552126,False,False,False,False
2025-03-10 18:00:00+00:00,58.8,58.915,58.64,58.665,8722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.496840617361425,-7.839426117243185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35845.0,-5422.047378077153,False,False,False,False,8289.50402380713,False,False,False,False
2025-03-10 19:00:00+00:00,58.665,58.89,58.585,58.775,16800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.570706294229993,-9.051135522091542,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19045.0,-5633.255945858902,False,False,False,False,8421.449697856633,False,False,False,False
2025-03-11 14:00:00+00:00,58.35,58.44,57.115,57.195,29958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.06489370514104,-15.504261231917567,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49003.0,-6305.655078481244,False,False,False,False,8755.349702541027,False,False,False,False
2025-03-11 15:00:00+00:00,57.195,57.71,57.105,57.53,15645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.521250679409114,-16.377054154865675,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33358.0,-6725.071278814868,False,False,False,False,8862.16598622256,False,False,False,False
