date,Open,High,Low,Close,Volume,aVWAP_peak_425,aVWAP_peak_400,aVWAP_peak_374,aVWAP_peak_368,aVWAP_peak_315,aVWAP_peak_261,aVWAP_peak_223,aVWAP_peak_194,aVWAP_peak_159,aVWAP_peak_129,aVWAP_peak_89,aVWAP_peak_59,aVWAP_peak_58,aVWAP_valley_416,aVWAP_valley_389,aVWAP_valley_341,aVWAP_valley_318,aVWAP_valley_302,aVWAP_valley_274,aVWAP_valley_243,aVWAP_valley_202,aVWAP_valley_171,aVWAP_valley_144,aVWAP_valley_101,aVWAP_valley_69,aVWAP_valley_29,aVWAP_OB_bull_389,aVWAP_OB_bull_69,aVWAP_OB_bear_194,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-16 17:00:00+00:00,5.88,5.88,5.88,5.88,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,56.0,False,False,False,False
2024-01-17 17:00:00+00:00,5.88,6.02,5.88,6.02,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,112.0,1.7364341085271318,False,False,False,False,56.86821705426357,False,False,False,False
2024-01-18 17:00:00+00:00,6.02,6.13,6.02,6.11,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,4.794783967309657,False,False,False,False,57.33537647977886,False,False,False,False
2024-01-19 17:00:00+00:00,6.11,6.13,5.82,5.82,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.88697662471104,31.898278962239942,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3.0,4.673934603475399,False,False,False,False,59.57823885993732,False,False,False,False
2024-01-22 17:00:00+00:00,5.82,5.82,5.82,5.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.4782943745184,21.037246339583902,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3.0,4.554958873188958,False,False,False,False,58.654545234201855,False,False,False,False
2024-01-23 17:00:00+00:00,5.82,5.82,5.82,5.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.53917287438997,14.440174672489121,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3.0,4.437827727868198,False,False,False,False,57.745172439873144,False,False,False,False
2024-01-24 17:00:00+00:00,5.805,5.805,5.8,5.8,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.84027016291586,9.634034053379985,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-394.0,-1.739502934579371,False,False,False,False,62.91191395243325,False,False,False,False
2024-01-25 17:00:00+00:00,5.8,5.8,5.75,5.75,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.677763421962894,4.947395170017344,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-494.0,-9.371448625516125,False,False,False,False,63.48692303844204,False,False,False,False
2024-01-26 17:00:00+00:00,5.75,5.75,5.75,5.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.56942559466092,1.7836612843811963,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-494.0,-16.88506957705851,False,False,False,False,62.50262965800108,False,False,False,False
2024-01-29 17:00:00+00:00,5.75,5.75,5.75,5.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.83053370979294,-0.5253643169226763,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-494.0,-24.28220028129016,False,False,False,False,61.53359664004757,False,False,False,False
2024-01-30 17:00:00+00:00,5.75,5.75,5.56,5.63,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.58406670571799,-5.437834278040469,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-641.0,-33.84371655599884,False,False,False,False,62.85865715725613,False,False,False,False
2024-01-31 17:00:00+00:00,5.63,5.63,5.63,5.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.086422036334685,-8.851080333642528,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-641.0,-43.256992268308935,False,False,False,False,61.884104333112624,False,False,False,False
2024-02-01 17:00:00+00:00,5.63,5.75,5.63,5.75,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.19347685985006,-8.851080333642528,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-287.0,-47.03595362849019,False,False,False,False,66.41303294810312,False,False,False,False
2024-02-02 17:00:00+00:00,5.75,5.75,5.7,5.7,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.845918347410276,-8.851080333642528,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-488.0,-53.872605510219024,False,False,False,False,68.49965259231858,False,False,False,False
2024-02-05 17:00:00+00:00,5.7,5.72,5.7,5.71,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.47376110447297,-8.851080333642528,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-453.0,-60.06062713021563,False,False,False,False,67.98027813352294,False,False,False,False
2024-02-06 17:00:00+00:00,5.71,5.71,5.53,5.53,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.88303366989503,-8.851080333642528,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-484.0,-66.63333058556113,False,False,False,False,67.40694048804197,False,False,False,False
2024-02-07 17:00:00+00:00,5.53,5.53,5.415,5.415,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.72309980995665,-9.573598362785631,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-506.0,-73.4452169330718,False,False,False,False,66.70295691458395,False,False,False,False
2024-02-08 17:00:00+00:00,5.415,5.415,5.38,5.38,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.391666666666667,,26.495934408802974,-13.087606851804601,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-606.0,-81.70188023643503,False,False,False,False,67.21919014071443,False,False,False,False
2024-02-09 17:00:00+00:00,5.75,5.75,5.5,5.5,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.547970479704796,,29.59600781638884,-13.087606851804601,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-435.0,-87.17937046532751,False,False,False,False,68.82819494473435,False,False,False,False
2024-02-12 17:00:00+00:00,5.5,5.5,5.485,5.485,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.531450655624568,,31.34102428647867,-13.087606851804601,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-509.0,-93.7192251867953,False,False,False,False,68.90837796884699,False,False,False,False
2024-02-13 17:00:00+00:00,5.53,5.57,5.53,5.57,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.542812444444444,,35.69041988930787,-13.087606851804601,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-229.0,-95.81660154048839,False,False,False,False,72.18111629491138,False,False,False,False
2024-02-14 17:00:00+00:00,5.57,5.57,5.57,5.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.542812444444444,,38.59001695786066,-20.669659968830572,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-229.0,-97.88146043133354,False,False,False,False,71.06202922057166,False,False,False,False
2024-02-15 17:00:00+00:00,5.57,5.57,5.41,5.41,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.521996238244515,,36.69174226509581,-20.669659968830572,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-429.0,-103.01508119983998,False,False,False,False,73.06106752722947,False,False,False,False
2024-02-16 17:00:00+00:00,5.41,5.41,5.41,5.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.521996238244515,,35.42622580325258,-20.669659968830572,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-429.0,-108.06911094867966,False,False,False,False,71.92833779812513,False,False,False,False
2024-02-19 17:00:00+00:00,5.41,5.41,5.41,5.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.521996238244515,,34.582548162023755,-20.669659968830572,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-429.0,-113.04478364714974,False,False,False,False,70.81316977024721,False,False,False,False
