date,Open,High,Low,Close,Volume,aVWAP_peak_867,aVWAP_peak_739,aVWAP_peak_726,aVWAP_peak_696,aVWAP_peak_665,aVWAP_peak_605,aVWAP_peak_587,aVWAP_peak_571,aVWAP_peak_542,aVWAP_peak_511,aVWAP_peak_472,aVWAP_peak_455,aVWAP_peak_426,aVWAP_peak_401,aVWAP_peak_381,aVWAP_peak_323,aVWAP_peak_300,aVWAP_peak_282,aVWAP_peak_228,aVWAP_peak_204,aVWAP_peak_179,aVWAP_peak_120,aVWAP_peak_95,aVWAP_peak_59,aVWAP_peak_29,aVWAP_valley_878,aVWAP_valley_814,aVWAP_valley_767,aVWAP_valley_716,aVWAP_valley_695,aVWAP_valley_680,aVWAP_valley_660,aVWAP_valley_600,aVWAP_valley_578,aVWAP_valley_564,aVWAP_valley_510,aVWAP_valley_425,aVWAP_valley_409,aVWAP_valley_390,aVWAP_valley_335,aVWAP_valley_304,aVWAP_valley_288,aVWAP_valley_216,aVWAP_valley_172,aVWAP_valley_143,aVWAP_valley_142,aVWAP_valley_107,aVWAP_valley_67,aVWAP_OB_bull_680,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,6.94,7.25,6.86,7.16,7093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7093.0,False,False,False,False
2025-04-11 15:00:00+00:00,7.16,7.58,7.16,7.26,3604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3604.0,55.87596899224806,False,False,False,False,7038.906976744186,False,False,False,False
2025-04-11 16:00:00+00:00,7.26,7.37,7.25,7.32,6375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9979.0,209.72285319391864,False,False,False,False,7028.613845321795,False,False,False,False
2025-04-11 17:00:00+00:00,7.32,7.375,7.24,7.32,4354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9979.0,361.1845143847106,False,False,False,False,6987.146963998976,False,False,False,False
2025-04-11 18:00:00+00:00,7.43,7.8,7.35,7.755,5036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15015.0,588.375452146188,False,False,False,False,6956.896623471861,False,False,False,False
2025-04-11 19:00:00+00:00,7.74,7.8,7.24,7.39,39481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.79052345550232,37.211471109952086,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24466.0,199.9355226555494,False,False,False,False,7461.146288224236,False,False,False,False
2025-04-14 14:00:00+00:00,7.225,7.475,7.225,7.36,1385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.59232532525289,28.885661385397455,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25851.0,-203.9549505639165,False,False,False,False,7366.942469802155,False,False,False,False
2025-04-14 15:00:00+00:00,7.36,7.425,7.155,7.185,1049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.12720158044155,20.53364515230615,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26900.0,-617.8471218730031,False,False,False,False,7268.989873371114,False,False,False,False
2025-04-14 16:00:00+00:00,7.185,7.22,6.9,6.9,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.21029947442084,11.844564321513744,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27795.0,-1039.1983292858247,False,False,False,False,7170.168324946756,False,False,False,False
2025-04-14 17:00:00+00:00,6.9,7.02,6.865,6.9,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.932364737073705,6.414858080163718,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27795.0,-1454.0169598395328,False,False,False,False,7069.933157118124,False,False,False,False
