date,Open,High,Low,Close,Volume,aVWAP_peak_851,aVWAP_peak_849,aVWAP_peak_818,aVWAP_peak_785,aVWAP_peak_742,aVWAP_peak_729,aVWAP_peak_675,aVWAP_peak_657,aVWAP_peak_621,aVWAP_peak_586,aVWAP_peak_567,aVWAP_peak_511,aVWAP_peak_470,aVWAP_peak_439,aVWAP_peak_385,aVWAP_peak_352,aVWAP_peak_319,aVWAP_peak_284,aVWAP_peak_257,aVWAP_peak_252,aVWAP_peak_228,aVWAP_peak_191,aVWAP_peak_174,aVWAP_peak_132,aVWAP_peak_118,aVWAP_peak_117,aVWAP_peak_102,aVWAP_peak_87,aVWAP_peak_47,aVWAP_peak_29,aVWAP_valley_862,aVWAP_valley_840,aVWAP_valley_793,aVWAP_valley_779,aVWAP_valley_690,aVWAP_valley_607,aVWAP_valley_590,aVWAP_valley_554,aVWAP_valley_498,aVWAP_valley_461,aVWAP_valley_432,aVWAP_valley_419,aVWAP_valley_403,aVWAP_valley_365,aVWAP_valley_342,aVWAP_valley_306,aVWAP_valley_270,aVWAP_valley_236,aVWAP_valley_204,aVWAP_valley_163,aVWAP_valley_150,aVWAP_valley_113,aVWAP_valley_96,aVWAP_valley_73,aVWAP_valley_37,aVWAP_valley_19,aVWAP_OB_bull_862,aVWAP_OB_bull_624,aVWAP_OB_bear_174,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,9.81,9.84,9.6,9.63,4412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4412.0,False,False,False,False
2025-03-13 15:00:00+00:00,9.63,9.65,9.51,9.545,2795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2795.0,-43.333333333333336,False,False,False,False,4386.930232558139,False,False,False,False
2025-03-13 16:00:00+00:00,9.54,9.59,9.455,9.485,2621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5416.0,-126.63049095607235,False,False,False,False,4359.551469262665,False,False,False,False
2025-03-13 17:00:00+00:00,9.485,9.54,9.41,9.425,7935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13351.0,-331.6594755924123,False,False,False,False,4414.984779816732,False,False,False,False
2025-03-13 18:00:00+00:00,9.42,9.575,9.42,9.55,6539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.597400100920305,-36.86233990917172,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6812.0,-432.1298713196618,False,False,False,False,4447.915248346705,False,False,False,False
2025-03-13 19:00:00+00:00,9.55,9.65,9.48,9.515,7564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.55945604688233,-30.57233356386112,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14376.0,-648.3139043224577,False,False,False,False,4496.226639845206,False,False,False,False
2025-03-14 14:00:00+00:00,9.685,9.87,9.665,9.81,14269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.833125878041066,-16.87087087580543,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107.0,-639.9214406895513,False,False,False,False,4647.742505894117,False,False,False,False
2025-03-14 15:00:00+00:00,9.825,9.985,9.79,9.89,7909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.02034434423959,-7.320426957658853,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7802.0,-509.03893773312416,False,False,False,False,4698.304637585681,False,False,False,False
2025-03-14 16:00:00+00:00,9.89,9.89,9.775,9.845,5733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.09630111520876,-3.2059707224639027,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2069.0,-469.06934179927725,False,False,False,False,4714.346426150244,False,False,False,False
2025-03-14 17:00:00+00:00,9.85,9.91,9.8,9.805,7858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.40696786952019,-1.9696401129722148,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5789.0,-551.5488868876605,False,False,False,False,4763.085241248689,False,False,False,False
2025-03-14 18:00:00+00:00,9.805,9.89,9.755,9.885,12429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.686165431449474,0.7491268793792045,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6640.0,-440.0520049204099,False,False,False,False,4881.936632857237,False,False,False,False
2025-03-14 19:00:00+00:00,9.885,9.96,9.815,9.875,9506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.41102407381918,2.4203056350649206,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2866.0,-477.66360174334926,False,False,False,False,4953.627537774179,False,False,False,False
2025-03-17 14:00:00+00:00,9.945,9.945,9.76,9.765,3622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.075930451427254,2.4203056350649206,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6488.0,-570.84711179384,False,False,False,False,4932.982149591633,False,False,False,False
2025-03-17 15:00:00+00:00,9.77,9.895,9.77,9.81,2512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.12340621661548,2.4203056350649206,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3976.0,-623.640179828044,False,False,False,False,4895.44754262122,False,False,False,False
2025-03-17 16:00:00+00:00,9.81,9.885,9.765,9.81,2449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.488390060074295,2.4203056350649206,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3976.0,-675.6147506834232,False,False,False,False,4857.518123355775,False,False,False,False
2025-03-17 17:00:00+00:00,9.81,10.05,9.76,10.0,5671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.36635374572584,3.100166773565178,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1695.0,-638.8610336185639,False,False,False,False,4870.13024547429,False,False,False,False
2025-03-17 18:00:00+00:00,10.01,10.075,9.975,9.985,20638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.011666666666665,,65.31872859713842,5.574393145985248,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18943.0,-922.6461338725396,False,False,False,False,5114.593342443681,False,False,False,False
