date,Open,High,Low,Close,Volume,aVWAP_peak_400,aVWAP_peak_360,aVWAP_peak_340,aVWAP_peak_314,aVWAP_peak_265,aVWAP_peak_233,aVWAP_peak_224,aVWAP_peak_160,aVWAP_peak_132,aVWAP_peak_101,aVWAP_peak_62,aVWAP_peak_25,aVWAP_valley_431,aVWAP_valley_411,aVWAP_valley_376,aVWAP_valley_345,aVWAP_valley_322,aVWAP_valley_301,aVWAP_valley_243,aVWAP_valley_211,aVWAP_valley_180,aVWAP_valley_148,aVWAP_valley_115,aVWAP_valley_88,aVWAP_valley_23,aVWAP_OB_bull_148,aVWAP_OB_bear_400,aVWAP_OB_bear_132,aVWAP_OB_bear_2,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-12 17:00:00+00:00,10.87,10.885,10.69,10.74,22351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22351.0,False,False,False,False
2024-01-15 17:00:00+00:00,10.74,10.74,10.74,10.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22004.472868217053,False,False,False,False
2024-01-16 17:00:00+00:00,10.78,10.825,10.71,10.74,21002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.758333333333331,,#000000,,,,,,False,False,False,False,False,,-1.0,10.825,10.71,5.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,21988.930653205935,False,False,False,False
2024-01-17 17:00:00+00:00,10.695,10.695,10.46,10.465,50599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.604041517111028,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50599.0,-784.4806201550388,False,False,False,False,22432.497619822894,False,False,False,False
2024-01-18 17:00:00+00:00,10.625,10.74,10.615,10.715,13691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.617839500382999,,#000000,,,,16.853932584269653,-75.28089887640448,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36908.0,-1344.5351841836427,False,False,False,False,22296.97052494192,False,False,False,False
2024-01-19 17:00:00+00:00,10.86,10.935,10.81,10.925,38989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.703220739024202,,#000000,,,,33.41804971498989,-58.687800200329306,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2081.0,-1291.4261115606405,False,False,False,False,22555.761679593983,False,False,False,False
2024-01-22 17:00:00+00:00,11.13,11.575,11.07,11.495,56139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.913805546317851,,#000000,,,,50.0007500006892,-42.06058775756,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58220.0,-368.76834238915774,False,False,False,False,23076.432041150663,False,False,False,False
2024-01-23 17:00:00+00:00,11.565,11.72,11.53,11.64,50649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.070791264369808,,#000000,,,,61.75436947157269,-29.7713889429101,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108869.0,1324.8404691207518,False,False,False,False,23503.913714931274,False,False,False,False
2024-01-24 17:00:00+00:00,11.995,12.28,11.775,11.815,79299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.297132361154071,,#000000,,11.956666666666667,,70.30039294740945,-20.076166698067198,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,188168.0,4221.633640142136,False,False,False,False,24368.9538123742,False,False,False,False
2024-01-25 17:00:00+00:00,11.445,11.475,11.18,11.275,49083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.29888943601956,,#000000,,11.709433098097863,,66.26305106529597,-20.076166698067198,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139085.0,6312.538544946134,False,False,False,False,24752.117319159093,False,False,False,False
