date,Open,High,Low,Close,Volume,aVWAP_peak_865,aVWAP_peak_788,aVWAP_peak_756,aVWAP_peak_737,aVWAP_peak_714,aVWAP_peak_697,aVWAP_peak_665,aVWAP_peak_642,aVWAP_peak_594,aVWAP_peak_576,aVWAP_peak_545,aVWAP_peak_494,aVWAP_peak_443,aVWAP_peak_420,aVWAP_peak_349,aVWAP_peak_335,aVWAP_peak_320,aVWAP_peak_306,aVWAP_peak_273,aVWAP_peak_270,aVWAP_peak_252,aVWAP_peak_216,aVWAP_peak_192,aVWAP_peak_131,aVWAP_peak_128,aVWAP_peak_108,aVWAP_peak_84,aVWAP_peak_13,aVWAP_valley_841,aVWAP_valley_816,aVWAP_valley_766,aVWAP_valley_738,aVWAP_valley_708,aVWAP_valley_654,aVWAP_valley_619,aVWAP_valley_552,aVWAP_valley_524,aVWAP_valley_523,aVWAP_valley_474,aVWAP_valley_450,aVWAP_valley_426,aVWAP_valley_378,aVWAP_valley_342,aVWAP_valley_299,aVWAP_valley_264,aVWAP_valley_235,aVWAP_valley_214,aVWAP_valley_156,aVWAP_valley_90,aVWAP_valley_33,aVWAP_OB_bull_619,aVWAP_OB_bull_552,aVWAP_OB_bull_214,aVWAP_OB_bull_156,aVWAP_OB_bear_865,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,4.665,4.715,4.655,4.685,7772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7772.0,False,False,False,False
2025-04-14 15:00:00+00:00,4.685,4.695,4.585,4.59,16197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16197.0,-251.11627906976744,False,False,False,False,7902.62015503876,False,False,False,False
2025-04-14 16:00:00+00:00,4.585,4.62,4.55,4.6,4680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.5294117647058223,-55.294117647058734,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11517.0,-425.7811429601586,False,False,False,False,7852.657051859864,False,False,False,False
2025-04-14 17:00:00+00:00,4.595,4.645,4.595,4.615,5208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,10.400352280650324,-48.7573300062381,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6309.0,-516.9938384181406,False,False,False,False,7811.654616947308,False,False,False,False
2025-04-14 18:00:00+00:00,4.615,4.63,4.6,4.62,6348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.341079439221595,-43.258226112127694,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39.0,-508.37377890778185,False,False,False,False,7788.9622973047135,False,False,False,False
2025-04-14 19:00:00+00:00,4.625,4.65,4.605,4.61,41833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.285937513477172,-40.50652051249866,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41794.0,-1148.4610071417696,False,False,False,False,8316.776835330997,False,False,False,False
2025-04-15 14:00:00+00:00,4.615,4.635,4.585,4.605,7903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.76873777359253,-38.90391954111679,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49697.0,-1901.1515341628274,False,False,False,False,8310.361690597183,False,False,False,False
2025-04-15 15:00:00+00:00,4.605,4.635,4.585,4.6,3986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.278554033417894,-37.98150615947502,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53683.0,-2703.9708902223183,False,False,False,False,8243.317323301102,False,False,False,False
2025-04-15 16:00:00+00:00,4.595,4.625,4.535,4.54,6356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.27663814293902,-37.98150615947502,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60039.0,-3592.8860702188713,False,False,False,False,8214.05658960651,False,False,False,False
2025-04-15 17:00:00+00:00,4.535,4.555,4.52,4.55,18203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.548864836818804,-37.98150615947502,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41836.0,-4185.802565254237,False,False,False,False,8368.923929302535,False,False,False,False
