date,Open,High,Low,Close,Volume,aVWAP_peak_354,aVWAP_peak_323,aVWAP_peak_257,aVWAP_peak_221,aVWAP_peak_118,aVWAP_peak_84,aVWAP_peak_29,aVWAP_valley_364,aVWAP_valley_343,aVWAP_valley_285,aVWAP_valley_252,aVWAP_valley_187,aVWAP_valley_152,aVWAP_valley_121,aVWAP_valley_63,aVWAP_valley_44,aVWAP_valley_15,aVWAP_OB_bull_285,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,60.725,61.025,60.675,60.88,17373.0,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,17373.0,False,False,False,False
2023-11-17 17:00:00+00:00,61.605,61.845,61.58,61.815,23233.0,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23233.0,360.2015503875969,False,False,False,False,17463.852713178294,False,False,False,False
2023-11-20 17:00:00+00:00,61.87,62.125,61.675,62.0,13400.0,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36633.0,922.5705185986419,False,False,False,False,17400.847244756926,False,False,False,False
2023-11-21 17:00:00+00:00,61.8,61.915,61.43,61.49,10194.0,,,,,,,,,,,,,,,,,,,,#000000,,,,87.9706473311785,39.17358259806065,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26439.0,1318.1740764498259,False,False,False,False,17289.11317894674,False,False,False,False
2023-11-22 17:00:00+00:00,60.965,60.99,60.67,60.875,26188.0,,,,,,,,,,,,,,,,,,,,#000000,,,,72.94913241439632,26.375980333085977,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,251.0,1301.6287419312239,False,False,False,False,17427.080416482448,False,False,False,False
2023-11-23 17:00:00+00:00,60.875,60.875,60.875,60.875,0.0,,,,,,,,,,,,,,,,,,,,#000000,,,,62.93478913654152,18.64930156342588,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,251.0,1285.3399242268638,False,False,False,False,17156.89312320365,False,False,False,False
2023-11-24 17:00:00+00:00,61.31,61.535,61.25,61.53,3916.0,,,,,,,,,,,,,,,,,,,,#000000,,,,62.10139394980936,18.64930156342588,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4167.0,1330.0168246264473,False,False,False,False,16951.607958502816,False,False,False,False
2023-11-27 17:00:00+00:00,60.78,61.15,60.675,61.025,30664.0,,,,,,,,,,,,,,,,,,,,#000000,,,,57.309481252699435,15.384787343167332,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26497.0,898.5902071903781,False,False,False,False,17164.203183952384,False,False,False,False
2023-11-28 17:00:00+00:00,60.97,60.99,60.52,60.89,16458.0,,,,,,,,,,,,,,,,,,,,#000000,,,,53.16859952759076,12.001816335265104,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42955.0,218.6895838230854,False,False,False,False,17153.25429737948,False,False,False,False
2023-11-29 17:00:00+00:00,61.29,61.775,61.17,61.275,24741.0,,,,,,,,,,,,,,,,,,,,#000000,,,,53.35207212583049,12.001816335265104,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18214.0,-67.08854925944303,False,False,False,False,17270.89376563716,False,False,False,False
