date,Open,High,Low,Close,Volume,aVWAP_peak_428,aVWAP_peak_394,aVWAP_peak_354,aVWAP_peak_334,aVWAP_peak_308,aVWAP_peak_259,aVWAP_peak_227,aVWAP_peak_218,aVWAP_peak_154,aVWAP_peak_126,aVWAP_peak_95,aVWAP_peak_56,aVWAP_peak_19,aVWAP_valley_425,aVWAP_valley_405,aVWAP_valley_370,aVWAP_valley_339,aVWAP_valley_316,aVWAP_valley_295,aVWAP_valley_237,aVWAP_valley_205,aVWAP_valley_174,aVWAP_valley_142,aVWAP_valley_109,aVWAP_valley_82,aVWAP_valley_17,aVWAP_OB_bull_142,aVWAP_OB_bear_428,aVWAP_OB_bear_394,aVWAP_OB_bear_126,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-22 17:00:00+00:00,11.13,11.575,11.07,11.495,56139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,56139.0,False,False,False,False
2024-01-23 17:00:00+00:00,11.565,11.72,11.53,11.64,50649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50649.0,785.2558139534883,False,False,False,False,56053.88372093023,False,False,False,False
2024-01-24 17:00:00+00:00,11.995,12.28,11.775,11.815,79299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,129948.0,2787.778979628628,False,False,False,False,56414.27312060573,False,False,False,False
2024-01-25 17:00:00+00:00,11.445,11.475,11.18,11.275,49083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.7811642791832,30.00304785126488,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80865.0,3998.27853033206,False,False,False,False,56300.60997144905,False,False,False,False
2024-01-26 17:00:00+00:00,11.455,11.525,11.375,11.445,18442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.21213116667869,21.824048193259827,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99307.0,5475.9331267610205,False,False,False,False,55713.654778093245,False,False,False,False
2024-01-29 17:00:00+00:00,11.665,11.68,11.44,11.66,46438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.00695461093724,20.28453402290893,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,145745.0,7650.647341849997,False,False,False,False,55569.84617688249,False,False,False,False
2024-01-30 17:00:00+00:00,11.72,11.76,11.595,11.595,34774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.569444415613894,18.005695597289005,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,110971.0,9252.513274534493,False,False,False,False,55247.42995708586,False,False,False,False
2024-01-31 17:00:00+00:00,11.165,11.405,11.105,11.115,23430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.83189478725366,10.586000817107987,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87541.0,10466.288262526205,False,False,False,False,54754.1364693791,False,False,False,False
2024-02-01 17:00:00+00:00,11.175,11.49,11.16,11.465,66229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.99694971133384,10.327813110420664,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153770.0,12688.051235200215,False,False,False,False,54932.041330318956,False,False,False,False
2024-02-02 17:00:00+00:00,11.455,11.47,11.31,11.34,38404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.06018017113587,8.58061070458782,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,115366.0,14279.957417600212,False,False,False,False,54675.79262752331,False,False,False,False
2024-02-05 17:00:00+00:00,11.34,11.575,11.3,11.455,35766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.22944329924282,8.507305890161064,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151132.0,16401.694511900983,False,False,False,False,54382.61754802682,False,False,False,False
2024-02-06 17:00:00+00:00,11.265,11.35,11.205,11.245,33572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.01181922220145,5.985086233965539,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,117560.0,17970.040333421897,False,False,False,False,54059.97231472408,False,False,False,False
2024-02-07 17:00:00+00:00,11.545,11.56,11.395,11.435,27501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.93641893484205,5.985086233965539,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,145061.0,19940.44280887272,False,False,False,False,53648.2053020927,False,False,False,False
2024-02-08 17:00:00+00:00,11.705,12.185,11.685,12.02,88094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.62555952281644,5.985086233965539,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,233155.0,23246.094858347562,False,False,False,False,54182.248630742426,False,False,False,False
