date,Open,High,Low,Close,Volume,aVWAP_peak_365,aVWAP_peak_282,aVWAP_peak_175,aVWAP_peak_107,aVWAP_peak_72,aVWAP_peak_38,aVWAP_valley_379,aVWAP_valley_352,aVWAP_valley_315,aVWAP_valley_297,aVWAP_valley_218,aVWAP_valley_147,aVWAP_valley_121,aVWAP_valley_97,aVWAP_valley_52,aVWAP_OB_bull_379,aVWAP_OB_bull_297,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-16 17:00:00+00:00,2.415,2.46,2.4,2.41,6250.0,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6250.0,False,False,False,False
2024-02-19 17:00:00+00:00,2.41,2.41,2.41,2.41,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6153.100775193799,False,False,False,False
2024-02-20 17:00:00+00:00,2.37,2.405,2.365,2.4,2164.0,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2164.0,-33.55038759689923,False,False,False,False,6091.254251547382,False,False,False,False
2024-02-21 17:00:00+00:00,2.395,2.415,2.375,2.405,3200.0,,,,,,,,,,,,,,,,,,,#000000,,,,11.999999999999659,-67.99999999999949,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1036.0,-16.96821104500932,False,False,False,False,6046.428604236569,False,False,False,False
2024-02-22 17:00:00+00:00,2.4,2.44,2.365,2.385,17222.0,,,,,,,,,,,,,,,,,,,#000000,,,,12.580152671755382,-66.27786259541938,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16186.0,-267.6508744396603,False,False,False,False,6219.693277039103,False,False,False,False
2024-02-23 17:00:00+00:00,2.405,2.46,2.395,2.455,4371.0,,,,,,,,,,,,,,,,,,,#000000,,,,33.34856869787162,-45.70109733222016,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11815.0,-446.67954305299884,False,False,False,False,6191.031365767179,False,False,False,False
2024-02-26 17:00:00+00:00,2.38,2.435,2.37,2.43,4669.0,,,,,,,,,,,,,,,,,,,#000000,,,,41.66085016692378,-37.18071385713644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16484.0,-695.3201702924872,False,False,False,False,6167.433980251409,False,False,False,False
2024-02-27 17:00:00+00:00,2.405,2.445,2.385,2.435,7109.0,,,,,,,,,,,,,,,,,,,#000000,,,,47.8629455439228,-30.311980173014717,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9375.0,-829.8888498228363,False,False,False,False,6182.031903038208,False,False,False,False
2024-02-28 17:00:00+00:00,2.38,2.385,2.355,2.38,6744.0,,,,,,,,,,,,,,,,,,,#000000,,2.3733333333333335,,44.55999402814083,-30.311980173014717,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16119.0,-1066.9293327713194,False,False,False,False,6190.744586712034,False,False,False,False
2024-02-29 17:00:00+00:00,2.405,2.42,2.375,2.405,10745.0,,,,,,,,,,,,,,,,,,,#000000,,2.3897169649493963,,45.650326755058245,-29.549274576040975,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5374.0,-1133.7056221857174,False,False,False,False,6261.353197770762,False,False,False,False
2024-03-01 17:00:00+00:00,2.535,2.565,2.47,2.475,77291.0,,,,,,,,,,,,,,,,,,,#000000,,2.4823686080045015,,52.18488269292018,-21.538926823725767,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71917.0,-1.136542771985205,False,False,False,False,7362.5880319138505,False,False,False,False
2024-03-04 17:00:00+00:00,2.59,2.69,2.565,2.68,18642.0,,,,,,,,,,,,,,,,,,,#000000,,2.5090986463531473,,62.60885483108284,-10.263892757463452,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90559.0,1402.8965819221542,False,False,False,False,7537.462636070224,False,False,False,False
2024-03-05 17:00:00+00:00,2.65,2.69,2.63,2.635,8704.0,,,,,,,,,,,,,,,,,,,#000000,,2.519259562528318,,66.37142279819491,-5.417992049536942,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81855.0,2650.21601476057,False,False,False,False,7555.548486673787,False,False,False,False
2024-03-06 17:00:00+00:00,2.72,2.755,2.685,2.69,7183.0,,,,,,,,,,,,,,,,,,,#000000,,2.5298550242700304,,70.06382766263502,-0.5299181235103418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89038.0,3989.5615029038167,False,False,False,False,7549.772541143961,False,False,False,False
2024-03-07 17:00:00+00:00,2.745,2.765,2.705,2.71,10758.0,,,,,,,,,,,,,,,,,,,#000000,,2.544971358944886,,72.92182654289081,3.6312588995810415,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99796.0,5474.93264239368,False,False,False,False,7599.51250174638,False,False,False,False
2024-03-08 17:00:00+00:00,2.675,2.74,2.645,2.69,22568.0,,,,,,,,,,,,,,,,,,,#000000,,2.5653274920322606,,73.3592089725025,5.630559803378738,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,77228.0,6587.383299100754,False,False,False,False,7831.582075362714,False,False,False,False
2024-03-11 17:00:00+00:00,2.845,2.855,2.775,2.78,6359.0,,,,,,,,,,,,,,,,,,,#000000,,2.574283307888643,,75.54791176643995,9.309166108166437,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83587.0,7781.17580609144,False,False,False,False,7808.751345512129,False,False,False,False
2024-03-12 17:00:00+00:00,2.755,2.78,2.73,2.775,6000.0,,,,,,,,,,,,,,,,,,,#000000,,2.5807081004682066,,76.64425645894345,11.898964404694674,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,77587.0,8863.436646307076,False,False,False,False,7780.70868899256,False,False,False,False
2024-03-13 17:00:00+00:00,2.87,2.91,2.825,2.855,9867.0,,,,,,,,,,,,,,,,,,,#000000,,2.595793289733007,,78.76387016194522,15.352238726142062,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87454.0,10081.89499287596,False,False,False,False,7813.054290713606,False,False,False,False
2024-03-14 17:00:00+00:00,2.815,2.835,2.78,2.79,6080.0,,,,,,,,,,,,,,,,,,,#000000,,2.602348770911783,,75.95760130135864,15.352238726142062,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81374.0,11187.19894647478,False,False,False,False,7786.185231942853,False,False,False,False
2024-03-15 17:00:00+00:00,2.83,2.85,2.825,2.84,9805.0,,,,,,,,,,,,,,,,,,,#000000,,2.6138749215426462,,75.23920319614236,15.352238726142062,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91179.0,12427.381908544938,False,False,False,False,7817.484685711181,False,False,False,False
2024-03-18 17:00:00+00:00,2.815,2.835,2.79,2.805,2493.0,,,,,,,,,,,,,,,,,,,#000000,,2.616280659715901,,72.69156988580487,15.352238726142062,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88686.0,13609.686065001604,False,False,False,False,7734.934535545115,False,False,False,False
2024-03-19 17:00:00+00:00,2.76,2.78,2.72,2.745,5139.0,,,,,,,,,,,,,,,,,,,#000000,,2.619537331196192,,67.84891737865436,15.352238726142062,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83547.0,14693.985505854293,False,False,False,False,7694.687488482399,False,False,False,False
2024-03-20 17:00:00+00:00,2.875,3.1,2.87,3.065,23992.0,,,,,,,,,,,,,,,,,,,#000000,,2.6600243433604454,,70.9756145449486,15.352238726142062,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,107539.0,16133.443094910815,False,False,False,False,7947.359000288873,False,False,False,False
2024-03-21 17:00:00+00:00,3.085,3.105,3.065,3.08,14679.0,,,,,,,,,,,,,,,,,,,#000000,,2.685176247087285,,73.23820754012192,15.352238726142062,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,122218.0,17778.164907392817,False,False,False,False,8051.725527416177,False,False,False,False
2024-03-22 17:00:00+00:00,3.1,3.115,3.08,3.115,12126.0,,,,,,,,,,,,,,,,,,,#000000,,2.704740529243433,,75.17671976219741,16.6667646071281,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134344.0,19585.3871568906,False,False,False,False,8114.892573502748,False,False,False,False
2024-03-25 17:00:00+00:00,3.125,3.125,3.065,3.09,6567.0,,,,,,,,,,,,,,,,,,,#000000,,2.714343410776869,,75.2950511907041,17.384741328705147,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,127777.0,21262.776503295398,False,False,False,False,8090.894239029837,False,False,False,False
2024-03-26 17:00:00+00:00,3.075,3.11,3.065,3.07,39103.0,,,,,,,,,,,,,,,,,,,#000000,,2.7614606056629873,,74.40332307101869,17.384741328705147,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88674.0,22307.91175130632,False,False,False,False,8571.702080285188,False,False,False,False
2024-03-27 17:00:00+00:00,3.115,3.155,3.115,3.135,6731.0,,,,,,,,,,,,,,,,,,,#000000,,2.7695302055785214,,74.93635070106627,18.26677058266482,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95405.0,23441.19994120855,False,False,False,False,8543.164063536578,False,False,False,False
2024-03-28 17:00:00+00:00,3.275,3.285,3.225,3.255,15795.0,,,,,,,,,,,,,,,,,,,#000000,,2.792953158139644,,76.92506650245582,20.726416999704952,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111200.0,24801.801492507642,False,False,False,False,8655.595628442989,False,False,False,False
