date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_827,aVWAP_peak_801,aVWAP_peak_779,aVWAP_peak_736,aVWAP_peak_677,aVWAP_peak_614,aVWAP_peak_575,aVWAP_peak_551,aVWAP_peak_528,aVWAP_peak_497,aVWAP_peak_452,aVWAP_peak_431,aVWAP_peak_355,aVWAP_peak_329,aVWAP_peak_293,aVWAP_peak_258,aVWAP_peak_204,aVWAP_peak_179,aVWAP_peak_164,aVWAP_peak_96,aVWAP_peak_77,aVWAP_peak_54,aVWAP_peak_30,aVWAP_valley_861,aVWAP_valley_834,aVWAP_valley_815,aVWAP_valley_773,aVWAP_valley_760,aVWAP_valley_745,aVWAP_valley_709,aVWAP_valley_685,aVWAP_valley_644,aVWAP_valley_624,aVWAP_valley_605,aVWAP_valley_510,aVWAP_valley_462,aVWAP_valley_438,aVWAP_valley_414,aVWAP_valley_376,aVWAP_valley_326,aVWAP_valley_276,aVWAP_valley_246,aVWAP_valley_197,aVWAP_valley_139,aVWAP_valley_84,aVWAP_valley_42,aVWAP_OB_bull_605,aVWAP_OB_bull_376,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,100.58,100.58,99.75,100.19,62240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,62240.0,False,False,False,False
2025-01-23 16:00:00+00:00,100.18,100.645,100.165,100.49,39466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39466.0,611.8759689922481,False,False,False,False,61886.91472868217,False,False,False,False
2025-01-23 17:00:00+00:00,100.495,101.17,100.495,101.15,25439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64905.0,1608.6685896280271,False,False,False,False,61321.83077940027,False,False,False,False
2025-01-23 18:00:00+00:00,101.15,101.495,101.145,101.305,17512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82417.0,2861.5109370756545,False,False,False,False,60642.608596773905,False,False,False,False
2025-01-23 19:00:00+00:00,101.29,101.32,101.12,101.14,14240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,94.6857790413327,45.217201137199424,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68177.0,3874.154178361303,False,False,False,False,59923.18830845183,False,False,False,False
2025-01-23 20:00:00+00:00,101.14,101.665,101.085,101.64,64797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,93.01421783604718,44.0316493099625,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132974.0,5875.702175596011,False,False,False,False,59998.75128041382,False,False,False,False
2025-01-24 15:00:00+00:00,101.885,102.125,101.5,101.53,42339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.50371716568057,41.14254744962703,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90635.0,7189.799816284445,False,False,False,False,59724.956686919024,False,False,False,False
2025-01-24 16:00:00+00:00,101.53,101.96,101.515,101.825,39209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.30057586062287,40.391862302137184,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,129844.0,9091.415323008718,False,False,False,False,59406.87983905981,False,False,False,False
2025-01-24 17:00:00+00:00,101.825,102.125,101.705,101.86,27186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.61761009062818,39.9831135923248,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157030.0,11385.036790869048,False,False,False,False,58907.33131442322,False,False,False,False
2025-01-24 18:00:00+00:00,101.86,101.975,101.65,101.77,19079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.19895560163056,37.88720333067576,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137951.0,13347.29978635945,False,False,False,False,58289.837805672476,False,False,False,False
