date,Open,High,Low,Close,Volume,aVWAP_peak_856,aVWAP_peak_818,aVWAP_peak_803,aVWAP_peak_788,aVWAP_peak_660,aVWAP_peak_618,aVWAP_peak_583,aVWAP_peak_546,aVWAP_peak_521,aVWAP_peak_504,aVWAP_peak_475,aVWAP_peak_457,aVWAP_peak_416,aVWAP_peak_384,aVWAP_peak_367,aVWAP_peak_331,aVWAP_peak_257,aVWAP_peak_228,aVWAP_peak_168,aVWAP_peak_150,aVWAP_peak_114,aVWAP_peak_90,aVWAP_peak_52,aVWAP_valley_865,aVWAP_valley_835,aVWAP_valley_705,aVWAP_valley_689,aVWAP_valley_688,aVWAP_valley_686,aVWAP_valley_626,aVWAP_valley_606,aVWAP_valley_571,aVWAP_valley_524,aVWAP_valley_480,aVWAP_valley_462,aVWAP_valley_432,aVWAP_valley_402,aVWAP_valley_354,aVWAP_valley_293,aVWAP_valley_234,aVWAP_valley_216,aVWAP_valley_198,aVWAP_valley_128,aVWAP_valley_60,aVWAP_OB_bull_835,aVWAP_OB_bull_689,aVWAP_OB_bear_583,aVWAP_OB_bear_521,aVWAP_OB_bear_416,aVWAP_OB_bear_228,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-07 15:00:00+00:00,24.435,24.45,23.99,24.0,25721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,25721.0,False,False,False,False
2025-03-07 16:00:00+00:00,24.0,24.085,23.79,23.815,13781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13781.0,-213.65891472868216,False,False,False,False,25535.883720930233,False,False,False,False
2025-03-07 17:00:00+00:00,23.82,24.005,23.665,23.96,12993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.619389587073641,-73.42908438061046,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-788.0,-222.5634276786251,False,False,False,False,25341.420407427435,False,False,False,False
2025-03-07 18:00:00+00:00,23.955,24.17,23.94,24.145,13025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.155446182070754,-56.0846944864057,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12237.0,-29.39190166810377,False,False,False,False,25150.468153048714,False,False,False,False
2025-03-07 19:00:00+00:00,24.15,24.21,24.05,24.065,33401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.12506497051833,-47.46509863857092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21164.0,-357.0602442779006,False,False,False,False,25278.383375482066,False,False,False,False
2025-03-07 20:00:00+00:00,24.06,24.18,23.745,23.77,206542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.74736175394557,-47.46509863857092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-227706.0,-3881.8500079325067,False,False,False,False,28088.672005319553,False,False,False,False
2025-03-10 14:00:00+00:00,23.465,23.465,22.97,23.115,29084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.46886014803311,-47.46509863857092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-256790.0,-7802.906596956809,False,False,False,False,28104.103447097546,False,False,False,False
2025-03-10 15:00:00+00:00,23.12,23.145,23.09,23.125,6839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.853505492901434,-47.46509863857092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-249951.0,-11557.14060320554,False,False,False,False,27774.41192078596,False,False,False,False
2025-03-10 16:00:00+00:00,23.125,23.125,23.125,23.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.776602389480317,-47.46509863857092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-249951.0,-15253.169431062819,False,False,False,False,27343.800883254393,False,False,False,False
2025-03-10 17:00:00+00:00,23.125,23.275,22.84,22.885,24083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.51354606406624,-47.46509863857092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-274034.0,-19265.275331356417,False,False,False,False,27293.245830800835,False,False,False,False
