date,Open,High,Low,Close,Volume,aVWAP_peak_424,aVWAP_peak_393,aVWAP_peak_392,aVWAP_peak_369,aVWAP_peak_340,aVWAP_peak_314,aVWAP_peak_290,aVWAP_peak_244,aVWAP_peak_206,aVWAP_peak_166,aVWAP_peak_137,aVWAP_peak_59,aVWAP_valley_432,aVWAP_valley_364,aVWAP_valley_328,aVWAP_valley_308,aVWAP_valley_273,aVWAP_valley_272,aVWAP_valley_225,aVWAP_valley_198,aVWAP_valley_143,aVWAP_valley_113,aVWAP_valley_50,aVWAP_valley_30,aVWAP_OB_bull_225,aVWAP_OB_bull_113,aVWAP_OB_bear_369,aVWAP_OB_bear_290,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-06 17:00:00+00:00,0.3438,0.3577,0.3286,0.3405,3470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3422666666666667,,#000000,,,,,,False,False,False,False,False,,-1.0,0.3577,0.3286,114.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3470.0,False,False,False,False
2023-12-07 17:00:00+00:00,0.3311,0.3553,0.3141,0.3162,3484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33538617582206887,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3484.0,-54.01550387596899,False,False,False,False,3470.217054263566,False,False,False,False
2023-12-08 17:00:00+00:00,0.3171,0.332,0.3026,0.3178,5830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32721418439716315,,#000000,,,,2.298850574712702,-53.44827586206905,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2346.0,-16.80596118021753,False,False,False,False,3506.8028363680064,False,False,False,False
2023-12-11 17:00:00+00:00,0.3213,0.3215,0.3057,0.3098,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326802210729135,,#000000,,,,3.1888817496014688,-52.41736274719789,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1982.0,14.183278528002898,False,False,False,False,3458.07721099796,False,False,False,False
2023-12-12 17:00:00+00:00,0.3037,0.3269,0.3017,0.31,26810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3174520946994345,,#000000,,,,4.029307460735774,-51.34656538571631,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28792.0,460.3509796360959,False,False,False,False,3820.1225255561308,False,False,False,False
2023-12-13 17:00:00+00:00,0.2915,0.3046,0.2904,0.3046,17819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31202857423080693,,#000000,,,,4.225020825184109,-50.80795058763247,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10973.0,623.3377861533656,False,False,False,False,4037.159385625028,False,False,False,False
2023-12-14 17:00:00+00:00,0.3145,0.3222,0.3145,0.3161,8084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3127124297130826,,#000000,,,,14.356417874246176,-41.26891746943723,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19057.0,909.1309987711429,False,False,False,False,4099.901100576578,False,False,False,False
2023-12-15 17:00:00+00:00,0.3199,0.3222,0.3153,0.32,2076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31290965649547864,,#000000,,,,23.445834678983463,-33.242541847181094,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21133.0,1222.6793553793423,False,False,False,False,4068.5227889397315,False,False,False,False
2023-12-18 17:00:00+00:00,0.3259,0.3276,0.3211,0.3272,13441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3149561384321725,,#000000,,,,33.04747374413366,-25.013877984287276,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34574.0,1739.7540940556314,False,False,False,False,4213.832513142216,False,False,False,False
2023-12-19 17:00:00+00:00,0.329,0.3299,0.329,0.3298,3972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3156360800624878,,#000000,,,,40.54453609833806,-18.822771925810564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38546.0,2310.3935654656216,False,False,False,False,4210.083171853189,False,False,False,False
2023-12-20 17:00:00+00:00,0.329,0.329,0.3098,0.3098,1707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3156471373161645,,#000000,,,,38.63008022124117,-18.822771925810564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36839.0,2845.72079700879,False,False,False,False,4171.275680816705,False,False,False,False
2023-12-21 17:00:00+00:00,0.316,0.316,0.3099,0.315,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31563307934769796,,#000000,,,,39.49365470170468,-18.822771925810564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37451.0,3382.2367536443126,False,False,False,False,4116.093112121872,False,False,False,False
2023-12-22 17:00:00+00:00,0.205,0.2176,0.2034,0.2147,6100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3088848812862815,,#000000,,0.21189999999999998,,30.709745674317666,-8.8911745274454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31351.0,3815.86099002192,False,False,False,False,4146.851358445564,False,False,False,False
2023-12-25 17:00:00+00:00,0.2147,0.2147,0.2147,0.2147,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3088848812862815,,#000000,,0.21189999999999998,,24.853806322726328,-13.979215537873692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31351.0,4242.76237002158,False,False,False,False,4082.559089322377,False,False,False,False
2023-12-26 17:00:00+00:00,0.2086,0.2086,0.206,0.2079,2630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30611885427580504,,#000000,,0.21057445589919818,,20.7079421072131,-17.834368001852056,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28721.0,4622.269930176284,False,False,False,False,4060.0387933638904,False,False,False,False
2023-12-27 17:00:00+00:00,0.2113,0.2353,0.211,0.2349,33926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2855401125391649,,#000000,,0.22369136190297578,,23.720538651031873,-17.834368001852056,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62647.0,5521.878148313085,False,False,False,False,4523.07695160631,False,False,False,False
2023-12-28 17:00:00+00:00,0.243,0.243,0.217,0.2179,5371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28318212867979403,,#000000,,0.2239458158952256,,24.51011246268569,-17.834368001852056,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57276.0,6324.26763438575,False,False,False,False,4536.223045379856,False,False,False,False
2023-12-29 17:00:00+00:00,0.2091,0.2259,0.2091,0.222,6728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2801502143833436,,#000000,,0.22333810063007947,,25.83167037735818,-17.834368001852056,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64004.0,7218.527050906901,False,False,False,False,4570.204083435981,False,False,False,False
