date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_840,aVWAP_peak_822,aVWAP_peak_796,aVWAP_peak_721,aVWAP_peak_683,aVWAP_peak_627,aVWAP_peak_608,aVWAP_peak_570,aVWAP_peak_516,aVWAP_peak_458,aVWAP_peak_442,aVWAP_peak_385,aVWAP_peak_358,aVWAP_peak_327,aVWAP_peak_288,aVWAP_peak_236,aVWAP_peak_210,aVWAP_peak_181,aVWAP_peak_143,aVWAP_peak_90,aVWAP_peak_66,aVWAP_valley_846,aVWAP_valley_804,aVWAP_valley_774,aVWAP_valley_761,aVWAP_valley_743,aVWAP_valley_690,aVWAP_valley_658,aVWAP_valley_636,aVWAP_valley_619,aVWAP_valley_594,aVWAP_valley_551,aVWAP_valley_486,aVWAP_valley_444,aVWAP_valley_405,aVWAP_valley_389,aVWAP_valley_355,aVWAP_valley_336,aVWAP_valley_312,aVWAP_valley_259,aVWAP_valley_243,aVWAP_valley_199,aVWAP_valley_168,aVWAP_valley_108,aVWAP_valley_72,aVWAP_OB_bull_846,aVWAP_OB_bull_743,aVWAP_OB_bull_594,aVWAP_OB_bull_486,aVWAP_OB_bull_366,aVWAP_OB_bear_822,aVWAP_OB_bear_143,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,104.18,104.6,103.76,104.22,13272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,13272.0,False,False,False,False
2025-01-16 16:00:00+00:00,104.19,105.6,104.19,104.88,23006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23006.0,356.6821705426357,False,False,False,False,13422.91472868217,False,False,False,False
2025-01-16 17:00:00+00:00,104.79,105.245,104.625,104.97,13574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36580.0,918.283997355928,False,False,False,False,13425.257135989423,False,False,False,False
2025-01-16 18:00:00+00:00,104.97,105.12,104.185,104.415,16883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.00320256204975,35.60288230584477,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19697.0,1209.4268811178515,False,False,False,False,13478.865552485711,False,False,False,False
2025-01-16 19:00:00+00:00,104.37,104.435,103.975,104.115,11418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.42223627057832,23.439820489797512,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8279.0,1319.0326659067218,False,False,False,False,13446.914148571204,False,False,False,False
2025-01-16 20:00:00+00:00,104.12,104.125,103.135,103.495,36940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.08021627798967,11.91875799197041,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28661.0,854.2259579081681,False,False,False,False,13811.148037740644,False,False,False,False
2025-01-17 15:00:00+00:00,105.0,105.56,103.8,104.98,31805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.32742106264148,11.91875799197041,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3144.0,889.726330653778,False,False,False,False,14090.12248676792,False,False,False,False
2025-01-17 16:00:00+00:00,104.92,105.68,104.785,104.985,23076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.848716403007685,11.91875799197041,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26220.0,1282.4437518839518,False,False,False,False,14229.438417205625,False,False,False,False
2025-01-17 17:00:00+00:00,104.95,105.14,104.16,104.34,21410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.55276223194433,11.91875799197041,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4810.0,1337.1345464283868,False,False,False,False,14340.76495337298,False,False,False,False
2025-01-17 18:00:00+00:00,104.43,104.68,103.93,104.105,18038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.068131584952226,11.91875799197041,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13228.0,1111.3185069488768,False,False,False,False,14398.086426964095,False,False,False,False
