date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_834,aVWAP_peak_815,aVWAP_peak_814,aVWAP_peak_813,aVWAP_peak_793,aVWAP_peak_755,aVWAP_peak_751,aVWAP_peak_690,aVWAP_peak_629,aVWAP_peak_564,aVWAP_peak_545,aVWAP_peak_523,aVWAP_peak_486,aVWAP_peak_438,aVWAP_peak_414,aVWAP_peak_385,aVWAP_peak_362,aVWAP_peak_312,aVWAP_peak_294,aVWAP_peak_245,aVWAP_peak_230,aVWAP_peak_209,aVWAP_peak_142,aVWAP_peak_120,aVWAP_peak_99,aVWAP_peak_85,aVWAP_peak_84,aVWAP_valley_858,aVWAP_valley_824,aVWAP_valley_809,aVWAP_valley_779,aVWAP_valley_761,aVWAP_valley_729,aVWAP_valley_728,aVWAP_valley_668,aVWAP_valley_619,aVWAP_valley_552,aVWAP_valley_529,aVWAP_valley_508,aVWAP_valley_507,aVWAP_valley_474,aVWAP_valley_426,aVWAP_valley_401,aVWAP_valley_378,aVWAP_valley_360,aVWAP_valley_330,aVWAP_valley_303,aVWAP_valley_302,aVWAP_valley_280,aVWAP_valley_235,aVWAP_valley_220,aVWAP_valley_198,aVWAP_valley_132,aVWAP_valley_106,aVWAP_valley_66,aVWAP_valley_34,aVWAP_valley_17,aVWAP_OB_bull_401,aVWAP_OB_bear_864,aVWAP_OB_bear_755,aVWAP_OB_bear_523,aVWAP_OB_bear_438,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,2.455,2.455,2.285,2.315,3801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3801.0,False,False,False,False
2025-04-14 15:00:00+00:00,2.315,2.34,2.22,2.23,3315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3315.0,-51.395348837209305,False,False,False,False,3793.4651162790697,False,False,False,False
2025-04-14 16:00:00+00:00,2.23,2.28,2.23,2.265,1042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,10.552763819095512,-65.82914572864327,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2273.0,-85.83883180097351,False,False,False,False,3750.80674238327,False,False,False,False
2025-04-14 17:00:00+00:00,2.265,2.28,2.235,2.235,911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.119872703266127,-60.66347135098016,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3184.0,-133.87233828467936,False,False,False,False,3706.778730873452,False,False,False,False
2025-04-14 18:00:00+00:00,2.235,2.28,2.235,2.245,1938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.200477020258063,-54.67651178768237,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1246.0,-151.11462761359905,False,False,False,False,3679.355804813398,False,False,False,False
2025-04-14 19:00:00+00:00,2.245,2.315,2.24,2.285,7499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.767759748142684,-44.490810422632855,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6253.0,-51.82602873586883,False,False,False,False,3738.5750946612525,False,False,False,False
2025-04-15 14:00:00+00:00,2.28,2.41,2.28,2.405,3666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.207233701214776,-30.129153130251414,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9919.0,102.7604213220516,False,False,False,False,3737.449899395186,False,False,False,False
2025-04-15 15:00:00+00:00,2.4,2.465,2.365,2.455,2396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.462473325831915,-19.07578465767936,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12315.0,292.09746905349266,False,False,False,False,3716.652226536346,False,False,False,False
2025-04-15 16:00:00+00:00,2.455,2.485,2.44,2.455,5889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.965966408910006,-11.470308100877482,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12315.0,478.49905868057033,False,False,False,False,3750.332036977643,False,False,False,False
2025-04-15 17:00:00+00:00,2.445,2.45,2.35,2.385,2724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.64180841353115,-11.470308100877482,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9591.0,619.7781430421119,False,False,False,False,3734.4199123733383,False,False,False,False
