date,Open,High,Low,Close,Volume,aVWAP_peak_364,aVWAP_peak_341,aVWAP_peak_311,aVWAP_peak_252,aVWAP_peak_210,aVWAP_peak_151,aVWAP_peak_117,aVWAP_peak_81,aVWAP_peak_66,aVWAP_peak_23,aVWAP_valley_396,aVWAP_valley_365,aVWAP_valley_337,aVWAP_valley_282,aVWAP_valley_237,aVWAP_valley_204,aVWAP_valley_163,aVWAP_valley_127,aVWAP_valley_96,aVWAP_valley_72,aVWAP_OB_bull_396,aVWAP_OB_bull_282,aVWAP_OB_bull_163,aVWAP_OB_bull_96,aVWAP_OB_bear_392,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,37.88,38.5,37.86,38.035,14425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,14425.0,False,False,False,False
2025-03-13 15:00:00+00:00,38.1,38.26,37.84,37.905,11436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11436.0,-177.30232558139534,False,False,False,False,14378.658914728681,False,False,False,False
2025-03-13 16:00:00+00:00,37.91,38.03,37.655,37.72,6344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17780.0,-450.2123670452497,False,False,False,False,14254.090559461569,False,False,False,False
2025-03-13 17:00:00+00:00,37.76,37.89,37.47,37.55,16625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34405.0,-976.643183060052,False,False,False,False,14290.84884536139,False,False,False,False
2025-03-13 18:00:00+00:00,37.53,37.83,37.505,37.8,16990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.04964234313578,-38.2553218911778,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17415.0,-1231.501428283927,False,False,False,False,14332.696150084468,False,False,False,False
2025-03-13 19:00:00+00:00,37.86,38.0,37.495,37.54,69981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.649872978086563,-34.89809286031024,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-87396.0,-2567.3851270702226,False,False,False,False,15195.460550858352,False,False,False,False
2025-03-14 14:00:00+00:00,37.9,38.21,37.82,38.07,7637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.92715047129166,-23.642145509503045,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79759.0,-3764.1543499063428,False,False,False,False,15078.275115961324,False,False,False,False
2025-03-14 15:00:00+00:00,38.07,38.61,38.07,38.48,9464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.56412124909841,-13.379751261379838,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70295.0,-4795.640328977563,False,False,False,False,14991.232090907659,False,False,False,False
2025-03-14 16:00:00+00:00,38.475,38.62,38.33,38.49,22634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.064340941230114,-6.971527617039648,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47661.0,-5460.219548683336,False,False,False,False,15109.72461663002,False,False,False,False
2025-03-14 17:00:00+00:00,38.49,38.59,38.335,38.34,13694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.2137805024328,-5.114474740213012,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61355.0,-6326.805292114602,False,False,False,False,15087.775397767538,False,False,False,False
2025-03-14 18:00:00+00:00,38.34,38.41,38.255,38.39,30644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.81875088442625,-3.183998664713741,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30711.0,-6704.854822469413,False,False,False,False,15328.957174546334,False,False,False,False
2025-03-14 19:00:00+00:00,38.39,38.965,38.39,38.96,24809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.69160612521522,2.1100046778056623,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5902.0,-6692.4074608807405,False,False,False,False,15475.934582692902,False,False,False,False
2025-03-17 14:00:00+00:00,40.16,40.46,39.22,39.585,118783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.00411284524326,7.8840595688347435,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,112881.0,-4838.556182417473,False,False,False,False,17077.594511643398,False,False,False,False
2025-03-17 15:00:00+00:00,39.585,40.12,39.52,39.885,33237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.00296029667032,12.52321523561612,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,146118.0,-2498.144458659062,False,False,False,False,17328.12793006753,False,False,False,False
2025-03-17 16:00:00+00:00,39.88,40.2,39.855,40.15,31154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.93281186739833,16.329068709540252,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177272.0,288.98956395580717,False,False,False,False,17542.482535802916,False,False,False,False
2025-03-17 17:00:00+00:00,40.15,40.545,40.12,40.13,61235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.26221265536128,18.850320363066743,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,116037.0,2083.5323614138565,False,False,False,False,18219.885907340853,False,False,False,False
2025-03-17 18:00:00+00:00,40.13,41.23,40.08,40.75,131578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.03232983407615,21.96268606956258,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,247615.0,5890.221782167129,False,False,False,False,19977.37604831231,False,False,False,False
2025-03-17 19:00:00+00:00,40.76,40.82,40.05,40.235,73108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.05431917449997,21.96268606956258,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,174507.0,8504.435397947484,False,False,False,False,20801.106652214443,False,False,False,False
2025-03-18 14:00:00+00:00,40.16,40.47,40.1,40.37,17569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.90827567910502,21.96268606956258,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192076.0,11350.506166971552,False,False,False,False,20750.996471559956,False,False,False,False
2025-03-18 15:00:00+00:00,40.4,40.89,40.21,40.76,40324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.79889139468577,21.96268606956258,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,232400.0,14777.63010236734,False,False,False,False,21054.45389060554,False,False,False,False
2025-03-18 16:00:00+00:00,40.74,41.05,40.615,40.825,27598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.93072476855512,21.96268606956258,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,259998.0,18579.496302330637,False,False,False,False,21155.904217882973,False,False,False,False
2025-03-18 17:00:00+00:00,40.845,40.86,40.495,40.5,16327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.53802605620255,21.96268606956258,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,243671.0,22069.287057333262,False,False,False,False,21081.037485822773,False,False,False,False
2025-03-18 18:00:00+00:00,40.505,41.205,40.5,41.175,47343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.8324952903565,21.96268606956258,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,291014.0,26238.97252931259,False,False,False,False,21488.1996953449,False,False,False,False
2025-03-18 19:00:00+00:00,41.16,42.06,41.145,41.79,152566.0,,,,,,,,,,41.665000000000006,,,,,,,,,,,,,,,,41.665000000000006,#000000,,41.665000000000006,,76.63448061940012,21.96268606956258,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,443580.0,32709.37605598991,False,False,False,False,23520.413653556607,False,False,False,False
