date,Open,High,Low,Close,Volume,aVWAP_peak_856,aVWAP_peak_808,aVWAP_peak_770,aVWAP_peak_756,aVWAP_peak_726,aVWAP_peak_701,aVWAP_peak_671,aVWAP_peak_600,aVWAP_peak_584,aVWAP_peak_562,aVWAP_peak_499,aVWAP_peak_480,aVWAP_peak_462,aVWAP_peak_442,aVWAP_peak_384,aVWAP_peak_323,aVWAP_peak_295,aVWAP_peak_269,aVWAP_peak_187,aVWAP_peak_154,aVWAP_peak_145,aVWAP_peak_118,aVWAP_peak_87,aVWAP_peak_31,aVWAP_peak_15,aVWAP_peak_14,aVWAP_peak_13,aVWAP_valley_861,aVWAP_valley_779,aVWAP_valley_750,aVWAP_valley_709,aVWAP_valley_688,aVWAP_valley_647,aVWAP_valley_606,aVWAP_valley_572,aVWAP_valley_510,aVWAP_valley_496,aVWAP_valley_474,aVWAP_valley_450,aVWAP_valley_434,aVWAP_valley_401,aVWAP_valley_342,aVWAP_valley_300,aVWAP_valley_270,aVWAP_valley_228,aVWAP_valley_212,aVWAP_valley_162,aVWAP_valley_141,aVWAP_valley_96,aVWAP_valley_25,aVWAP_OB_bull_300,aVWAP_OB_bull_228,aVWAP_OB_bear_808,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,10.37,10.53,10.34,10.44,1541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1541.0,False,False,False,False
2025-03-13 15:00:00+00:00,10.46,10.47,10.32,10.35,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-830.0,-12.868217054263566,False,False,False,False,1529.9767441860465,False,False,False,False
2025-03-13 16:00:00+00:00,10.35,10.42,10.25,10.295,4706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5536.0,-98.49816717745327,False,False,False,False,1579.217414818821,False,False,False,False
2025-03-13 17:00:00+00:00,10.295,10.3,10.2,10.205,5722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11258.0,-271.5136994692757,False,False,False,False,1643.4466021859712,False,False,False,False
2025-03-13 18:00:00+00:00,10.205,10.345,10.205,10.33,5982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.368983957219271,-37.96791443850266,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5276.0,-349.1026343612249,False,False,False,False,1710.7109959505299,False,False,False,False
2025-03-13 19:00:00+00:00,10.325,10.36,10.245,10.25,9771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.286099954882012,-33.44464907803935,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15047.0,-576.9770121230663,False,False,False,False,1835.6767169435448,False,False,False,False
2025-03-14 14:00:00+00:00,10.665,10.71,10.57,10.645,2205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.96187413300156,-19.219286764222534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12842.0,-767.132407283949,False,False,False,False,1841.4026593165129,False,False,False,False
2025-03-14 15:00:00+00:00,10.655,10.72,10.62,10.635,7769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.71985363561532,-10.898122369134938,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20611.0,-1074.7892691865234,False,False,False,False,1933.303393280598,False,False,False,False
2025-03-14 16:00:00+00:00,10.635,10.67,10.595,10.65,12533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.1625207915426,-5.454564557427119,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8078.0,-1183.366179741771,False,False,False,False,2097.6397747801234,False,False,False,False
2025-03-14 17:00:00+00:00,10.65,10.705,10.62,10.675,7819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.59622922709103,-1.4589735317752002,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-259.0,-1169.0349211411233,False,False,False,False,2186.343034085858,False,False,False,False
2025-03-14 18:00:00+00:00,10.685,10.74,10.675,10.705,6284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.79130662885452,1.8384090978328231,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6025.0,-1057.4994960071524,False,False,False,False,2249.872599448868,False,False,False,False
2025-03-14 19:00:00+00:00,10.705,10.78,10.705,10.78,5517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.754999999999999,,67.89158624053073,5.43225199540278,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11542.0,-862.1584185496772,False,False,False,False,2300.525737441909,False,False,False,False
2025-03-17 14:00:00+00:00,10.755,10.77,10.67,10.67,4595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.731522118934599,,65.8495234940466,5.43225199540278,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6947.0,-741.0861950062714,False,False,False,False,2336.0989818226544,False,False,False,False
2025-03-17 15:00:00+00:00,10.685,10.78,10.65,10.735,5254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.721666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,10.721666666666666,#000000,,10.72490948631177,,65.90590039948364,5.43225199540278,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12201.0,-540.4336958588874,False,False,False,False,2381.337757298272,False,False,False,False
2025-03-17 16:00:00+00:00,10.735,10.78,10.685,10.71,3750.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.724999999999998,10.72305493854583,,,,,,,,,,,,,,,,,,,,,,,,,,,10.724027469272915,#000000,,10.725196284762772,,64.93289939957745,5.43225199540278,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8451.0,-401.03162305487365,False,False,False,False,2402.5573269525626,False,False,False,False
2025-03-17 17:00:00+00:00,10.71,10.78,10.68,10.73,4609.0,,,,,,,,,,,,,,,,,,,,,,,,,10.73,10.727756908721139,10.725406351771591,,,,,,,,,,,,,,,,,,,,,,,,,,,10.72772108683091,#000000,,10.727794064157253,,64.77391601651047,5.43225199540278,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13060.0,-192.33345835634844,False,False,False,False,2436.765740488182,False,False,False,False
2025-03-17 18:00:00+00:00,10.735,10.77,10.7,10.705,7837.0,,,,,,,,,,,,,,,,,,,,,,,,,10.72685159890728,10.726422882193134,10.725257886557888,,,,,,,,,,,,,,,,,,,,,,,,,,,10.726177455886102,#000000,,10.726449305504758,,63.53213601715947,5.43225199540278,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5223.0,-108.37480008725777,False,False,False,False,2520.490302651156,False,False,False,False
2025-03-17 19:00:00+00:00,10.7,10.7,10.625,10.63,15764.0,,,,,,,,,,,,,,,,,,,,,,,,,10.684837587144038,10.689550010429704,10.694084349975816,,,,,,,,,,,,,,,,,,,,,,,,,,,10.689490649183186,#000000,,10.6926388774479,,59.623318626557854,5.43225199540278,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10541.0,-270.12092721768784,False,False,False,False,2725.8160343929985,False,False,False,False
2025-03-18 14:00:00+00:00,10.51,10.625,10.48,10.485,3797.0,,,,,,,,,,,,,,,,,,,,,,,,,10.666469157788399,10.672607554697914,10.678892614176684,,,,,,,,,,,,,,,,,,,,,,,,,,,10.672656442220998,#000000,,10.676817980916901,,52.73959786477054,11.775187308611649,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14338.0,-488.22757950888644,False,False,False,False,2742.4235377357422,False,False,False,False
2025-03-18 15:00:00+00:00,10.485,10.485,10.38,10.385,9246.0,,,,,,,,,,,,,,,,,,,,,,,,,10.610481136725408,10.62002373915813,10.630649760232405,,,,,,,,,,,,,,,,,,,,,,,,,,,10.620384878705314,#000000,,10.627175209521237,,46.05615858422237,5.3861521487092645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23584.0,-846.3015705242525,False,False,False,False,2843.2541805615447,False,False,False,False
2025-03-18 16:00:00+00:00,10.385,10.48,10.375,10.47,11513.0,,,,,,,,,,,,,,,,,,,,,,,,,10.573647550821867,10.583690223417557,10.595426150774378,,,,,,,,,,,,,,,,,,,,,,,,,,,10.584254641671267,#000000,,10.591833843861615,,44.59743048485487,3.888515753912337,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12071.0,-1020.3279027641865,False,False,False,False,2977.6688444288075,False,False,False,False
2025-03-18 17:00:00+00:00,10.47,10.48,10.41,10.425,8521.0,,,,,,,,,,,,,,,,,,,,,,,,,10.554834222592067,10.564645893875793,10.576382633148862,,,,,,,,,,,,,,,,,,,,,,,,,,,10.565287583205574,#000000,,10.57293918134512,,42.60113965114658,1.6953092837377497,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20592.0,-1323.764679465517,False,False,False,False,3063.6119631198335,False,False,False,False
2025-03-18 18:00:00+00:00,10.425,10.47,10.4,10.45,7284.0,,,,,,,,,,,,,,,,,,,,,,,,,10.54263588105759,10.552091854371483,10.563576818132988,,,,,,,,,,,,,,,,,,,,,,,,,,,10.552768184520687,#000000,,10.560312174899158,,42.17127472210814,0.8186380549610703,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13308.0,-1509.5667774582996,False,False,False,False,3129.044335784642,False,False,False,False
2025-03-18 19:00:00+00:00,10.45,10.495,10.43,10.49,23412.0,,,,,,,,,,,,,,,,,,,,,,,,,10.524572420990836,10.53242345899533,10.542269120447846,,,,,,,,,,,,,,,,,,,,,,,,,,,10.533088333478005,#000000,,10.53968988383458,,43.32123666363852,0.8186380549610703,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10104.0,-1329.511478582977,False,False,False,False,3443.5087646872053,False,False,False,False
