date,Open,High,Low,Close,Volume,aVWAP_peak_860,aVWAP_peak_829,aVWAP_peak_792,aVWAP_peak_762,aVWAP_peak_732,aVWAP_peak_714,aVWAP_peak_678,aVWAP_peak_633,aVWAP_peak_612,aVWAP_peak_529,aVWAP_peak_484,aVWAP_peak_450,aVWAP_peak_423,aVWAP_peak_393,aVWAP_peak_350,aVWAP_peak_329,aVWAP_peak_306,aVWAP_peak_284,aVWAP_peak_250,aVWAP_peak_218,aVWAP_peak_186,aVWAP_peak_144,aVWAP_peak_123,aVWAP_peak_74,aVWAP_peak_48,aVWAP_valley_841,aVWAP_valley_812,aVWAP_valley_779,aVWAP_valley_747,aVWAP_valley_722,aVWAP_valley_691,aVWAP_valley_642,aVWAP_valley_628,aVWAP_valley_600,aVWAP_valley_582,aVWAP_valley_514,aVWAP_valley_470,aVWAP_valley_432,aVWAP_valley_414,aVWAP_valley_367,aVWAP_valley_339,aVWAP_valley_299,aVWAP_valley_248,aVWAP_valley_201,aVWAP_valley_137,aVWAP_valley_109,aVWAP_valley_60,aVWAP_valley_17,aVWAP_OB_bull_841,aVWAP_OB_bull_747,aVWAP_OB_bear_714,aVWAP_OB_bear_633,aVWAP_OB_bear_218,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,27.995,28.37,27.91,28.28,5080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5080.0,False,False,False,False
2025-02-11 16:00:00+00:00,28.28,28.52,28.27,28.41,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1600.0,24.8062015503876,False,False,False,False,5026.0465116279065,False,False,False,False
2025-02-11 17:00:00+00:00,28.31,28.455,28.3,28.405,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,98.61751152073758,45.16129032258152,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,677.0,34.91773330929632,False,False,False,False,4962.433387416621,False,False,False,False
2025-02-11 18:00:00+00:00,28.405,28.7,28.345,28.6,2116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,98.58804479319186,45.26712577020747,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2793.0,77.67869868434599,False,False,False,False,4918.302637224116,False,False,False,False
2025-02-11 19:00:00+00:00,28.6,28.69,28.51,28.635,3886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,98.62492565921961,45.5197487026617,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6679.0,180.0247653714104,False,False,False,False,4902.297945174129,False,False,False,False
2025-02-11 20:00:00+00:00,28.66,28.93,28.565,28.9,12195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,98.86442953742798,45.99758419382448,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18874.0,469.8538387765048,False,False,False,False,5015.363093310964,False,False,False,False
2025-02-12 15:00:00+00:00,28.62,28.62,28.255,28.415,3743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.30182329185817,36.55772321398368,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15131.0,697.1584304233807,False,False,False,False,4995.636533724748,False,False,False,False
2025-02-12 16:00:00+00:00,28.415,28.6,28.225,28.42,8712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.35872838305197,27.42769672942717,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23843.0,1056.0086873160415,False,False,False,False,5053.254571961574,False,False,False,False
2025-02-12 17:00:00+00:00,28.49,28.49,27.92,27.92,7204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.53644060539168,15.905242787197693,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16639.0,1297.6054518537771,False,False,False,False,5086.599462318759,False,False,False,False
2025-02-12 18:00:00+00:00,27.89,27.94,27.72,27.9,2414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.147224528683026,8.592089885563396,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14225.0,1498.030173530463,False,False,False,False,5045.163811740173,False,False,False,False
2025-02-12 19:00:00+00:00,27.9,28.0,27.855,27.95,3391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.99211115930346,4.863373670894163,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17616.0,1747.921178592006,False,False,False,False,5019.517861170558,False,False,False,False
2025-02-12 20:00:00+00:00,27.975,28.11,27.895,28.075,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.17067290656307,4.5621229219787836,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30616.0,2195.4882921022077,False,False,False,False,5143.246266423727,False,False,False,False
2025-02-13 15:00:00+00:00,28.545,28.545,27.55,27.55,2614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.8255154489518,-0.4112567880399709,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28002.0,2595.589248813801,False,False,False,False,5104.033146014057,False,False,False,False
2025-02-13 16:00:00+00:00,27.535,27.57,27.02,27.02,3078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.758266254388737,-6.144372415207847,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24924.0,2941.766159684905,False,False,False,False,5072.621779409188,False,False,False,False
2025-02-13 17:00:00+00:00,27.02,27.21,27.02,27.1,1821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.975682906103536,-8.95874639874775,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26745.0,3310.8085448060688,False,False,False,False,5022.209038643155,False,False,False,False
2025-02-13 18:00:00+00:00,27.1,27.235,27.0,27.16,2819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.09772691907544,-10.291875621441989,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29564.0,3717.8347689176026,False,False,False,False,4988.050758974268,False,False,False,False
2025-02-13 19:00:00+00:00,27.16,27.24,26.99,27.04,1851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.850625875724077,-12.209993329663853,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27713.0,4089.8528345157793,False,False,False,False,4939.414313098699,False,False,False,False
2025-02-13 20:00:00+00:00,27.04,27.225,26.985,27.08,5806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.096666666666664,,,,,,27.096666666666664,#000000,,27.096666666666664,,25.748378340584217,-13.209042008591325,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33519.0,4546.1186820426665,False,False,False,False,4952.8497501049205,False,False,False,False
2025-02-14 15:00:00+00:00,27.53,27.64,27.3,27.335,1221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.153717328399978,,,,,,27.153717328399978,#000000,,27.153717328399978,,29.897185455105173,-13.209042008591325,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34740.0,5014.240873018749,False,False,False,False,4894.991614444379,False,False,False,False
2025-02-14 16:00:00+00:00,27.335,27.72,27.335,27.52,2143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.240484914576516,,,,,,27.240484914576516,#000000,,27.240484914576516,,35.17210353412736,-13.209042008591325,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36883.0,5508.3301618091555,False,False,False,False,4852.325077786326,False,False,False,False
2025-02-14 17:00:00+00:00,27.52,27.68,27.49,27.68,984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.276939793841503,,,,,,27.276939793841503,#000000,,27.276939793841503,,40.60550394622326,-19.522485958087074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37867.0,6010.014965502037,False,False,False,False,4792.351045572585,False,False,False,False
2025-02-14 18:00:00+00:00,27.65,27.69,27.42,27.47,1145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.302246216479332,,,,,,27.302246216479332,#000000,,27.302246216479332,,41.906875564467946,-17.92108356129257,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36722.0,6486.169772238439,False,False,False,False,4735.802967346653,False,False,False,False
2025-02-14 19:00:00+00:00,27.47,27.63,27.45,27.63,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.32321396525002,,,,,,27.32321396525002,#000000,,27.32321396525002,,44.69626293727805,-14.825496862461172,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37682.0,6969.826054839393,False,False,False,False,4677.263386457557,False,False,False,False
2025-02-14 20:00:00+00:00,27.63,27.74,27.55,27.66,4213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.406795167557064,,,,,,27.406795167557064,#000000,,27.406795167557064,,46.91132606268734,-12.255102088949613,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41895.0,7511.301619880643,False,False,False,False,4670.065504496975,False,False,False,False
2025-02-17 15:00:00+00:00,27.66,27.66,27.66,27.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.406795167557064,,,,,,27.406795167557064,#000000,,27.406795167557064,,48.388034812960186,-10.33199483285312,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41895.0,8044.382214921253,False,False,False,False,4597.661388148185,False,False,False,False
2025-02-17 16:00:00+00:00,27.66,27.66,27.66,27.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.406795167557064,,,,,,27.406795167557064,#000000,,27.406795167557064,,49.37250731314209,-8.811473353129742,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41895.0,8569.197994534876,False,False,False,False,4526.379816238911,False,False,False,False
2025-02-17 17:00:00+00:00,27.66,27.66,27.66,27.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.406795167557064,,,,,,27.406795167557064,#000000,,27.406795167557064,,50.028822313263355,-7.550359279463187,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41895.0,9085.877095394799,False,False,False,False,4456.203384979393,False,False,False,False
2025-02-17 18:00:00+00:00,27.66,27.66,27.66,27.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.406795167557064,,,,,,27.406795167557064,#000000,,27.406795167557064,,50.46636564667754,-6.4663316086123785,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41895.0,9594.54566755922,False,False,False,False,4387.114960406069,False,False,False,False
2025-02-17 19:00:00+00:00,27.66,27.66,27.66,27.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.406795167557064,,,,,,27.406795167557064,#000000,,27.406795167557064,,50.75806120228699,-5.512747742392833,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41895.0,10095.327905271479,False,False,False,False,4319.097674198223,False,False,False,False
