date,Open,High,Low,Close,Volume,aVWAP_peak_824,aVWAP_peak_805,aVWAP_peak_721,aVWAP_peak_673,aVWAP_peak_639,aVWAP_peak_624,aVWAP_peak_591,aVWAP_peak_570,aVWAP_peak_532,aVWAP_peak_508,aVWAP_peak_505,aVWAP_peak_460,aVWAP_peak_443,aVWAP_peak_372,aVWAP_peak_359,aVWAP_peak_329,aVWAP_peak_300,aVWAP_peak_250,aVWAP_peak_236,aVWAP_peak_193,aVWAP_peak_144,aVWAP_peak_120,aVWAP_peak_68,aVWAP_valley_846,aVWAP_valley_812,aVWAP_valley_732,aVWAP_valley_708,aVWAP_valley_684,aVWAP_valley_666,aVWAP_valley_652,aVWAP_valley_636,aVWAP_valley_605,aVWAP_valley_539,aVWAP_valley_523,aVWAP_valley_478,aVWAP_valley_444,aVWAP_valley_405,aVWAP_valley_389,aVWAP_valley_353,aVWAP_valley_312,aVWAP_valley_258,aVWAP_valley_228,aVWAP_valley_198,aVWAP_valley_113,aVWAP_valley_72,aVWAP_valley_58,aVWAP_valley_18,aVWAP_OB_bull_846,aVWAP_OB_bull_478,aVWAP_OB_bull_405,aVWAP_OB_bear_570,aVWAP_OB_bear_144,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,416.05,417.6,412.71,415.89,86661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,86661.0,False,False,False,False
2025-01-16 16:00:00+00:00,415.695,417.08,410.565,412.76,62688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62688.0,-971.9069767441861,False,False,False,False,86289.32558139534,False,False,False,False
2025-01-16 17:00:00+00:00,412.585,414.28,411.24,413.91,30740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.748516530093463,-64.62277479514019,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31948.0,-1452.1564809807103,False,False,False,False,85428.09572742022,False,False,False,False
2025-01-16 18:00:00+00:00,414.0,415.03,409.205,410.1,43356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.163300476402314,-62.37461759045288,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-75304.0,-2597.1463029810093,False,False,False,False,84775.81517350674,False,False,False,False
2025-01-16 19:00:00+00:00,409.92,413.69,409.395,413.305,34593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.580456413360082,-51.52430163915447,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40711.0,-3188.0587633999085,False,False,False,False,83997.78703128181,False,False,False,False
2025-01-16 20:00:00+00:00,413.38,415.78,412.39,413.595,85270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.14991360688187,-43.51037743370627,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44559.0,-2447.794286447972,False,False,False,False,84017.51126335496,False,False,False,False
2025-01-17 15:00:00+00:00,425.44,434.0,425.44,430.19,82320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.76667042867857,-26.464425764832804,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126879.0,-442.72770836350696,False,False,False,False,83991.19325927192,False,False,False,False
2025-01-17 16:00:00+00:00,430.17,434.62,429.19,433.23,71873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.245706828750386,-14.669364454898592,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,198752.0,2645.5626437041446,False,False,False,False,83803.31429401189,False,False,False,False
2025-01-17 17:00:00+00:00,432.98,436.94,431.63,434.075,42137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.75920481853024,-6.488357470438828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,240889.0,6339.25934690253,False,False,False,False,83157.32492511247,False,False,False,False
2025-01-17 18:00:00+00:00,434.06,439.395,433.33,439.015,57256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.42462521826506,0.26762913747641903,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,298145.0,10863.379357028072,False,False,False,False,82755.75399604096,False,False,False,False
