date,Open,High,Low,Close,Volume,aVWAP_peak_872,aVWAP_peak_858,aVWAP_peak_857,aVWAP_peak_829,aVWAP_peak_780,aVWAP_peak_762,aVWAP_peak_730,aVWAP_peak_693,aVWAP_peak_692,aVWAP_peak_665,aVWAP_peak_623,aVWAP_peak_609,aVWAP_peak_576,aVWAP_peak_550,aVWAP_peak_511,aVWAP_peak_480,aVWAP_peak_462,aVWAP_peak_431,aVWAP_peak_429,aVWAP_peak_406,aVWAP_peak_369,aVWAP_peak_368,aVWAP_peak_342,aVWAP_peak_301,aVWAP_peak_300,aVWAP_peak_270,aVWAP_peak_222,aVWAP_peak_152,aVWAP_peak_117,aVWAP_valley_865,aVWAP_valley_839,aVWAP_valley_811,aVWAP_valley_768,aVWAP_valley_755,aVWAP_valley_738,aVWAP_valley_714,aVWAP_valley_684,aVWAP_valley_653,aVWAP_valley_636,aVWAP_valley_599,aVWAP_valley_527,aVWAP_valley_492,aVWAP_valley_457,aVWAP_valley_456,aVWAP_valley_404,aVWAP_valley_362,aVWAP_valley_320,aVWAP_valley_291,aVWAP_valley_246,aVWAP_valley_145,aVWAP_valley_126,aVWAP_valley_33,aVWAP_OB_bull_839,aVWAP_OB_bull_414,aVWAP_OB_bear_858,aVWAP_OB_bear_762,aVWAP_OB_bear_270,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,37.495,37.495,36.68,36.86,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,422.0,False,False,False,False
2025-01-06 16:00:00+00:00,36.86,36.895,36.765,36.865,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,97.0,1.503875968992248,False,False,False,False,416.9612403100775,False,False,False,False
2025-01-06 17:00:00+00:00,36.865,36.9,36.555,36.645,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.32673267326766,-64.3564356435632,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165.0,-1.0775794723874768,False,False,False,False,414.55874046030885,False,False,False,False
2025-01-06 18:00:00+00:00,36.645,36.68,36.4,36.46,519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.226972528686886,-64.3564356435632,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-684.0,-11.665523976691546,False,False,False,False,416.17798479425755,False,False,False,False
2025-01-06 19:00:00+00:00,36.46,36.55,36.35,36.4,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.442654497900207,-64.3564356435632,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1087.0,-28.33737631813819,False,False,False,False,415.97367495248614,False,False,False,False
2025-01-06 20:00:00+00:00,36.4,36.4,36.065,36.23,759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.492487081231694,-64.3564356435632,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1846.0,-56.51819218917481,False,False,False,False,421.291912550122,False,False,False,False
2025-01-07 15:00:00+00:00,36.23,36.23,35.5,35.69,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.75336037132834,-64.3564356435632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2088.0,-88.014034170738,False,False,False,False,418.5121929757015,False,False,False,False
2025-01-07 16:00:00+00:00,35.69,35.75,35.35,35.385,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.237330777762788,-64.3564356435632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2145.0,-119.9052894549126,False,False,False,False,412.90735277452785,False,False,False,False
2025-01-07 17:00:00+00:00,35.385,35.48,35.35,35.35,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,6.2244731914565365,-64.3564356435632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2208.0,-152.27885085871242,False,False,False,False,407.4824325764732,False,False,False,False
2025-01-07 18:00:00+00:00,35.35,35.48,35.35,35.39,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,5.519918387506989,-64.3564356435632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2137.0,-183.0497213880347,False,False,False,False,402.2656506760627,False,False,False,False
