date,Open,High,Low,Close,Volume,aVWAP_peak_872,aVWAP_peak_829,aVWAP_peak_801,aVWAP_peak_739,aVWAP_peak_738,aVWAP_peak_705,aVWAP_peak_654,aVWAP_peak_629,aVWAP_peak_609,aVWAP_peak_593,aVWAP_peak_518,aVWAP_peak_462,aVWAP_peak_419,aVWAP_peak_406,aVWAP_peak_372,aVWAP_peak_318,aVWAP_peak_258,aVWAP_peak_228,aVWAP_peak_186,aVWAP_peak_158,aVWAP_peak_103,aVWAP_peak_79,aVWAP_peak_51,aVWAP_peak_17,aVWAP_valley_865,aVWAP_valley_851,aVWAP_valley_823,aVWAP_valley_756,aVWAP_valley_737,aVWAP_valley_722,aVWAP_valley_684,aVWAP_valley_660,aVWAP_valley_635,aVWAP_valley_618,aVWAP_valley_554,aVWAP_valley_527,aVWAP_valley_483,aVWAP_valley_455,aVWAP_valley_427,aVWAP_valley_392,aVWAP_valley_366,aVWAP_valley_324,aVWAP_valley_305,aVWAP_valley_283,aVWAP_valley_244,aVWAP_valley_243,aVWAP_valley_211,aVWAP_valley_179,aVWAP_valley_144,aVWAP_valley_98,aVWAP_valley_74,aVWAP_valley_32,aVWAP_OB_bull_684,aVWAP_OB_bull_483,aVWAP_OB_bull_283,aVWAP_OB_bear_872,aVWAP_OB_bear_186,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,9.715,9.72,9.57,9.57,6471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6471.0,False,False,False,False
2025-01-06 16:00:00+00:00,9.57,9.575,9.41,9.48,1313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1313.0,-20.356589147286822,False,False,False,False,6391.031007751938,False,False,False,False
2025-01-06 17:00:00+00:00,9.48,9.52,9.45,9.51,1219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.09090909090896,-63.63636363636344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-94.0,-21.498347455080825,False,False,False,False,6310.84448049997,False,False,False,False
2025-01-06 18:00:00+00:00,9.51,9.56,9.49,9.51,1523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.151515151514936,-57.27272727272717,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-94.0,-22.622404083684224,False,False,False,False,6236.614333515474,False,False,False,False
2025-01-06 19:00:00+00:00,9.505,9.545,9.5,9.53,1845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.72687615181811,-48.463993281545235,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1751.0,4.875617685055065,False,False,False,False,6168.527289585001,False,False,False,False
2025-01-06 20:00:00+00:00,9.53,9.645,9.5,9.61,10705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.45114627467076,-34.175156679480914,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12456.0,197.9163057829612,False,False,False,False,6238.860199823993,False,False,False,False
2025-01-07 15:00:00+00:00,9.46,9.6,9.46,9.58,2162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.60866286059936,-28.007017087283643,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10294.0,354.4447351506672,False,False,False,False,6175.653064943001,False,False,False,False
2025-01-07 16:00:00+00:00,9.58,9.58,9.5,9.505,743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.78326648375441,-28.007017087283643,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9551.0,497.0269873188739,False,False,False,False,6091.425885641558,False,False,False,False
2025-01-07 17:00:00+00:00,9.505,9.545,9.505,9.54,2086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.426238302940575,-26.282893574157278,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11637.0,669.739747205403,False,False,False,False,6029.32625950758,False,False,False,False
2025-01-07 18:00:00+00:00,9.54,9.59,9.53,9.56,853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.969687797326046,-22.411720210739325,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12490.0,852.9995960859393,False,False,False,False,5949.0731392051375,False,False,False,False
2025-01-07 19:00:00+00:00,9.56,9.58,9.55,9.55,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.89055660846805,-19.957938684208113,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11520.0,1018.3794473094131,False,False,False,False,5871.87820681436,False,False,False,False
2025-01-07 20:00:00+00:00,9.55,9.57,9.49,9.49,3251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.665355605848475,-19.957938684208113,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8269.0,1130.792169056554,False,False,False,False,5831.2444361660755,False,False,False,False
2025-01-08 15:00:00+00:00,9.565,9.6,9.46,9.53,5234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.5630020200299,-19.46534394348668,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13503.0,1322.6093447300957,False,False,False,False,5821.984832504586,False,False,False,False
2025-01-08 16:00:00+00:00,9.53,9.575,9.52,9.565,2251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.39258801921932,-15.39107679856167,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15754.0,1546.3518355094739,False,False,False,False,5766.620726574282,False,False,False,False
2025-01-08 17:00:00+00:00,9.565,9.58,9.47,9.505,3363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.7308520769468,-15.39107679856167,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,12391.0,1714.4859155790944,False,False,False,False,5729.355288952976,False,False,False,False
2025-01-08 18:00:00+00:00,9.505,9.57,9.5,9.565,3011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.04433413374799,-12.528502006194259,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15402.0,1926.6954362677905,False,False,False,False,5687.210245713394,False,False,False,False
2025-01-08 19:00:00+00:00,9.595,9.7,9.565,9.65,7972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.049496517717145,-6.902344177530587,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,23374.0,2259.211786093096,False,False,False,False,5722.633342679078,False,False,False,False
2025-01-08 20:00:00+00:00,9.65,9.785,9.63,9.735,10522.0,,,,,,,,,,,,,,,,,,,,,,,,9.716666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.716666666666667,#000000,,9.716666666666667,,59.799614688011445,-0.8917271118513099,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33896.0,2749.7046266187845,False,False,False,False,5797.042128063898,False,False,False,False
2025-01-09 15:00:00+00:00,9.735,9.735,9.735,9.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,9.716666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.716666666666667,#000000,,9.716666666666667,,63.63302680154098,3.152716755366157,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33896.0,3232.592926981284,False,False,False,False,5707.165505923373,False,False,False,False
