date,Open,High,Low,Close,Volume,aVWAP_peak_421,aVWAP_peak_373,aVWAP_peak_327,aVWAP_peak_292,aVWAP_peak_234,aVWAP_peak_185,aVWAP_peak_159,aVWAP_peak_90,aVWAP_valley_432,aVWAP_valley_403,aVWAP_valley_349,aVWAP_valley_323,aVWAP_valley_270,aVWAP_valley_199,aVWAP_valley_178,aVWAP_valley_149,aVWAP_valley_49,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-06 17:00:00+00:00,6.44,6.535,6.41,6.425,53643.0,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,53643.0,False,False,False,False
2023-12-07 17:00:00+00:00,6.415,6.475,6.39,6.4,16513.0,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16513.0,-256.015503875969,False,False,False,False,53067.34108527131,False,False,False,False
2023-12-08 17:00:00+00:00,6.615,6.75,6.58,6.615,65517.0,,,,,,,,,,,,,,,,,,,#000000,,,,30.210772833723713,-95.31615925058557,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49004.0,507.7056667267592,False,False,False,False,53260.35905294152,False,False,False,False
2023-12-11 17:00:00+00:00,6.615,6.615,6.615,6.615,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,50.35128805620619,-74.16861826697897,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49004.0,1259.586199025569,False,False,False,False,52434.617052120724,False,False,False,False
2023-12-12 17:00:00+00:00,5.885,5.915,5.81,5.835,22267.0,,,,,,,,,,,,,,,,,,,#000000,,,,39.42068590734384,-74.16861826697897,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26737.0,1654.5848626065676,False,False,False,False,51966.90205906459,False,False,False,False
2023-12-13 17:00:00+00:00,5.835,5.835,5.835,5.835,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,32.13361780810227,-74.16861826697897,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26737.0,2043.459515899489,False,False,False,False,51161.21365504808,False,False,False,False
2023-12-14 17:00:00+00:00,5.835,5.835,5.835,5.835,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,27.2755724086079,-74.16861826697897,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26737.0,2426.305104800272,False,False,False,False,50368.0165441171,False,False,False,False
2023-12-15 17:00:00+00:00,6.79,6.815,6.705,6.725,30775.0,,,,,,,,,,,,,,,,,,,#000000,,,,39.62016360827592,-69.65139489908873,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57512.0,3280.346886121198,False,False,False,False,50064.24884575869,False,False,False,False
2023-12-18 17:00:00+00:00,6.475,6.585,6.475,6.49,11318.0,,,,,,,,,,,,,,,,,,,#000000,,,,44.75950407239387,-59.910725151821445,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46194.0,3945.674841375133,False,False,False,False,49463.53180939033,False,False,False,False
2023-12-19 17:00:00+00:00,6.49,6.49,6.49,6.49,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,48.185731048472505,-51.69546096316648,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46194.0,4600.687634532107,False,False,False,False,48696.65534722924,False,False,False,False
