date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_860,aVWAP_peak_828,aVWAP_peak_810,aVWAP_peak_792,aVWAP_peak_765,aVWAP_peak_716,aVWAP_peak_672,aVWAP_peak_612,aVWAP_peak_594,aVWAP_peak_505,aVWAP_peak_469,aVWAP_peak_430,aVWAP_peak_329,aVWAP_peak_297,aVWAP_peak_258,aVWAP_peak_204,aVWAP_peak_145,aVWAP_peak_101,aVWAP_peak_66,aVWAP_peak_30,aVWAP_valley_844,aVWAP_valley_809,aVWAP_valley_756,aVWAP_valley_726,aVWAP_valley_708,aVWAP_valley_689,aVWAP_valley_641,aVWAP_valley_611,aVWAP_valley_548,aVWAP_valley_516,aVWAP_valley_486,aVWAP_valley_441,aVWAP_valley_414,aVWAP_valley_373,aVWAP_valley_359,aVWAP_valley_306,aVWAP_valley_282,aVWAP_valley_229,aVWAP_valley_213,aVWAP_valley_192,aVWAP_valley_169,aVWAP_valley_139,aVWAP_valley_80,aVWAP_OB_bull_820,aVWAP_OB_bull_809,aVWAP_OB_bull_641,aVWAP_OB_bull_516,aVWAP_OB_bull_373,aVWAP_OB_bear_716,aVWAP_OB_bear_329,aVWAP_OB_bear_258,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-24 19:00:00+00:00,645.55,647.385,643.96,644.8,38877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.73183301878707,38.49849605997633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163809.0,19184.653635209463,False,False,False,False,35857.256023151,False,False,False,False
2025-01-24 20:00:00+00:00,644.72,648.28,643.96,647.39,61702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.92352764447516,36.56184961520333,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,225511.0,22383.51171838451,False,False,False,False,36257.94972821843,False,False,False,False
2025-01-27 15:00:00+00:00,637.69,662.775,637.16,657.89,132147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.83465168334799,36.56184961520333,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,357658.0,27581.56580027002,False,False,False,False,37744.601670416596,False,False,False,False
2025-01-27 16:00:00+00:00,658.31,663.55,654.9,655.47,89876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.82080861450228,36.424487997226805,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,267782.0,31305.603539800715,False,False,False,False,38552.84040420858,False,False,False,False
2025-01-27 17:00:00+00:00,655.51,656.53,648.38,648.78,57213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.69735183108175,30.139256066940632,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,210569.0,34084.881004299925,False,False,False,False,38842.14520414333,False,False,False,False
2025-01-27 18:00:00+00:00,648.475,653.875,648.28,649.71,35720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.37598070263289,26.608809787908314,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,246289.0,37374.867345318526,False,False,False,False,38793.73985214111,False,False,False,False
2025-01-27 19:00:00+00:00,649.79,655.0,644.395,647.25,45938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.61092655430346,22.61713979462739,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200351.0,39901.62909190273,False,False,False,False,38904.50357536373,False,False,False,False
2025-01-27 20:00:00+00:00,647.18,660.37,646.875,659.78,76082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.30557237882076,22.61713979462739,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,276433.0,43568.782129237574,False,False,False,False,39480.89886876894,False,False,False,False
2025-01-28 15:00:00+00:00,669.55,672.75,659.47,668.3,100178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.3850509530135,22.61713979462739,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,376611.0,48732.227367543965,False,False,False,False,40421.93919638492,False,False,False,False
2025-01-28 16:00:00+00:00,668.405,678.45,667.0,678.295,60252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.0420193462889,17.98760960058624,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,436863.0,54749.758726186694,False,False,False,False,40729.381999541736,False,False,False,False
2025-01-28 17:00:00+00:00,678.255,680.8,675.415,677.81,49865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.1625864165637,19.985140437974806,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,386998.0,59900.8942498117,False,False,False,False,40871.01948792094,False,False,False,False
2025-01-28 18:00:00+00:00,677.6,682.49,677.41,678.47,49121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.68411513513789,21.562870934787938,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,436119.0,65733.73309865182,False,False,False,False,40998.92616252681,False,False,False,False
2025-01-28 19:00:00+00:00,678.47,681.26,676.49,678.885,27718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.77249869625686,22.863235045881936,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,463837.0,71905.87677154093,False,False,False,False,40793.02033054965,False,False,False,False
2025-01-28 20:00:00+00:00,678.74,678.775,672.47,674.23,68111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.86557534788854,22.863235045881936,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,395726.0,76926.34379833874,False,False,False,False,41216.55489906826,False,False,False,False
2025-01-29 15:00:00+00:00,669.17,673.04,668.01,672.55,67493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.71440048739163,22.863235045881936,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,328233.0,80822.57102627147,False,False,False,False,41623.94164481913,False,False,False,False
2025-01-29 16:00:00+00:00,672.55,674.7,670.29,672.96,35950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.7642729996057,28.42119009152833,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,364183.0,85215.75597160059,False,False,False,False,41535.97355730256,False,False,False,False
2025-01-29 17:00:00+00:00,672.91,676.64,672.67,673.045,37330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.49872665295003,26.953879918307734,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,401513.0,90119.58921235097,False,False,False,False,41470.76466494128,False,False,False,False
2025-01-29 18:00:00+00:00,673.075,675.18,669.92,673.92,35079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.03937581221517,26.153129182030497,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,436592.0,95491.2544958804,False,False,False,False,41371.667538353046,False,False,False,False
2025-01-29 19:00:00+00:00,673.395,679.255,670.66,677.33,70752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.13615214239971,26.153129182030497,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,507344.0,101876.5683796652,False,False,False,False,41827.176568766175,False,False,False,False
2025-01-29 20:00:00+00:00,677.27,680.99,671.995,676.565,83171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.05442439732283,26.153129182030497,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,424173.0,106873.41228075566,False,False,False,False,42468.16607932794,False,False,False,False
2025-01-30 15:00:00+00:00,706.52,707.86,686.91,688.45,242003.0,,,,,,,,,,,,,,,,,,,,,694.4066666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.4066666666669,#000000,,694.4066666666669,,74.56672151901078,26.153129182030497,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,666176.0,115544.77022989122,False,False,False,False,45561.729395927505,False,False,False,False
2025-01-30 16:00:00+00:00,688.435,693.63,676.26,690.13,105255.0,,,,,,,,,,,,,,,,,,,,,692.0626688322037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.0626688322037,#000000,,692.0626688322037,,77.24714484846292,22.116755043158946,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,771431.0,125713.54898601693,False,False,False,False,46487.20645955654,False,False,False,False
2025-01-30 17:00:00+00:00,690.27,692.39,687.0,688.72,40522.0,,,,,,,,,,,,,,,,,,,,,691.7812919524818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.7812919524818,#000000,,691.7812919524818,,77.66936349545466,22.723325478708645,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,730909.0,135096.42419553606,False,False,False,False,46394.72263847814,False,False,False,False
2025-01-30 18:00:00+00:00,688.48,690.68,685.58,689.27,27250.0,,,,,,,,,,,,,,,,,,,,,691.5665057786988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.5665057786988,#000000,,691.5665057786988,,78.1032956611112,23.429691093146474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,758159.0,144756.30909172932,False,False,False,False,46097.90523323041,False,False,False,False
2025-01-30 19:00:00+00:00,688.95,689.86,684.99,688.71,33453.0,,,,,,,,,,,,,,,,,,,,,691.2895348392991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.2895348392991,#000000,,691.2895348392991,,77.76602638108167,23.429691093146474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,724706.0,153747.7771678265,False,False,False,False,45901.86019085474,False,False,False,False
2025-01-30 20:00:00+00:00,689.14,693.27,684.82,686.785,77737.0,,,,,,,,,,,,,,,,,,,,,690.8466682091142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.8466682091142,#000000,,690.8466682091142,,75.37520870909948,23.429691093146474,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,646969.0,161394.6178318912,False,False,False,False,46395.42824991126,False,False,False,False
2025-01-31 15:00:00+00:00,703.875,703.875,695.69,700.015,67017.0,,,,,,,,,,,,,,,,,,,,,691.864889352822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.864889352822,#000000,,691.864889352822,,77.64890258427324,23.48039602725879,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,713986.0,169961.92608255954,False,False,False,False,46715.14254061031,False,False,False,False
2025-01-31 16:00:00+00:00,699.82,702.89,698.44,702.46,41222.0,,,,,,,,,,,,,,,,,,,,,692.475524015999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.475524015999,#000000,,692.475524015999,,79.6146209875784,25.43747717976703,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,755208.0,179035.5086239152,False,False,False,False,46629.97753998069,False,False,False,False
2025-01-31 17:00:00+00:00,702.49,702.5,696.655,697.98,40387.0,,,,,,,,,,,,,,,,,,,,,692.8686824944754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.8686824944754,#000000,,692.8686824944754,,77.1611636635729,25.43747717976703,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,714821.0,187342.2604281956,False,False,False,False,46533.18719052362,False,False,False,False
2025-01-31 18:00:00+00:00,697.98,698.94,692.84,697.2,34727.0,,,,,,,,,,,,,,,,,,,,,693.0379186637599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0379186637599,#000000,,693.0379186637599,,74.90436873888649,29.27416679981104,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,680094.0,194981.822282022,False,False,False,False,46350.14552865503,False,False,False,False
2025-01-31 19:00:00+00:00,697.22,698.35,688.46,690.98,50076.0,,,,,,,,,,,,,,,,,,,,,693.0088313681715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0088313681715,#000000,,693.0088313681715,,68.99111146798865,23.84711785037564,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,630018.0,201726.569223386,False,False,False,False,46407.91071425728,False,False,False,False
2025-01-31 20:00:00+00:00,690.53,690.53,685.7,689.385,56903.0,,,,,,,,,,,,,,,,,,,,,692.6972960958601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.6972960958601,#000000,,692.6972960958601,,64.069174203627,19.534307382890645,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,573115.0,207484.5293904653,False,False,False,False,46570.62527682693,False,False,False,False
2025-02-03 15:00:00+00:00,692.65,698.635,684.0,697.84,51992.0,,,,,,,,,,,,,,,,,,,,,692.7448479927328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.7448479927328,#000000,,693.1182573296996,,64.36861420223798,19.534307382890645,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,625107.0,213959.29637665962,False,False,False,False,46654.67759811644,False,False,False,False
2025-02-03 16:00:00+00:00,697.77,701.75,695.24,699.585,41927.0,,,,,,,,,,,,,,,,,,,,,693.0263727199074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0263727199074,#000000,,694.456904217895,,65.17164752900679,19.534307382890645,False,True,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,667034.0,220983.7103863238,False,False,False,False,46581.380271013855,False,False,False,False
2025-02-03 17:00:00+00:00,699.57,701.09,697.04,699.58,41519.0,,,,,,,,,,,,,,,,,,,,,693.2972213573673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.2972213573673,#000000,,695.1056878591401,,65.7032960577962,19.534307382890645,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,625515.0,227255.5133260707,False,False,False,False,46502.89375518418,False,False,False,False
2025-02-03 18:00:00+00:00,699.245,703.98,697.65,703.31,22362.0,,,,,,,,,,,,,,,,,,,,,693.4888464538484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.4888464538484,#000000,,695.5368249960411,,67.41617822049213,19.534307382890645,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,647877.0,233776.77668535642,False,False,False,False,46128.61633262318,False,False,False,False
2025-02-03 19:00:00+00:00,703.31,703.58,700.3,700.535,33634.0,,,,,,,,,,,,,,,,,,,,,693.7552134222765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.7552134222765,#000000,,696.0114597231423,,66.36006777443409,19.534307382890645,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,614243.0,239675.47782201756,False,False,False,False,45934.901350722044,False,False,False,False
2025-02-03 20:00:00+00:00,700.71,701.55,696.77,697.76,75015.0,,,,,,,,,,,,,,,,,,,,,694.0972565645523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.0972565645523,#000000,,696.2423960108094,,63.625958891433044,18.64772897651811,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,539228.0,244319.7029720638,False,False,False,False,46385.755593346505,False,False,False,False
2025-02-04 15:00:00+00:00,696.04,706.81,693.99,706.01,43804.0,,,,,,,,,,,,,,,,,,,,,694.4149680172405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.4149680172405,#000000,,696.6753304355686,,65.1606397041479,18.64772897651811,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,583032.0,249571.0564143574,False,False,False,False,46345.728374845006,False,False,False,False
2025-02-04 16:00:00+00:00,706.18,706.95,701.89,704.76,29378.0,,,,,,,,,,,,,,,,,,,,,694.6720703412292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.6720703412292,#000000,,697.0459788766759,,65.28734231065664,18.64772897651811,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,553654.0,254285.52065599523,False,False,False,False,46082.662818645855,False,False,False,False
2025-02-04 17:00:00+00:00,704.75,706.17,702.655,703.44,39568.0,,,,,,,,,,,,,,,,,,,,,694.9836592038532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9836592038532,#000000,,697.4453407596565,,64.3945979679919,18.64772897651811,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,514086.0,258313.43506442942,False,False,False,False,45981.66029432576,False,False,False,False
2025-02-04 18:00:00+00:00,703.28,707.48,702.195,705.95,50486.0,,,,,,,,,,,,,,,,,,,,,695.3978684578723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.3978684578723,#000000,,697.9638851484082,,64.88788759693472,18.64772897651811,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,564572.0,263061.629869632,False,False,False,False,46051.49501844474,False,False,False,False
2025-02-04 19:00:00+00:00,705.855,707.63,704.91,705.445,37356.0,,,,,,,,,,,,,,,,,,,,,695.7062734163659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.7062734163659,#000000,,698.3366489604978,,64.7911194108388,18.59621641709475,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,527216.0,267157.0464608005,False,False,False,False,45916.68114218977,False,False,False,False
2025-02-04 20:00:00+00:00,705.13,707.0,703.41,704.01,43869.0,,,,,,,,,,,,,,,,,,,,,696.0070166026096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0070166026096,#000000,,698.651864911732,,63.47019528891235,17.036352285225632,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,483347.0,270508.82868621446,False,False,False,False,45884.934147737215,False,False,False,False
2025-02-05 15:00:00+00:00,714.37,715.36,703.12,703.355,57929.0,,,,,,,,,,,,,,,,,,,,,696.4783175616126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.4783175616126,#000000,,699.1920912655105,,61.99972823132991,15.4173640471856,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,425418.0,272910.52126472275,False,False,False,False,46071.66385087307,False,False,False,False
2025-02-05 16:00:00+00:00,702.92,705.09,699.01,704.24,75143.0,,,,,,,,,,,,,,,,,,,,,696.8025327619898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.8025327619898,#000000,,699.4051980617976,,61.59732616537485,14.823443199698971,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,500561.0,276439.9860513162,False,False,False,False,46522.38224078201,False,False,False,False
2025-02-05 17:00:00+00:00,704.25,706.28,702.135,703.56,35964.0,,,,,,,,,,,,,,,,,,,,,696.9753027969299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.9753027969299,#000000,,699.5440471735217,,60.61348478129431,13.686369252473298,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,464597.0,279357.1490582725,False,False,False,False,46358.686392087715,False,False,False,False
