date,Open,High,Low,Close,Volume,aVWAP_peak_853,aVWAP_peak_785,aVWAP_peak_721,aVWAP_peak_702,aVWAP_peak_665,aVWAP_peak_522,aVWAP_peak_460,aVWAP_peak_436,aVWAP_peak_368,aVWAP_peak_342,aVWAP_peak_323,aVWAP_peak_273,aVWAP_peak_243,aVWAP_peak_129,aVWAP_peak_101,aVWAP_peak_52,aVWAP_peak_22,aVWAP_valley_880,aVWAP_valley_841,aVWAP_valley_826,aVWAP_valley_777,aVWAP_valley_700,aVWAP_valley_683,aVWAP_valley_606,aVWAP_valley_584,aVWAP_valley_552,aVWAP_valley_492,aVWAP_valley_466,aVWAP_valley_450,aVWAP_valley_410,aVWAP_valley_366,aVWAP_valley_300,aVWAP_valley_254,aVWAP_valley_206,aVWAP_valley_144,aVWAP_valley_72,aVWAP_valley_33,aVWAP_valley_18,aVWAP_OB_bull_528,aVWAP_OB_bull_466,aVWAP_OB_bull_144,aVWAP_OB_bull_72,aVWAP_OB_bear_436,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,7.065,7.155,7.05,7.095,41865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,41865.0,False,False,False,False
2025-04-14 15:00:00+00:00,7.095,7.105,6.905,6.905,45419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45419.0,-704.1705426356589,False,False,False,False,41920.100775193794,False,False,False,False
2025-04-14 16:00:00+00:00,6.905,6.925,6.845,6.885,40509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85928.0,-2025.4702241451835,False,False,False,False,41898.223243795444,False,False,False,False
2025-04-14 17:00:00+00:00,6.885,6.99,6.885,6.965,12385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,10.756972111553788,-40.31872509960159,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73543.0,-3134.2691353987466,False,False,False,False,41440.65389117846,False,False,False,False
2025-04-14 18:00:00+00:00,6.965,6.985,6.935,6.965,16656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.928286852589647,-34.50996015936255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73543.0,-4225.877365857681,False,False,False,False,41056.39569131523,False,False,False,False
2025-04-14 19:00:00+00:00,6.965,6.975,6.885,6.885,56414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.589760295833248,-33.78913605247518,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-129957.0,-6175.197096619577,False,False,False,False,41294.49808369794,False,False,False,False
2025-04-15 14:00:00+00:00,7.005,7.145,6.985,7.095,36861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.55125937461943,-22.59064660290327,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93096.0,-7522.806443958808,False,False,False,False,41225.76167929952,False,False,False,False
2025-04-15 15:00:00+00:00,7.095,7.14,7.065,7.085,17631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.7221783005311,-16.15946949317899,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-110727.0,-9122.871460331538,False,False,False,False,40859.95142070573,False,False,False,False
2025-04-15 16:00:00+00:00,7.085,7.125,6.975,6.99,17477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.27138115752231,-15.603355772498425,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-128204.0,-10969.090507458182,False,False,False,False,40497.42504209014,False,False,False,False
2025-04-15 17:00:00+00:00,6.985,7.0,6.935,6.965,9526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.439129188858566,-15.603355772498425,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137730.0,-12934.375925947203,False,False,False,False,40017.24790965463,False,False,False,False
2025-04-15 18:00:00+00:00,6.965,6.975,6.935,6.965,12857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.5509612097494,-15.559749242234169,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137730.0,-14869.1918030643,False,False,False,False,39596.15879477627,False,False,False,False
2025-04-15 19:00:00+00:00,6.965,7.055,6.955,7.045,79496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.21332177967925,-11.874307446444348,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58234.0,-15541.514410768728,False,False,False,False,40214.76098400454,False,False,False,False
2025-04-16 14:00:00+00:00,6.92,7.135,6.905,7.075,31621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.79346462071329,-8.313901735918385,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26613.0,-15713.165350136655,False,False,False,False,40081.52437960137,False,False,False,False
2025-04-16 15:00:00+00:00,7.075,7.145,7.055,7.085,27348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.565188349532725,-5.507687489240794,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,735.0,-15458.15503463066,False,False,False,False,39884.105396971885,False,False,False,False
2025-04-16 16:00:00+00:00,7.085,7.125,7.065,7.065,26369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.3103225983324,-4.4920777003409285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25634.0,-15615.92007285344,False,False,False,False,39674.56887918938,False,False,False,False
2025-04-16 17:00:00+00:00,7.06,7.1,6.945,6.945,83384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.73625864359953,-4.4920777003409285,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-109018.0,-17064.01433528982,False,False,False,False,40352.23447796163,False,False,False,False
2025-04-16 18:00:00+00:00,6.945,7.01,6.94,6.94,31521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.51737689781116,-4.4920777003409285,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-140539.0,-18978.35519830858,False,False,False,False,40215.316113962224,False,False,False,False
2025-04-16 19:00:00+00:00,6.945,7.07,6.895,7.055,59364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.43713680384988,-4.4920777003409285,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-81175.0,-19942.644265001472,False,False,False,False,40512.1949339008,False,False,False,False
2025-04-17 14:00:00+00:00,7.035,7.065,6.885,6.885,37990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.944999999999999,,,,,,6.944999999999999,#000000,,6.944999999999999,,45.07872316607065,2.8345557002211734,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-119165.0,-21480.975361668116,False,False,False,False,40473.09113647598,False,False,False,False
2025-04-17 15:00:00+00:00,6.885,7.045,6.885,7.015,10164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.952739336296049,,,,,,6.952739336296049,#000000,,6.967203001481359,,46.9785421524486,2.8345557002211734,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-109001.0,-22837.874968463955,False,False,False,False,40003.182746763174,False,False,False,False
2025-04-17 16:00:00+00:00,7.015,7.095,6.99,7.08,20483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.983256479741247,,,,,,6.983256479741247,#000000,,7.006967832652951,,49.914969217396205,2.8345557002211734,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-88518.0,-23856.171480580793,False,False,False,False,39700.5442545653,False,False,False,False
2025-04-17 17:00:00+00:00,7.085,7.135,7.055,7.105,16094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.005114440602219,,,,,,7.005114440602219,#000000,,7.029544251672569,,52.49421818404904,2.8345557002211734,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-72424.0,-24609.161070029153,False,False,False,False,39334.55132038599,False,False,False,False
2025-04-17 18:00:00+00:00,7.105,7.155,7.085,7.09,24553.0,,,,,,,,,,,,,,,,,7.109999999999999,,,,,,,,,,,,,,,,,,,,,7.028679236362748,,,,,,7.069339618181374,#000000,,7.070649372756532,,53.68170498044515,-3.5355652260713626,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-96977.0,-25731.14306894343,False,False,False,False,39105.379982085426,False,False,False,False
2025-04-17 19:00:00+00:00,7.085,7.095,7.02,7.04,96827.0,,,,,,,,,,,,,,,,,7.063466455209534,,,,,,,,,,,,,,,,,,,,,7.039478290823876,,,,,,7.051472373016705,#000000,,7.05459070877103,,52.71598586918044,-3.5355652260713626,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-193804.0,-28336.923796556708,False,False,False,False,40000.28881957247,False,False,False,False
2025-04-18 14:00:00+00:00,7.04,7.04,7.04,7.04,0.0,,,,,,,,,,,,,,,,,7.063466455209534,,,,,,,,,,,,,,,,,,,,,7.039478290823876,,,,,,7.051472373016705,#000000,,7.05459070877103,,52.07217312833731,-3.5355652260713626,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-193804.0,-30902.30482296668,False,False,False,False,39380.12930298995,False,False,False,False
2025-04-18 15:00:00+00:00,7.04,7.04,7.04,7.04,0.0,,,,,,,,,,,,,,,,,7.063466455209534,,,,,,,,,,,,,,,,,,,,,7.039478290823876,,,,,,7.051472373016705,#000000,,7.05459070877103,,51.64296463444189,-3.5355652260713626,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-193804.0,-33427.91250012998,False,False,False,False,38769.58466263352,False,False,False,False
2025-04-18 16:00:00+00:00,7.04,7.04,7.04,7.04,0.0,,,,,,,,,,,,,,,,,7.063466455209534,,,,,,,,,,,,,,,,,,,,,7.039478290823876,,,,,,7.051472373016705,#000000,,7.05459070877103,,51.35682563851161,-3.5355652260713626,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193804.0,-35914.36346912022,False,False,False,False,38168.5058306547,False,False,False,False
2025-04-18 17:00:00+00:00,7.04,7.04,7.04,7.04,0.0,,,,,,,,,,,,,,,,,7.063466455209534,,,,,,,,,,,,,,,,,,,,,7.039478290823876,,,,,,7.051472373016705,#000000,,7.05459070877103,,51.16606630789141,-3.5355652260713626,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193804.0,-38362.26481068424,False,False,False,False,37576.74605033447,False,False,False,False
2025-04-18 18:00:00+00:00,7.04,7.04,7.04,7.04,0.0,,,,,,,,,,,,,,,,,7.063466455209534,,,,,,,,,,,,,,,,,,,,,7.039478290823876,,,,,,7.051472373016705,#000000,,7.05459070877103,,51.03889342081129,-3.3259043996928455,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193804.0,-40772.21419346433,False,False,False,False,36994.16084025177,False,False,False,False
2025-04-18 19:00:00+00:00,7.04,7.04,7.04,7.04,0.0,,,,,,,,,,,,,,,,,7.063466455209534,,,,,,,,,,,,,,,,,,,,,7.039478290823876,,,,,,7.051472373016705,#000000,,7.05459070877103,,50.9541114960912,-2.90923473620866,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193804.0,-43144.800019922244,False,False,False,False,36420.60795900755,False,False,False,False
2025-04-21 14:00:00+00:00,7.05,7.075,6.925,6.935,39631.0,,,,,,,,,,,,,,,,,7.04251191947548,,,,,,,,,,,,,,,,,,,,,7.029617396836248,,,,,,7.036064658155864,#000000,,7.039073347157071,,45.64040108353342,-0.4403445086536806,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-233435.0,-46095.0356785281,False,False,False,False,36470.38147902294,False,False,False,False
