date,Close,High,Low,Open,Volume,aVWAP_peak_160,aVWAP_peak_146,aVWAP_peak_133,aVWAP_peak_132,aVWAP_peak_118,aVWAP_peak_116,aVWAP_peak_83,aVWAP_peak_66,aVWAP_peak_46,aVWAP_peak_31,aVWAP_peak_23,aVWAP_peak_14,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_149,aVWAP_valley_136,aVWAP_valley_121,aVWAP_valley_95,aVWAP_valley_73,aVWAP_valley_64,aVWAP_valley_54,aVWAP_valley_41,aVWAP_valley_24,aVWAP_valley_8,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bear_83,aVWAP_OB_bear_31,aVWAP_OB_bear_14,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,6.734089269,7.0125666448,6.7024441127,6.9619343947,2614491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2614491.0,False,False,False,False
2022-01-07 00:00:00+00:00,6.7530763628,6.9745924572,6.5885848402,6.7783924879,1913323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1913323,141727.62962962964,False,False,False,False,2562552.6296296297,False,False,False,False
2022-01-14 00:00:00+00:00,6.9176311758,6.993579551,6.4935860808,6.6454828313,1561018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3474341,388587.8792866941,False,False,False,False,2488364.8792866943,False,False,False,False
2022-01-21 00:00:00+00:00,6.1956957614,6.9556053634,6.182921131,6.9556053634,1193263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.87741706794236,28.141933322039264,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2281078,528772.3326728649,False,False,False,False,2392431.406746939,False,False,False,False
2022-01-28 00:00:00+00:00,6.1637591853,6.3106674353,5.6719359135,6.0551748266,2192077,,,,,,,,,,,,,,,,,,,,,,,,,6.048787511366666,,,,,,6.048787511366666,,6.048787511366666,#000000,,6.048787511366666,,60.159999761951866,13.2871369655428,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89001,496196.67840080085,False,False,False,False,2377590.339580499,False,False,False,False
2022-02-04 00:00:00+00:00,6.2851181744,6.419251794,6.1285650784,6.1445972396,1225919,,,,,,,,,,,,,,,,,,,,,,,,,6.130870920104484,,,,,,6.130870920104484,,6.130870920104484,#000000,,6.130870920104484,,51.268340834833424,6.258948281651406,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1314920,556842.8503711119,False,False,False,False,2292281.351463425,False,False,False,False
2022-02-11 00:00:00+00:00,6.1382099244,6.4511883701,6.1062733483,6.3170547505,1800691,,,,,,,,,,,,,,,,,,,,,,,,,6.165727414478361,,,,,,6.165727414478361,,6.165727414478361,#000000,,6.165727414478361,,43.714239217307906,0.46670275994849675,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-485771,479612.19478806655,False,False,False,False,2255867.251355023,False,False,False,False
2022-02-18 00:00:00+00:00,6.1272455849,6.3937025331,5.9849143592,6.1062733483,1211031,,,,,,,,,,,,,,,,,,,,,,,,,6.166272385614812,,,,,,6.166272385614812,,6.166272385614812,#000000,,6.166272385614812,,38.23714994157867,-3.467444365503873,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1696802,318396.32850746904,False,False,False,False,2178471.9734768732,False,False,False,False
2022-02-25 00:00:00+00:00,6.0562985307,6.0724228612,5.5532194196,6.0047006732,1374178,,,,,,,,,,,,,,,,,,,,,,,,5.893980270500001,6.118324817609775,,,,,,6.006152544054888,,6.006152544054888,#000000,,6.006152544054888,,33.80875588099144,-6.6019612560488525,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3070980,67331.41528469353,False,False,False,False,2118894.642108216,False,False,False,False
2022-03-04 00:00:00+00:00,5.9079546903,6.1078963883,5.8563568327,5.9918012088,929492,,,,,,,,,,,,,,,,,,,,,,,,5.919570125980937,6.101197915724001,,,,,,6.010384020852468,,6.010384020852468,#000000,,6.010384020852468,,29.725989437929247,-9.620659245676222,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4000472,-233987.35621787637,False,False,False,False,2030790.7426927926,False,False,False,False
