date,Open,High,Low,Close,Volume,aVWAP_peak_854,aVWAP_peak_834,aVWAP_peak_794,aVWAP_peak_738,aVWAP_peak_720,aVWAP_peak_697,aVWAP_peak_670,aVWAP_peak_642,aVWAP_peak_581,aVWAP_peak_499,aVWAP_peak_482,aVWAP_peak_481,aVWAP_peak_395,aVWAP_peak_361,aVWAP_peak_319,aVWAP_peak_297,aVWAP_peak_260,aVWAP_peak_225,aVWAP_peak_209,aVWAP_peak_192,aVWAP_peak_138,aVWAP_peak_118,aVWAP_peak_87,aVWAP_peak_51,aVWAP_valley_866,aVWAP_valley_844,aVWAP_valley_822,aVWAP_valley_804,aVWAP_valley_744,aVWAP_valley_708,aVWAP_valley_681,aVWAP_valley_652,aVWAP_valley_634,aVWAP_valley_611,aVWAP_valley_534,aVWAP_valley_461,aVWAP_valley_460,aVWAP_valley_434,aVWAP_valley_401,aVWAP_valley_372,aVWAP_valley_339,aVWAP_valley_308,aVWAP_valley_307,aVWAP_valley_270,aVWAP_valley_219,aVWAP_valley_162,aVWAP_valley_107,aVWAP_valley_72,aVWAP_valley_36,aVWAP_valley_19,aVWAP_OB_bull_652,aVWAP_OB_bull_634,aVWAP_OB_bull_534,aVWAP_OB_bull_434,aVWAP_OB_bull_219,aVWAP_OB_bull_162,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,25.305,25.56,25.22,25.25,9756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9756.0,False,False,False,False
2025-03-13 15:00:00+00:00,25.27,25.325,25.11,25.115,7461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7461.0,-115.67441860465117,False,False,False,False,9720.418604651162,False,False,False,False
2025-03-13 16:00:00+00:00,25.115,25.23,25.06,25.075,5946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13407.0,-321.74148188209847,False,False,False,False,9661.900486749593,False,False,False,False
2025-03-13 17:00:00+00:00,25.075,25.085,24.855,24.885,4534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17941.0,-594.9082806126086,False,False,False,False,9582.398153621692,False,False,False,False
2025-03-13 18:00:00+00:00,24.885,25.18,24.875,25.125,5138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.944649446494454,-36.54981549815499,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12803.0,-784.181020448072,False,False,False,False,9513.492755891122,False,False,False,False
2025-03-13 19:00:00+00:00,25.115,25.185,25.055,25.11,13972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.45103333975639,-28.890748961008917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26775.0,-1187.1394542395747,False,False,False,False,9582.61689921064,False,False,False,False
2025-03-14 14:00:00+00:00,25.73,25.85,25.48,25.845,5509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.61432786228616,-13.592395706615662,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21266.0,-1498.4396177397364,False,False,False,False,9519.460048060086,False,False,False,False
2025-03-14 15:00:00+00:00,25.845,25.985,25.82,25.975,5200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.50239133417186,-3.578432050769834,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16066.0,-1724.2932670771047,False,False,False,False,9452.491675221945,False,False,False,False
2025-03-14 16:00:00+00:00,25.975,26.04,25.86,26.04,3319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.46118238246903,3.0082889458297757,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12747.0,-1895.1879451069171,False,False,False,False,9357.398781032458,False,False,False,False
2025-03-14 17:00:00+00:00,26.035,26.095,25.935,25.95,2029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.13076252245116,5.2509019761928215,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14776.0,-2094.8904575858796,False,False,False,False,9243.780195280016,False,False,False,False
