date,Open,High,Low,Close,Volume,aVWAP_peak_839,aVWAP_peak_806,aVWAP_peak_804,aVWAP_peak_774,aVWAP_peak_703,aVWAP_peak_702,aVWAP_peak_678,aVWAP_peak_662,aVWAP_peak_606,aVWAP_peak_599,aVWAP_peak_560,aVWAP_peak_540,aVWAP_peak_512,aVWAP_peak_498,aVWAP_peak_463,aVWAP_peak_408,aVWAP_peak_360,aVWAP_peak_330,aVWAP_peak_306,aVWAP_peak_272,aVWAP_peak_239,aVWAP_peak_122,aVWAP_peak_121,aVWAP_peak_73,aVWAP_peak_60,aVWAP_peak_12,aVWAP_valley_842,aVWAP_valley_816,aVWAP_valley_784,aVWAP_valley_782,aVWAP_valley_746,aVWAP_valley_714,aVWAP_valley_691,aVWAP_valley_656,aVWAP_valley_604,aVWAP_valley_568,aVWAP_valley_509,aVWAP_valley_454,aVWAP_valley_339,aVWAP_valley_318,aVWAP_valley_289,aVWAP_valley_258,aVWAP_valley_212,aVWAP_valley_180,aVWAP_valley_71,aVWAP_valley_31,aVWAP_OB_bull_714,aVWAP_OB_bull_318,aVWAP_OB_bear_272,aVWAP_OB_bear_12,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,0.8356,0.8999,0.8209,0.8999,72604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,72604.0,False,False,False,False
2025-01-21 16:00:00+00:00,0.9007,0.915,0.863,0.9074,78365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78365.0,1214.9612403100775,False,False,False,False,72693.31782945736,False,False,False,False
2025-01-21 17:00:00+00:00,0.9071,0.9083,0.8689,0.8817,12415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.53244078269823,-42.636457260556185,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65950.0,2218.605252088216,False,False,False,False,71758.77026620996,False,False,False,False
2025-01-21 18:00:00+00:00,0.8957,0.9099,0.8734,0.8734,8607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.35016483791429,-42.636457260556185,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57343.0,3073.2470311256075,False,False,False,False,70779.67305278034,False,False,False,False
2025-01-21 19:00:00+00:00,0.8739,0.9064,0.871,0.883,9438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.88012278684938,-42.636457260556185,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66781.0,4060.9641314182336,False,False,False,False,69828.63936203955,False,False,False,False
2025-01-21 20:00:00+00:00,0.8839,0.9052,0.8662,0.8662,8391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.98470959880824,-42.636457260556185,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58390.0,4903.274765039656,False,False,False,False,68876.11782154282,False,False,False,False
2025-01-22 15:00:00+00:00,0.88,0.9153,0.8655,0.8655,46007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.60648648728241,-42.636457260556185,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12383.0,5019.239497364622,False,False,False,False,68521.55785531734,False,False,False,False
2025-01-22 16:00:00+00:00,0.871,0.8924,0.865,0.8707,13645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.715760086316976,-42.636457260556185,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26028.0,5344.956714459744,False,False,False,False,67670.75850872327,False,False,False,False
2025-01-22 17:00:00+00:00,0.8708,0.8728,0.8321,0.8321,34515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.119600295369573,-42.636457260556185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8487.0,5130.507773150291,False,False,False,False,67156.71574114617,False,False,False,False
2025-01-22 18:00:00+00:00,0.8397,0.8447,0.81,0.8262,31187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.96696377737201,-42.636457260556185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39674.0,4435.864241783619,False,False,False,False,66599.04572965553,False,False,False,False
2025-01-22 19:00:00+00:00,0.8367,0.8665,0.8218,0.843,23361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.63067717116172,-42.636457260556185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16313.0,4114.176424081547,False,False,False,False,65928.68843152134,False,False,False,False
2025-01-22 20:00:00+00:00,0.8462,0.8629,0.8268,0.8314,20860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.016232196567266,-42.636457260556185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37173.0,3474.065161692686,False,False,False,False,65229.94907599387,False,False,False,False
2025-01-23 15:00:00+00:00,1.285,1.5,1.22,1.315,277945.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.345,,,,,,,,,,,,,,,,,,,,,,,,1.345,1.345,#000000,,1.345,,47.96383910464087,-34.05329866581195,False,False,False,False,True,,-1.0,1.5,1.22,0.0,0,,,False,False,False,False,,,False,False,False,False,240772.0,7153.102911123808,False,False,False,False,68527.85684225753,False,False,False,False
