date,Close,High,Low,Open,Volume,aVWAP_peak_161,aVWAP_peak_152,aVWAP_peak_135,aVWAP_peak_114,aVWAP_peak_102,aVWAP_peak_89,aVWAP_peak_83,aVWAP_peak_57,aVWAP_peak_48,aVWAP_peak_30,aVWAP_peak_23,aVWAP_peak_13,aVWAP_valley_170,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_85,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_170,aVWAP_OB_bull_96,aVWAP_OB_bear_161,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,48.4432916784,49.9786528355,47.8256176498,49.2462679157,3204547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3204547.0,False,False,False,False
2022-01-07 00:00:00+00:00,45.0196127766,49.4139222949,44.6048887859,48.5668264842,9569245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9569245,-708832.9629629629,False,False,False,False,3676006.111111111,False,False,False,False
2022-01-14 00:00:00+00:00,45.1696193264,47.7638502469,43.0121721833,44.289698553,11322306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,1.2811173351035734,-53.20279333775893,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1753061,-526470.4471879287,False,False,False,False,4242398.695473251,False,False,False,False
2022-01-21 00:00:00+00:00,43.3165972403,46.1113957419,43.1935036303,44.2872278568,9147851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,1.71906905517231,-52.71873099811798,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7394790,-1035234.8585073415,False,False,False,False,4605765.532845602,False,False,False,False
2022-01-28 00:00:00+00:00,42.7959862733,43.109235245,39.6899683005,41.5429903865,11288766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.865063272933334,,,,41.865063272933334,#000000,,41.865063272933334,,1.9508430484152983,-52.39498807618783,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18683556,-2342517.906025316,False,False,False,False,5100802.604486669,False,False,False,False
2022-02-04 00:00:00+00:00,43.9607430131,47.702082844,42.615096022,42.7871623586,18265536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.65380179032147,,,,43.65380179032147,#000000,,43.65380179032147,,7.53623219594876,-46.97673257531207,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-418020,-2199962.5055789966,False,False,False,False,6075968.04119136,False,False,False,False
2022-02-11 00:00:00+00:00,41.6577012776,45.3196258762,41.2341533722,43.9925973452,23809475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.244821076381,,,,43.244821076381,#000000,,43.244821076381,,9.732501825706393,-44.95801806460316,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24227495,-3831631.5792398117,False,False,False,False,7389561.14925126,False,False,False,False
2022-02-18 00:00:00+00:00,40.5497122883,42.882806651,39.9021233587,41.4190782486,10189436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.90279501291331,,,,42.90279501291331,#000000,,42.90279501291331,,10.732358704723662,-44.075492123392735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34416931,-6097209.314110937,False,False,False,False,7596959.28634376,False,False,False,False
2022-02-25 00:00:00+00:00,41.8182769038,41.9336009597,37.2319279094,40.2037401205,16988879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.35967551181541,,,,42.35967551181541,#000000,,42.35967551181541,,14.874290902990722,-40.174780672287454,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17428052,-6936530.994547164,False,False,False,False,8292657.042910889,False,False,False,False
2022-03-04 00:00:00+00:00,38.7133984743,42.4550431142,38.2219405744,40.9843952684,12108603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.02473021966066,,,,42.02473021966066,#000000,,42.02473021966066,,15.914664668279498,-39.29709523846993,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29536655,-8610614.254210338,False,False,False,False,8575319.706398971,False,False,False,False
2022-03-11 00:00:00+00:00,37.6754819708,38.9972730736,35.5286803139,38.6246876621,13874406,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.40047845276666,41.42244262868147,,,,39.411460540724065,#000000,,39.411460540724065,,16.197465636858766,-39.072884453099554,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43411061,-11188425.124268832,False,False,False,False,8967844.617036084,False,False,False,False
2022-03-18 00:00:00+00:00,41.9602142034,42.4836079958,36.7972449293,37.8972590015,12006982,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.79837741078004,41.320258596804514,,,,40.05931800379228,#000000,,40.05931800379228,,22.997540987823943,-32.60719711175399,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31404079,-12685880.966915585,False,False,False,False,9192965.904663041,False,False,False,False
2022-03-25 00:00:00+00:00,41.0553639182,42.4658658333,40.7360049941,42.0045696095,7403731,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.38130950227114,41.32606817626945,,,,40.35368883927029,#000000,,40.35368883927029,,27.178644962491752,-28.823189047759943,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38807810,-14620838.673069987,False,False,False,False,9060429.985799113,False,False,False,False
2022-04-01 00:00:00+00:00,43.8408834235,44.7102493837,40.3634195825,41.0642349995,11193244,,,,,,,,,,,,42.97151746323334,,,,,,,,,,,,,,,,40.28480664126864,41.46037898994552,,,,41.572234364815834,#000000,,41.572234364815834,,33.074613104037304,-23.459904564154577,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27614566,-15583336.993583322,False,False,False,False,9218416.209073253,False,False,False,False
2022-04-08 00:00:00+00:00,39.2634055104,44.4308103251,38.3452486034,43.8408834235,10628795,,,,,,,,,,,,41.85530798289982,,,,,,,,,,,,,,,,40.360995141843034,41.4042304631879,,,,41.20684452931025,#000000,,41.20684452931025,,34.23565286251286,-22.668093254515615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38243361,-17261857.290354926,False,False,False,False,9322888.712104863,False,False,False,False
2022-04-15 00:00:00+00:00,37.8972590015,39.3521163227,37.4803181838,39.0682417234,6731861,,,,,,,,,,,,41.003725571031296,,,,,,,,,,,,,,,,40.13045311636648,41.26649049774704,,,,40.80022306171494,#000000,,40.80022306171494,,34.357841704181624,-22.668093254515615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44975222,-19314699.120699007,False,False,False,False,9130960.733430427,False,False,False,False
2022-04-22 00:00:00+00:00,35.3335165269,40.8069736439,35.2048858491,37.7287084581,10265507,,,,,,,,,,,,39.97541380696453,,,,,,,,,,,,,,,,39.70116150163585,41.00782878233621,,,,40.22813469697886,#000000,,40.22813469697886,,33.274879799631194,-22.668093254515615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55240729,-21975886.519165747,False,False,False,False,9215001.197620764,False,False,False,False
2022-04-29 00:00:00+00:00,32.1931537725,36.158527081,32.1053300684,35.2847255801,14167463,,,,,,,,,,,,38.240206558244466,,,,,,,,,,,,,,,,38.680462401693006,40.412208934183184,,,,39.11095929804022,#000000,,39.11095929804022,,31.328808711495626,-22.668093254515615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69408192,-25489390.628857173,False,False,False,False,9581850.220019227,False,False,False,False
2022-05-06 00:00:00+00:00,33.4351051443,36.0875584312,31.9713767419,32.0867007978,23589842,,,,,,,,,,,,36.88203508508625,,,,,,,,,,,,,,,,37.63924662646002,39.64563166765563,,,,38.0556377930673,#000000,,38.0556377930673,,31.069658769053632,-22.668093254515615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45818350,-26995239.471164048,False,False,False,False,10619479.240758544,False,False,False,False
2022-05-13 00:00:00+00:00,33.7231243267,34.2423548048,30.9926881919,32.9174218607,16028564,,,,,,,,,,,,36.20770035578917,,,,,,,,,,,,,,,32.98605577446667,37.04679501507704,39.15719519826291,,,,36.34943658589895,#000000,,36.34943658589895,,31.146916607422433,-22.668093254515615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29789786,-27202242.917744488,False,False,False,False,11020152.185887542,False,False,False,False
2022-05-20 00:00:00+00:00,32.8905651118,35.1912932647,31.4134439242,33.7947423237,14023950,,,,,,,,,,,,35.8075355407074,,,,,,,,,,,,,,,33.069606788589326,36.657723500989455,38.79586473904724,,,,36.08268264233335,#000000,,36.08268264233335,,30.850466887515132,-22.668093254515615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43813736,-28432723.88680045,False,False,False,False,11242655.72767365,False,False,False,False
2022-05-27 00:00:00+00:00,35.4509085038,35.4598607534,31.1627809348,33.1501803509,11578093,,,,,,,,,,,,35.63289358301778,,,,,,,,,,,,,,,33.335181492220144,36.45647574712449,38.56959128094267,,,,35.99853552582627,#000000,,35.99853552582627,,32.92648446179115,-22.668093254515615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32235643,-28714421.598889306,False,False,False,False,11267502.933031157,False,False,False,False
