date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_827,aVWAP_peak_759,aVWAP_peak_744,aVWAP_peak_719,aVWAP_peak_678,aVWAP_peak_662,aVWAP_peak_624,aVWAP_peak_623,aVWAP_peak_588,aVWAP_peak_552,aVWAP_peak_488,aVWAP_peak_448,aVWAP_peak_411,aVWAP_peak_410,aVWAP_peak_343,aVWAP_peak_295,aVWAP_peak_269,aVWAP_peak_245,aVWAP_peak_202,aVWAP_peak_179,aVWAP_peak_164,aVWAP_peak_150,aVWAP_peak_115,aVWAP_peak_57,aVWAP_peak_42,aVWAP_peak_20,aVWAP_valley_863,aVWAP_valley_846,aVWAP_valley_765,aVWAP_valley_709,aVWAP_valley_668,aVWAP_valley_654,aVWAP_valley_653,aVWAP_valley_651,aVWAP_valley_632,aVWAP_valley_600,aVWAP_valley_582,aVWAP_valley_563,aVWAP_valley_529,aVWAP_valley_485,aVWAP_valley_469,aVWAP_valley_379,aVWAP_valley_378,aVWAP_valley_377,aVWAP_valley_336,aVWAP_valley_287,aVWAP_valley_258,aVWAP_valley_210,aVWAP_valley_187,aVWAP_valley_186,aVWAP_valley_155,aVWAP_valley_138,aVWAP_valley_63,aVWAP_valley_12,aVWAP_OB_bull_765,aVWAP_OB_bull_582,aVWAP_OB_bull_379,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,3.38,3.475,3.345,3.44,7587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7587.0,False,False,False,False
2025-01-10 16:00:00+00:00,3.445,3.52,3.435,3.515,5840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5840.0,90.54263565891473,False,False,False,False,7559.914728682171,False,False,False,False
2025-01-10 17:00:00+00:00,3.515,3.545,3.49,3.495,3238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,92.30769230769232,23.076923076923123,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2602.0,129.4799591370711,False,False,False,False,7492.908298780122,False,False,False,False
2025-01-10 18:00:00+00:00,3.495,3.495,3.435,3.435,1481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.95287595287598,23.076923076923123,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1121.0,144.85236287138008,False,False,False,False,7399.70041817888,False,False,False,False
2025-01-10 19:00:00+00:00,3.435,3.48,3.405,3.475,17749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.72646799706824,40.196648640188826,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18870.0,435.1647293384905,False,False,False,False,7560.154675261378,False,False,False,False
2025-01-10 20:00:00+00:00,3.475,3.475,3.41,3.46,23945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.772563069205034,34.25814972889145,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5075.0,349.73581880611073,False,False,False,False,7814.183284947248,False,False,False,False
2025-01-13 15:00:00+00:00,3.46,3.46,3.46,3.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.80329311729622,29.8762431563882,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5075.0,265.63138750679116,False,False,False,False,7693.033156498453,False,False,False,False
2025-01-13 16:00:00+00:00,3.46,3.46,3.305,3.305,2643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.60377748745506,17.829673650787043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7718.0,141.8541566927324,False,False,False,False,7614.7380688008025,False,False,False,False
2025-01-13 17:00:00+00:00,3.305,3.305,3.265,3.285,5512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.89638586340275,9.281870862120279,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13230.0,-65.46141162808516,False,False,False,False,7582.137478586836,False,False,False,False
2025-01-13 18:00:00+00:00,3.285,3.285,3.27,3.275,6297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.80435318636562,3.0857589074849088,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19527.0,-367.1906920679598,False,False,False,False,7562.2128665157215,False,False,False,False
2025-01-13 19:00:00+00:00,3.28,3.29,3.265,3.27,5514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.591396011119524,-1.583769516744212,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25041.0,-749.7303712607046,False,False,False,False,7530.457628275167,False,False,False,False
2025-01-13 20:00:00+00:00,3.275,3.275,3.24,3.25,18471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.175834636152793,-5.742973732448867,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43512.0,-1412.7112957372829,False,False,False,False,7700.078440239892,False,False,False,False
2025-01-14 15:00:00+00:00,3.255,3.32,3.235,3.315,8943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2899999999999996,,,,3.2899999999999996,#000000,,3.2899999999999996,,29.65420748421584,-5.742973732448867,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34569.0,-1926.7622834002707,False,False,False,False,7719.348541941599,False,False,False,False
2025-01-14 16:00:00+00:00,3.315,3.325,3.285,3.285,5076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29301733361866,,,,3.29301733361866,#000000,,3.29301733361866,,31.170541959252464,-5.742973732448867,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39645.0,-2511.5411627273984,False,False,False,False,7678.36639400452,False,False,False,False
2025-01-14 17:00:00+00:00,3.285,3.29,3.26,3.265,2728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.289539419995621,,,,3.289539419995621,#000000,,3.289539419995621,,31.282274929775937,-5.742973732448867,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42373.0,-3129.5482764835624,False,False,False,False,7601.616527430807,False,False,False,False
2025-01-14 18:00:00+00:00,3.265,3.285,3.255,3.275,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2874641543955945,,,,3.2874641543955945,#000000,,3.2874641543955945,,32.32659016234336,-5.742973732448867,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40173.0,-3703.865357468313,False,False,False,False,7517.870534757461,False,False,False,False
