date,Open,High,Low,Close,Volume,aVWAP_peak_842,aVWAP_peak_792,aVWAP_peak_752,aVWAP_peak_734,aVWAP_peak_696,aVWAP_peak_658,aVWAP_peak_619,aVWAP_peak_599,aVWAP_peak_598,aVWAP_peak_563,aVWAP_peak_527,aVWAP_peak_499,aVWAP_peak_458,aVWAP_peak_425,aVWAP_peak_393,aVWAP_peak_372,aVWAP_peak_359,aVWAP_peak_327,aVWAP_peak_261,aVWAP_peak_233,aVWAP_peak_211,aVWAP_peak_148,aVWAP_peak_91,aVWAP_peak_69,aVWAP_peak_24,aVWAP_valley_867,aVWAP_valley_846,aVWAP_valley_814,aVWAP_valley_775,aVWAP_valley_707,aVWAP_valley_669,aVWAP_valley_659,aVWAP_valley_641,aVWAP_valley_605,aVWAP_valley_582,aVWAP_valley_547,aVWAP_valley_510,aVWAP_valley_471,aVWAP_valley_444,aVWAP_valley_405,aVWAP_valley_389,aVWAP_valley_354,aVWAP_valley_278,aVWAP_valley_218,aVWAP_valley_199,aVWAP_valley_162,aVWAP_valley_104,aVWAP_valley_72,aVWAP_valley_43,aVWAP_OB_bull_641,aVWAP_OB_bull_582,aVWAP_OB_bear_792,aVWAP_OB_bear_261,aVWAP_OB_bear_148,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,25.51,25.73,25.49,25.66,2522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2522.0,False,False,False,False
2025-01-16 16:00:00+00:00,25.66,25.76,25.595,25.735,3225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3225.0,50.0,False,False,False,False,2532.8992248062013,False,False,False,False
2025-01-16 17:00:00+00:00,25.725,25.73,25.57,25.595,1689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.41935483870958,-29.03225806451647,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1536.0,73.03875968992247,False,False,False,False,2519.8155158944774,False,False,False,False
2025-01-16 18:00:00+00:00,25.595,25.68,25.57,25.63,1477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.97925942112103,-29.03225806451647,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3013.0,118.61955411333452,False,False,False,False,2503.6478334775084,False,False,False,False
2025-01-16 19:00:00+00:00,25.62,25.7,25.62,25.685,3955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.53524755621961,-29.03225806451647,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6968.0,224.8114990108022,False,False,False,False,2526.1494174546015,False,False,False,False
2025-01-16 20:00:00+00:00,25.685,25.795,25.6,25.75,7798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.59119029818092,-29.03225806451647,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14766.0,450.256281971875,False,False,False,False,2607.8835350134445,False,False,False,False
2025-01-17 15:00:00+00:00,26.115,26.15,26.015,26.12,2076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.0648422083867,-24.476300802221417,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16842.0,704.3918434916909,False,False,False,False,2599.6372786566467,False,False,False,False
2025-01-17 16:00:00+00:00,26.125,26.135,26.015,26.06,3206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.2520010854794,-18.40963431803155,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13636.0,904.8818924298042,False,False,False,False,2609.038251080575,False,False,False,False
2025-01-17 17:00:00+00:00,26.065,26.15,26.025,26.125,3638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.50216235464163,-12.235138891102928,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17274.0,1158.6666692913577,False,False,False,False,2624.991146412659,False,False,False,False
2025-01-17 18:00:00+00:00,26.12,26.13,26.025,26.035,2640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.21683229730395,-10.727936043374086,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14634.0,1367.5865658914918,False,False,False,False,2625.2238418171137,False,False,False,False
