date,Open,High,Low,Close,Volume,aVWAP_peak_253,aVWAP_peak_252,aVWAP_peak_251,aVWAP_peak_224,aVWAP_peak_207,aVWAP_peak_167,aVWAP_peak_56,aVWAP_peak_30,aVWAP_valley_213,aVWAP_valley_192,aVWAP_valley_91,aVWAP_OB_bear_253,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-21 17:00:00+00:00,3.2,3.57,3.2,3.57,733.0,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,733.0,False,False,False,False
2024-02-22 17:00:00+00:00,3.57,3.57,3.57,3.57,0.0,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,721.6356589147287,False,False,False,False
2024-02-23 17:00:00+00:00,3.66,3.66,3.66,3.66,0.0,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,710.4475091641127,False,False,False,False
2024-02-26 17:00:00+00:00,3.27,3.325,3.27,3.325,2.0,,,,,,,,,,,,,,#000000,,,,73.09236947791166,-44.17670682730919,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2.0,-0.031007751937984496,False,False,False,False,699.4638268514908,False,False,False,False
2024-02-27 17:00:00+00:00,3.49,3.49,3.49,3.49,0.0,,,,,,,,,,,,,,#000000,,,,63.469834941569985,-44.17670682730919,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2.0,-0.0615347635358452,False,False,False,False,688.6194264351886,False,False,False,False
2024-02-28 17:00:00+00:00,3.58,3.58,3.58,3.58,0.0,,,,,,,,,,,,,,#000000,,,,60.01859540604994,-44.17670682730919,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2.0,-0.09158848813218869,False,False,False,False,677.9431562578989,False,False,False,False
2024-02-29 17:00:00+00:00,3.58,3.59,3.42,3.59,716.0,,,,,,,,,,,,,,#000000,,,,58.02309919484615,-44.17670682730919,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,714.0,10.979598930288466,False,False,False,False,678.5331848430477,False,False,False,False
2024-03-01 17:00:00+00:00,3.29,3.6,3.29,3.6,100.0,,,,,,,,,,,,,,#000000,,,,57.022310558680374,-44.17670682730919,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,814.0,23.429527629043683,False,False,False,False,669.563678101295,False,False,False,False
2024-03-04 17:00:00+00:00,3.6,3.6,3.47,3.48,533.0,,,,,,,,,,,,,,#000000,,,,52.228337751266885,-44.17670682730919,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,281.0,27.422868285957733,False,False,False,False,667.4464117741431,False,False,False,False
2024-03-05 17:00:00+00:00,3.44,3.44,3.44,3.44,0.0,,,,,,,,,,,,,,#000000,,,,47.92635340460038,-44.17670682730919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,281.0,31.354296684625055,False,False,False,False,657.0984053900479,False,False,False,False
2024-03-06 17:00:00+00:00,3.44,3.44,3.205,3.27,473.0,,,,,,,,,,,,,,#000000,,3.3049999999999993,,41.50411956647751,-44.17670682730919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-192.0,27.89143937168513,False,False,False,False,654.2441665467913,False,False,False,False
2024-03-07 17:00:00+00:00,3.27,3.27,3.27,3.27,0.0,,,,,,,,,,,,,,#000000,,3.3049999999999993,,37.22263034106227,-44.17670682730919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-192.0,24.482269769023347,False,False,False,False,644.1008461352131,False,False,False,False
2024-03-08 17:00:00+00:00,3.27,3.27,3.27,3.27,0.0,,,,,,,,,,,,,,#000000,,3.3049999999999993,,34.368304190785445,-44.17670682730919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-192.0,21.12595550903849,False,False,False,False,634.1147865052098,False,False,False,False
2024-03-11 17:00:00+00:00,3.44,3.44,3.44,3.44,0.0,,,,,,,,,,,,,,#000000,,3.3049999999999993,,39.08925391123605,-39.800387341785324,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-192.0,17.8216771290534,False,False,False,False,624.283549505129,False,False,False,False
2024-03-12 17:00:00+00:00,3.44,3.44,3.44,3.44,0.0,,,,,,,,,,,,,,#000000,,3.3049999999999993,,42.236553724869786,-33.85893139203301,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-192.0,14.568627871238617,False,False,False,False,614.6047347841193,False,False,False,False
2024-03-13 17:00:00+00:00,3.44,3.44,3.36,3.36,100.0,,,,,,,,,,,,,,#000000,,3.3192524723676553,,42.032886158604924,-31.25088638313235,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-292.0,9.815625888738793,False,False,False,False,606.6263668029701,False,False,False,False
2024-03-14 17:00:00+00:00,3.36,3.36,3.36,3.36,0.0,,,,,,,,,,,,,,#000000,,3.3192524723676553,,41.897107781095016,-28.66939564861783,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-292.0,5.136313859456021,False,False,False,False,597.2213068525365,False,False,False,False
2024-03-15 17:00:00+00:00,3.36,3.4,3.36,3.36,867.0,,,,,,,,,,,,,,#000000,,3.3518136574074067,,41.80658886275508,-26.20725408990761,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-292.0,0.5295493034954628,False,False,False,False,601.4039222501716,False,False,False,False
2024-03-18 17:00:00+00:00,3.36,3.36,3.36,3.36,0.0,,,,,,,,,,,,,,#000000,,3.3518136574074067,,41.74624291719512,-23.91937820660496,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-292.0,-4.005792546171134,False,False,False,False,592.0798304323395,False,False,False,False
2024-03-19 17:00:00+00:00,3.36,3.36,3.36,3.36,0.0,,,,,,,,,,,,,,#000000,,3.3518136574074067,,41.70601228682182,-21.834145084591515,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-292.0,-8.47081901832352,False,False,False,False,582.9002981775745,False,False,False,False
