date,Open,High,Low,Close,Volume,aVWAP_peak_843,aVWAP_peak_806,aVWAP_peak_789,aVWAP_peak_733,aVWAP_peak_703,aVWAP_peak_678,aVWAP_peak_661,aVWAP_peak_601,aVWAP_peak_544,aVWAP_peak_474,aVWAP_peak_396,aVWAP_peak_361,aVWAP_peak_341,aVWAP_peak_311,aVWAP_peak_276,aVWAP_peak_238,aVWAP_peak_197,aVWAP_peak_174,aVWAP_peak_121,aVWAP_peak_120,aVWAP_peak_65,aVWAP_peak_47,aVWAP_valley_864,aVWAP_valley_826,aVWAP_valley_798,aVWAP_valley_772,aVWAP_valley_757,aVWAP_valley_718,aVWAP_valley_690,aVWAP_valley_670,aVWAP_valley_564,aVWAP_valley_528,aVWAP_valley_426,aVWAP_valley_385,aVWAP_valley_371,aVWAP_valley_337,aVWAP_valley_336,aVWAP_valley_318,aVWAP_valley_260,aVWAP_valley_225,aVWAP_valley_181,aVWAP_valley_162,aVWAP_valley_142,aVWAP_valley_97,aVWAP_valley_54,aVWAP_OB_bull_864,aVWAP_OB_bull_826,aVWAP_OB_bear_601,aVWAP_OB_bear_238,aVWAP_OB_bear_121,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,42.435,43.13,42.3,43.06,2104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2104.0,False,False,False,False
2025-01-21 16:00:00+00:00,43.06,43.16,42.965,43.07,669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,669.0,10.372093023255815,False,False,False,False,2081.751937984496,False,False,False,False
2025-01-21 17:00:00+00:00,43.035,43.18,42.94,43.07,1267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,669.0,20.583378402740223,False,False,False,False,2069.1201249924884,False,False,False,False
2025-01-21 18:00:00+00:00,43.07,43.18,42.98,42.98,1811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.35687263556058,22.421185372004516,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1142.0,2.5588299003721566,False,False,False,False,2065.118262589504,False,False,False,False
2025-01-21 19:00:00+00:00,42.98,43.09,42.94,43.06,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.60541399532342,19.083460237657448,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-126.0,0.5656697468780147,False,False,False,False,2048.8528631695117,False,False,False,False
2025-01-21 20:00:00+00:00,43.04,43.18,42.94,43.18,5146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.9076023660581,19.083460237657448,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5020.0,78.3863570376241,False,False,False,False,2096.870648236651,False,False,False,False
2025-01-22 15:00:00+00:00,42.69,42.81,42.475,42.66,1627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.313020410732015,11.680821288744902,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3393.0,129.77571584324232,False,False,False,False,2089.5858319849203,False,False,False,False
2025-01-22 16:00:00+00:00,42.66,42.73,42.64,42.695,724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.84769239369314,5.116989689188024,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4117.0,191.5931466053626,False,False,False,False,2068.413958620813,False,False,False,False
2025-01-22 17:00:00+00:00,42.695,42.705,42.35,42.355,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.06090220730145,-2.024935663195805,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3767.0,247.0258109990779,False,False,False,False,2041.7718817429707,False,False,False,False
2025-01-22 18:00:00+00:00,42.355,42.555,42.35,42.44,1091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.66994329914165,-4.540651671954713,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4858.0,318.5137829215728,False,False,False,False,2027.0312324136223,False,False,False,False
