date,Open,High,Low,Close,Volume,aVWAP_peak_846,aVWAP_peak_809,aVWAP_peak_767,aVWAP_peak_707,aVWAP_peak_647,aVWAP_peak_610,aVWAP_peak_569,aVWAP_peak_551,aVWAP_peak_521,aVWAP_peak_506,aVWAP_peak_490,aVWAP_peak_462,aVWAP_peak_443,aVWAP_peak_419,aVWAP_peak_397,aVWAP_peak_367,aVWAP_peak_353,aVWAP_peak_338,aVWAP_peak_311,aVWAP_peak_281,aVWAP_peak_222,aVWAP_peak_203,aVWAP_peak_157,aVWAP_peak_139,aVWAP_peak_69,aVWAP_peak_54,aVWAP_valley_870,aVWAP_valley_826,aVWAP_valley_792,aVWAP_valley_757,aVWAP_valley_732,aVWAP_valley_702,aVWAP_valley_654,aVWAP_valley_636,aVWAP_valley_591,aVWAP_valley_558,aVWAP_valley_534,aVWAP_valley_500,aVWAP_valley_474,aVWAP_valley_456,aVWAP_valley_384,aVWAP_valley_324,aVWAP_valley_269,aVWAP_valley_246,aVWAP_valley_216,aVWAP_valley_196,aVWAP_valley_149,aVWAP_valley_125,aVWAP_valley_51,aVWAP_valley_32,aVWAP_valley_12,aVWAP_OB_bull_792,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,107.835,109.56,107.55,109.33,3818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3818.0,False,False,False,False
2025-01-06 16:00:00+00:00,109.33,109.33,108.41,109.095,6131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.94500000000001,,#000000,,,,0.0,,False,False,False,True,False,,-1.0,109.33,108.41,0.0,0,,,False,False,False,False,,,False,False,False,False,-6131.0,-95.05426356589147,False,False,False,False,3853.860465116279,False,False,False,False
2025-01-06 17:00:00+00:00,108.91,108.91,107.22,107.22,2578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.60112852604585,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8709.0,-228.60380986719548,False,False,False,False,3834.0796827113754,False,False,False,False
2025-01-06 18:00:00+00:00,107.22,107.4,106.42,106.45,3279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.09662481926371,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11988.0,-410.92002986925445,False,False,False,False,3825.4737961577102,False,False,False,False
2025-01-06 19:00:00+00:00,106.475,106.64,106.13,106.19,3657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.68134089698519,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15645.0,-647.1073162278706,False,False,False,False,3822.8617993180555,False,False,False,False
2025-01-06 20:00:00+00:00,106.15,106.15,104.85,104.985,18059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.42057174222644,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33704.0,-1159.6172803173608,False,False,False,False,4043.5771202588608,False,False,False,False
2025-01-07 15:00:00+00:00,103.76,105.405,103.03,104.63,3023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.25055449669182,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36727.0,-1711.0495705449985,False,False,False,False,4027.7542191695757,False,False,False,False
2025-01-07 16:00:00+00:00,104.58,104.9,103.815,104.43,3280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.09733250847768,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40007.0,-2304.785236117944,False,False,False,False,4016.16113050028,False,False,False,False
2025-01-07 17:00:00+00:00,104.43,104.84,103.53,104.72,3448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.95974582901852,,#000000,,,,3.0094408204772614,-47.29150326157046,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36559.0,-2835.858333232394,False,False,False,False,4007.3524308026012,False,False,False,False
2025-01-07 18:00:00+00:00,104.61,105.55,104.61,105.35,3760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.89685386000212,,#000000,,,,10.497194759184588,-40.733091165962506,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32799.0,-3300.403165275303,False,False,False,False,4003.5175093948087,False,False,False,False
2025-01-07 19:00:00+00:00,105.28,105.89,105.255,105.39,5279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.85811794363799,,#000000,,,,15.805699901392828,-36.5010038805528,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27520.0,-3675.9007906198717,False,False,False,False,4023.292431729773,False,False,False,False
2025-01-07 20:00:00+00:00,105.39,107.14,105.175,106.745,13284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.95812769213616,,#000000,,,,27.363519654012453,-26.69560538026838,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14236.0,-3839.623258982354,False,False,False,False,4166.869293253342,False,False,False,False
2025-01-08 15:00:00+00:00,103.945,104.7,103.03,103.57,3099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.76666666666668,,105.85952674090528,103.76666666666668,#000000,,103.76666666666668,,27.27967659207302,-26.69560538026838,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17335.0,-4048.853906129914,False,False,False,False,4150.313180179647,False,False,False,False
2025-01-08 16:00:00+00:00,103.53,105.36,103.24,105.33,3904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.25538673901661,,105.79428967267097,104.25538673901661,#000000,,104.25538673901661,,32.66636935224531,-23.3171702067891,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13431.0,-4194.313535492241,False,False,False,False,4146.494371184614,False,False,False,False
2025-01-08 17:00:00+00:00,105.33,105.33,104.4,104.95,2388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.41760763851916,,105.76566771763183,104.41760763851916,#000000,,104.41760763851916,,35.51027544878139,-21.130694333344508,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15819.0,-4374.541232616392,False,False,False,False,4119.230892561596,False,False,False,False
