date,Open,High,Low,Close,Volume,aVWAP_peak_880,aVWAP_peak_862,aVWAP_peak_793,aVWAP_peak_774,aVWAP_peak_756,aVWAP_peak_732,aVWAP_peak_703,aVWAP_peak_662,aVWAP_peak_594,aVWAP_peak_576,aVWAP_peak_547,aVWAP_peak_485,aVWAP_peak_437,aVWAP_peak_354,aVWAP_peak_341,aVWAP_peak_309,aVWAP_peak_287,aVWAP_peak_246,aVWAP_peak_201,aVWAP_peak_176,aVWAP_peak_151,aVWAP_peak_113,aVWAP_peak_72,aVWAP_peak_48,aVWAP_peak_31,aVWAP_valley_831,aVWAP_valley_744,aVWAP_valley_727,aVWAP_valley_688,aVWAP_valley_673,aVWAP_valley_640,aVWAP_valley_618,aVWAP_valley_587,aVWAP_valley_560,aVWAP_valley_533,aVWAP_valley_457,aVWAP_valley_385,aVWAP_valley_371,aVWAP_valley_335,aVWAP_valley_294,aVWAP_valley_227,aVWAP_valley_187,aVWAP_valley_168,aVWAP_valley_124,aVWAP_valley_89,aVWAP_valley_55,aVWAP_valley_23,aVWAP_OB_bull_831,aVWAP_OB_bull_688,aVWAP_OB_bull_385,aVWAP_OB_bear_793,aVWAP_OB_bear_309,aVWAP_OB_bear_151,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,221.83,222.28,220.6,221.28,471812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,471812.0,False,False,False,False
2025-01-21 16:00:00+00:00,221.295,221.425,219.38,220.17,339576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-339576.0,-5264.7441860465115,False,False,False,False,469761.82945736434,False,False,False,False
2025-01-21 17:00:00+00:00,220.17,221.065,219.825,220.26,233466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,2.7863777089783923,-54.17956656346759,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106110.0,-6828.236524247341,False,False,False,False,466098.3282254672,False,False,False,False
2025-01-21 18:00:00+00:00,220.22,221.27,220.01,221.205,121527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.82078249108614,-38.56996448867278,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15417.0,-6483.3491362745135,False,False,False,False,460756.1370901886,False,False,False,False
2025-01-21 19:00:00+00:00,221.21,221.69,220.35,221.135,209066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.46289087111704,-29.56831080013489,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193649.0,-9385.14217292142,False,False,False,False,456853.9644221237,False,False,False,False
2025-01-21 20:00:00+00:00,221.135,222.76,220.31,222.725,290494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.66333360738798,-16.53655527319649,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96845.0,-7738.163224504034,False,False,False,False,454274.7401675171,False,False,False,False
2025-01-22 15:00:00+00:00,222.995,223.37,221.525,222.93,256042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.340444357754436,-7.827119856616136,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,352887.0,-2147.0754225737383,False,False,False,False,451201.3643509664,False,False,False,False
2025-01-22 16:00:00+00:00,222.94,223.08,221.695,221.935,171555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.43728396243031,-7.827119856616136,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181332.0,697.5614056832192,False,False,False,False,446865.7618028894,False,False,False,False
2025-01-22 17:00:00+00:00,221.935,222.825,221.81,222.725,138665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.32010650258062,-5.692707166055541,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,319997.0,5647.940298618363,False,False,False,False,442087.4554183485,False,False,False,False
2025-01-22 18:00:00+00:00,222.725,222.845,221.915,222.44,145339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.65129042070755,-4.885620836195692,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,174658.0,8268.251301740558,False,False,False,False,437486.7041715524,False,False,False,False
2025-01-22 19:00:00+00:00,222.42,223.42,222.35,223.39,134243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.72494202312326,-1.233280400236346,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,308901.0,12929.22414977559,False,False,False,False,432785.2513936988,False,False,False,False
