date,Open,High,Low,Close,Volume,aVWAP_peak_860,aVWAP_peak_834,aVWAP_peak_791,aVWAP_peak_769,aVWAP_peak_748,aVWAP_peak_732,aVWAP_peak_655,aVWAP_peak_642,aVWAP_peak_594,aVWAP_peak_497,aVWAP_peak_461,aVWAP_peak_439,aVWAP_peak_416,aVWAP_peak_384,aVWAP_peak_341,aVWAP_peak_318,aVWAP_peak_259,aVWAP_peak_215,aVWAP_peak_192,aVWAP_peak_135,aVWAP_peak_122,aVWAP_peak_79,aVWAP_peak_14,aVWAP_valley_871,aVWAP_valley_816,aVWAP_valley_785,aVWAP_valley_756,aVWAP_valley_715,aVWAP_valley_685,aVWAP_valley_619,aVWAP_valley_618,aVWAP_valley_603,aVWAP_valley_540,aVWAP_valley_455,aVWAP_valley_368,aVWAP_valley_299,aVWAP_valley_282,aVWAP_valley_241,aVWAP_valley_204,aVWAP_valley_184,aVWAP_valley_167,aVWAP_valley_115,aVWAP_valley_84,aVWAP_valley_47,aVWAP_OB_bull_715,aVWAP_OB_bull_619,aVWAP_OB_bull_540,aVWAP_OB_bull_368,aVWAP_OB_bear_834,aVWAP_OB_bear_318,aVWAP_OB_bear_259,aVWAP_OB_bear_135,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 14:00:00+00:00,0.695,0.7121,0.6751,0.6807,40688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,40688.0,False,False,False,False
2025-03-28 15:00:00+00:00,0.6807,0.6827,0.6622,0.6678,16500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16500.0,-255.81395348837208,False,False,False,False,40312.992248062015,False,False,False,False
2025-03-28 16:00:00+00:00,0.6652,0.6736,0.6618,0.6675,16619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33119.0,-765.3207138994051,False,False,False,False,39945.64353103779,False,False,False,False
2025-03-28 17:00:00+00:00,0.6673,0.6724,0.6638,0.6644,8192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41311.0,-1393.9358966296468,False,False,False,False,39453.33898016899,False,False,False,False
2025-03-28 18:00:00+00:00,0.6676,0.6714,0.6559,0.6601,19107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60418.0,-2309.0376656741482,False,False,False,False,39137.89186419738,False,False,False,False
2025-03-28 19:00:00+00:00,0.6601,0.6684,0.6562,0.6644,154066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,7.609658758499458,-43.151307117350484,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93648.0,-821.3316553536188,False,False,False,False,40919.722998085796,False,False,False,False
2025-03-31 14:00:00+00:00,0.6301,0.6396,0.6181,0.629,20407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,7.5165357061434355,-43.151307117350484,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,73241.0,326.921548605352,False,False,False,False,40601.69628493718,False,False,False,False
2025-03-31 15:00:00+00:00,0.629,0.6458,0.6264,0.6452,10936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.454818280249999,-36.81496414716952,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84177.0,1626.9227649060442,False,False,False,False,40141.76300920172,False,False,False,False
2025-03-31 16:00:00+00:00,0.6452,0.6482,0.6335,0.6372,46096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.433307203950378,-33.811004640069754,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38081.0,2192.102256923005,False,False,False,False,40234.07676099704,False,False,False,False
2025-03-31 17:00:00+00:00,0.6372,0.6494,0.6347,0.6411,23779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.647579299027228,-30.51208610736418,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61860.0,3117.185942862183,False,False,False,False,39978.9592918343,False,False,False,False
