date,Open,High,Low,Close,Volume,aVWAP_peak_856,aVWAP_peak_829,aVWAP_peak_809,aVWAP_peak_770,aVWAP_peak_727,aVWAP_peak_672,aVWAP_peak_643,aVWAP_peak_618,aVWAP_peak_574,aVWAP_peak_543,aVWAP_peak_542,aVWAP_peak_504,aVWAP_peak_462,aVWAP_peak_425,aVWAP_peak_407,aVWAP_peak_301,aVWAP_peak_273,aVWAP_peak_272,aVWAP_peak_271,aVWAP_peak_239,aVWAP_peak_174,aVWAP_peak_138,aVWAP_peak_119,aVWAP_peak_90,aVWAP_peak_67,aVWAP_valley_838,aVWAP_valley_823,aVWAP_valley_784,aVWAP_valley_750,aVWAP_valley_707,aVWAP_valley_630,aVWAP_valley_597,aVWAP_valley_558,aVWAP_valley_521,aVWAP_valley_492,aVWAP_valley_454,aVWAP_valley_437,aVWAP_valley_404,aVWAP_valley_341,aVWAP_valley_324,aVWAP_valley_293,aVWAP_valley_258,aVWAP_valley_188,aVWAP_valley_162,aVWAP_valley_126,aVWAP_valley_78,aVWAP_valley_26,aVWAP_OB_bull_823,aVWAP_OB_bull_750,aVWAP_OB_bull_707,aVWAP_OB_bull_162,aVWAP_OB_bear_856,aVWAP_OB_bear_301,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,99.815,100.21,99.31,99.33,8808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8808.0,False,False,False,False
2025-01-06 16:00:00+00:00,99.33,99.585,98.91,99.42,6773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6773.0,105.0077519379845,False,False,False,False,8776.449612403101,False,False,False,False
2025-01-06 17:00:00+00:00,99.42,99.44,98.73,98.83,6450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.64676616915435,-52.736318407959786,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,323.0,108.38747671413977,False,False,False,False,8740.380626164293,False,False,False,False
2025-01-06 18:00:00+00:00,98.83,98.83,98.39,98.55,3888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.80511991649216,-52.736318407959786,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3565.0,51.43573288911434,False,False,False,False,8665.1499187819,False,False,False,False
2025-01-06 19:00:00+00:00,98.55,98.76,98.21,98.21,6011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.08756724836879,-52.736318407959786,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9576.0,-97.82683661304247,False,False,False,False,8624.000307637996,False,False,False,False
2025-01-06 20:00:00+00:00,98.23,98.5,97.63,97.655,12890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.600789621122154,-52.736318407959786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22466.0,-444.62021899113483,False,False,False,False,8690.139837752135,False,False,False,False
2025-01-07 15:00:00+00:00,99.125,99.125,97.68,98.195,7853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.65913444589439,-52.736318407959786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14613.0,-664.2850217974737,False,False,False,False,8677.160925538923,False,False,False,False
2025-01-07 16:00:00+00:00,98.355,98.55,97.725,97.74,5200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.869322928908872,-52.736318407959786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19813.0,-961.1643237851099,False,False,False,False,8623.251453825142,False,False,False,False
2025-01-07 17:00:00+00:00,97.76,97.91,97.43,97.875,6605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.001449129552142,-52.736318407959786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13208.0,-1151.0377451217748,False,False,False,False,8591.960733610798,False,False,False,False
2025-01-07 18:00:00+00:00,97.875,98.1,97.72,97.915,9283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.261676762621754,-52.736318407959786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3925.0,-1194.044911864073,False,False,False,False,8602.6745206866,False,False,False,False
