date,Open,High,Low,Close,Volume,aVWAP_peak_863,aVWAP_peak_828,aVWAP_peak_792,aVWAP_peak_769,aVWAP_peak_744,aVWAP_peak_695,aVWAP_peak_691,aVWAP_peak_666,aVWAP_peak_569,aVWAP_peak_510,aVWAP_peak_480,aVWAP_peak_377,aVWAP_peak_347,aVWAP_peak_294,aVWAP_peak_235,aVWAP_peak_192,aVWAP_peak_153,aVWAP_peak_152,aVWAP_peak_138,aVWAP_peak_119,aVWAP_peak_118,aVWAP_peak_89,aVWAP_peak_87,aVWAP_peak_55,aVWAP_peak_54,aVWAP_peak_29,aVWAP_valley_870,aVWAP_valley_844,aVWAP_valley_811,aVWAP_valley_810,aVWAP_valley_808,aVWAP_valley_760,aVWAP_valley_759,aVWAP_valley_714,aVWAP_valley_676,aVWAP_valley_673,aVWAP_valley_606,aVWAP_valley_534,aVWAP_valley_516,aVWAP_valley_498,aVWAP_valley_474,aVWAP_valley_434,aVWAP_valley_413,aVWAP_valley_412,aVWAP_valley_411,aVWAP_valley_359,aVWAP_valley_306,aVWAP_valley_245,aVWAP_valley_204,aVWAP_valley_167,aVWAP_valley_166,aVWAP_valley_149,aVWAP_valley_113,aVWAP_valley_104,aVWAP_valley_72,aVWAP_valley_39,aVWAP_valley_38,aVWAP_OB_bull_811,aVWAP_OB_bull_606,aVWAP_OB_bull_113,aVWAP_OB_bear_569,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,6.295,6.315,6.285,6.305,23682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,23682.0,False,False,False,False
2025-03-13 15:00:00+00:00,6.305,6.305,6.265,6.29,19663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19663.0,-304.85271317829455,False,False,False,False,23619.68992248062,False,False,False,False
2025-03-13 16:00:00+00:00,6.295,6.3,6.265,6.265,16491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36154.0,-860.6534463073133,False,False,False,False,23509.167598101074,False,False,False,False
2025-03-13 17:00:00+00:00,6.265,6.275,6.235,6.235,4042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40196.0,-1470.5037804730914,False,False,False,False,23207.351046192533,False,False,False,False
2025-03-13 18:00:00+00:00,6.235,6.275,6.235,6.275,6944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.752122241086667,-37.623089983022,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33252.0,-1963.2401559696327,False,False,False,False,22955.206068732183,False,False,False,False
2025-03-13 19:00:00+00:00,6.275,6.275,6.24,6.24,17054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.948290908264013,-33.771665517027586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50306.0,-2712.740308590259,False,False,False,False,22863.714501775095,False,False,False,False
2025-03-14 14:00:00+00:00,6.36,6.375,6.325,6.365,41611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.06354808106284,-20.01977209325406,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8695.0,-2805.488520860177,False,False,False,False,23154.37009089486,False,False,False,False
2025-03-14 15:00:00+00:00,6.365,6.395,6.365,6.37,65210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.06434511834932,-11.428274752099739,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56515.0,-1885.791024412732,False,False,False,False,23806.395360803464,False,False,False,False
2025-03-14 16:00:00+00:00,6.375,6.405,6.365,6.4,48144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.86092883086698,-4.753596421540465,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104659.0,-233.93379922803842,False,False,False,False,24183.72256451194,False,False,False,False
2025-03-14 17:00:00+00:00,6.405,6.415,6.395,6.4,15614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.72531797254542,-0.44908462838694163,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104659.0,1392.313236418908,False,False,False,False,24050.85864878307,False,False,False,False
2025-03-14 18:00:00+00:00,6.405,6.415,6.405,6.415,12389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.3694695755867,3.1793064153315598,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,117048.0,3185.4246591100878,False,False,False,False,23870.054638724414,False,False,False,False
2025-03-14 19:00:00+00:00,6.415,6.435,6.405,6.435,33163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.37065173759285,6.617890129580715,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150211.0,5464.89094346497,False,False,False,False,24014.131310992252,False,False,False,False
2025-03-17 14:00:00+00:00,6.535,6.535,6.515,6.515,32084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.49163772571231,11.376824976644244,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,182295.0,8206.443021860861,False,False,False,False,24139.245554232682,False,False,False,False
2025-03-17 15:00:00+00:00,6.515,6.535,6.515,6.525,92683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.12823486155641,14.942642178590859,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,274978.0,12342.43615330488,False,False,False,False,25201.939421608917,False,False,False,False
2025-03-17 16:00:00+00:00,6.525,6.55,6.515,6.545,26730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.9886705178059,17.999158818839632,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,301708.0,16828.72396488155,False,False,False,False,25225.6302832894,False,False,False,False
2025-03-17 17:00:00+00:00,6.545,6.56,6.545,6.56,7431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.20702476575356,20.640749939710716,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,309139.0,21360.66622899191,False,False,False,False,24949.744542463206,False,False,False,False
2025-03-17 18:00:00+00:00,6.555,6.555,6.545,6.555,11654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.93564036262802,22.070026568610444,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,297485.0,25641.66365179824,False,False,False,False,24743.60896816145,False,False,False,False
