date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_836,aVWAP_peak_811,aVWAP_peak_760,aVWAP_peak_710,aVWAP_peak_678,aVWAP_peak_650,aVWAP_peak_616,aVWAP_peak_573,aVWAP_peak_553,aVWAP_peak_518,aVWAP_peak_487,aVWAP_peak_473,aVWAP_peak_456,aVWAP_peak_418,aVWAP_peak_417,aVWAP_peak_390,aVWAP_peak_342,aVWAP_peak_317,aVWAP_peak_240,aVWAP_peak_215,aVWAP_peak_168,aVWAP_peak_149,aVWAP_peak_112,aVWAP_peak_42,aVWAP_valley_828,aVWAP_valley_798,aVWAP_valley_753,aVWAP_valley_725,aVWAP_valley_691,aVWAP_valley_666,aVWAP_valley_627,aVWAP_valley_594,aVWAP_valley_536,aVWAP_valley_499,aVWAP_valley_480,aVWAP_valley_429,aVWAP_valley_412,aVWAP_valley_363,aVWAP_valley_294,aVWAP_valley_185,aVWAP_valley_157,aVWAP_valley_143,aVWAP_valley_128,aVWAP_valley_103,aVWAP_valley_56,aVWAP_valley_30,aVWAP_OB_bull_627,aVWAP_OB_bull_499,aVWAP_OB_bull_412,aVWAP_OB_bull_363,aVWAP_OB_bear_836,aVWAP_OB_bear_616,aVWAP_OB_bear_240,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,6.15,6.25,6.13,6.19,2115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2115.0,False,False,False,False
2025-01-27 16:00:00+00:00,6.19,6.19,6.1,6.11,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2049.0,-31.767441860465116,False,False,False,False,2113.9767441860463,False,False,False,False
2025-01-27 17:00:00+00:00,6.11,6.24,6.11,6.215,2335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.873817034700274,-79.8107255520504,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,286.0,-26.84081485487651,False,False,False,False,2117.4034613304484,False,False,False,False
2025-01-27 18:00:00+00:00,6.215,6.305,6.215,6.275,3101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.852404058861374,-62.5426155268354,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3387.0,26.086949716516923,False,False,False,False,2132.653020069511,False,False,False,False
2025-01-27 19:00:00+00:00,6.275,6.36,6.26,6.315,3456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.845588230256574,-48.68765426847734,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6843.0,131.77552413951665,False,False,False,False,2153.170027510294,False,False,False,False
2025-01-27 20:00:00+00:00,6.315,6.38,6.29,6.38,7626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.43533182432391,-36.66401799821116,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14469.0,354.05807415285744,False,False,False,False,2238.0201046031575,False,False,False,False
2025-01-28 15:00:00+00:00,6.145,6.25,6.105,6.2,2381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.87650914023811,-36.66401799821116,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12088.0,535.9796543985495,False,False,False,False,2240.2368471674495,False,False,False,False
2025-01-28 16:00:00+00:00,6.19,6.23,6.11,6.145,1796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.84202006472769,-36.66401799821116,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10292.0,687.2357837877192,False,False,False,False,2233.349454188109,False,False,False,False
2025-01-28 17:00:00+00:00,6.145,6.19,6.1,6.115,2139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.49581822962916,-36.66401799821116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8153.0,802.9840662096151,False,False,False,False,2231.8866719526345,False,False,False,False
2025-01-28 18:00:00+00:00,6.12,6.175,6.11,6.12,2268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.877659202714284,-36.66401799821116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10421.0,952.1005923148923,False,False,False,False,2232.4465685115083,False,False,False,False
2025-01-28 19:00:00+00:00,6.12,6.2,6.115,6.185,3434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.498764570177705,-36.66401799821116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13855.0,1152.1455443720258,False,False,False,False,2251.075303883423,False,False,False,False
2025-01-28 20:00:00+00:00,6.185,6.2,6.12,6.145,11717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.9174873621645,-34.07890203489161,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2138.0,1167.4301095755602,False,False,False,False,2397.8338263038354,False,False,False,False
2025-01-29 15:00:00+00:00,6.14,6.33,6.135,6.215,4069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.67285845012542,-28.281512847300505,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6207.0,1245.5629760937684,False,False,False,False,2423.743379384396,False,False,False,False
2025-01-29 16:00:00+00:00,6.245,6.3,6.2,6.225,1962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.91917592211725,-23.274760686847493,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,8169.0,1352.9030849915396,False,False,False,False,2416.584567300917,False,False,False,False
