date,Open,High,Low,Close,Volume,aVWAP_peak_384,aVWAP_peak_323,aVWAP_peak_322,aVWAP_peak_295,aVWAP_peak_270,aVWAP_peak_246,aVWAP_peak_221,aVWAP_peak_197,aVWAP_peak_150,aVWAP_peak_128,aVWAP_peak_88,aVWAP_valley_394,aVWAP_valley_367,aVWAP_valley_339,aVWAP_valley_311,aVWAP_valley_286,aVWAP_valley_251,aVWAP_valley_233,aVWAP_valley_210,aVWAP_valley_192,aVWAP_valley_161,aVWAP_valley_142,aVWAP_valley_120,aVWAP_valley_56,aVWAP_valley_41,aVWAP_OB_bull_394,aVWAP_OB_bear_270,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-29 17:00:00+00:00,2.07,2.07,2.07,2.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-01-30 17:00:00+00:00,2.09,2.09,2.06,2.06,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-198.0,-3.0697674418604652,False,False,False,False,3.0697674418604652,False,False,False,False
2024-01-31 17:00:00+00:00,2.08,2.085,2.01,2.01,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-299.0,-7.657833062916892,False,False,False,False,4.588065621056427,False,False,False,False
2024-02-01 17:00:00+00:00,2.01,2.01,2.01,2.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-299.0,-12.174765883646863,False,False,False,False,4.516932820729971,False,False,False,False
2024-02-02 17:00:00+00:00,2.01,2.01,1.97,1.97,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-371.0,-17.737947807931405,False,False,False,False,5.563181924284545,False,False,False,False
2024-02-05 17:00:00+00:00,1.9,1.9,1.875,1.875,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-486.0,-24.99782458610301,False,False,False,False,7.259876778171606,False,False,False,False
2024-02-06 17:00:00+00:00,1.94,1.97,1.94,1.97,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,12.778430596041112,-38.499412463563,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68.0,-25.664524980116916,False,False,False,False,13.627940704091426,False,False,False,False
2024-02-07 17:00:00+00:00,1.97,1.97,1.88,1.88,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.590848491213162,-34.93494219367062,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-116.0,-27.06507498042518,False,False,False,False,14.160840848214038,False,False,False,False
2024-02-08 17:00:00+00:00,1.88,1.895,1.88,1.88,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.799127087994528,-32.74514630935103,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-116.0,-28.443911027240294,False,False,False,False,13.972300680024672,False,False,False,False
2024-02-09 17:00:00+00:00,1.88,1.88,1.79,1.8,8258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.823333333333333,,20.705985543640296,-32.74514630935103,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8374.0,-157.832377522942,False,False,False,False,141.78668361521807,False,False,False,False
