date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_804,aVWAP_peak_770,aVWAP_peak_684,aVWAP_peak_629,aVWAP_peak_596,aVWAP_peak_571,aVWAP_peak_547,aVWAP_peak_546,aVWAP_peak_533,aVWAP_peak_494,aVWAP_peak_476,aVWAP_peak_440,aVWAP_peak_407,aVWAP_peak_366,aVWAP_peak_317,aVWAP_peak_277,aVWAP_peak_256,aVWAP_peak_227,aVWAP_peak_199,aVWAP_peak_162,aVWAP_peak_85,aVWAP_peak_48,aVWAP_peak_28,aVWAP_valley_867,aVWAP_valley_830,aVWAP_valley_783,aVWAP_valley_734,aVWAP_valley_715,aVWAP_valley_696,aVWAP_valley_682,aVWAP_valley_662,aVWAP_valley_660,aVWAP_valley_622,aVWAP_valley_621,aVWAP_valley_562,aVWAP_valley_540,aVWAP_valley_518,aVWAP_valley_502,aVWAP_valley_485,aVWAP_valley_454,aVWAP_valley_393,aVWAP_valley_374,aVWAP_valley_303,aVWAP_valley_234,aVWAP_valley_220,aVWAP_valley_177,aVWAP_valley_98,aVWAP_valley_78,aVWAP_valley_40,aVWAP_valley_23,aVWAP_OB_bull_830,aVWAP_OB_bull_696,aVWAP_OB_bull_622,aVWAP_OB_bull_393,aVWAP_OB_bull_303,aVWAP_OB_bull_177,aVWAP_OB_bull_98,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,25.985,25.985,25.495,25.765,3668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3668.0,False,False,False,False
2025-04-11 15:00:00+00:00,25.765,25.9,25.65,25.85,5462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5462.0,84.68217054263566,False,False,False,False,3695.8139534883717,False,False,False,False
2025-04-11 16:00:00+00:00,25.855,26.075,25.675,26.055,8469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13931.0,299.3537647977886,False,False,False,False,3769.8168379304125,False,False,False,False
2025-04-11 17:00:00+00:00,26.055,26.31,25.91,26.27,7535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21466.0,627.5188227079004,False,False,False,False,3828.191770675677,False,False,False,False
2025-04-11 18:00:00+00:00,26.27,26.35,26.185,26.235,7864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,97.39458085070534,47.6551227656348,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13602.0,828.6735696426616,False,False,False,False,3890.7624408977595,False,False,False,False
2025-04-11 19:00:00+00:00,26.235,26.385,26.22,26.385,9927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,96.3707568621209,46.89000632486649,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23529.0,1180.6166150745582,False,False,False,False,3984.347519333453,False,False,False,False
2025-04-14 14:00:00+00:00,27.1,27.345,27.02,27.33,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,96.93684426283477,46.2161832079253,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28764.0,1608.2659698796037,False,False,False,False,4003.7374802740196,False,False,False,False
2025-04-14 15:00:00+00:00,27.31,27.34,26.93,26.93,3958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,89.49847042951218,41.063045844542415,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24806.0,1967.9207610442609,False,False,False,False,4003.028372052717,False,False,False,False
2025-04-14 16:00:00+00:00,26.915,27.195,26.905,27.09,7550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.3612959271633,37.8171109663045,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32356.0,2439.053772500939,False,False,False,False,4058.020180237946,False,False,False,False
2025-04-14 17:00:00+00:00,27.13,27.21,26.96,27.065,7327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.1717863525272,35.41871310699739,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25029.0,2789.2854969582886,False,False,False,False,4108.702037908675,False,False,False,False
