date,Close,High,Low,Open,Volume,aVWAP_peak_23,aVWAP_peak_16,aVWAP_peak_6,aVWAP_valley_26,aVWAP_valley_19,aVWAP_valley_11,aVWAP_OB_bull_26,aVWAP_OB_bear_6,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-24 00:00:00+00:00,24.4096539758,24.4155020002,24.3911352318,24.4057552929,250119,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,250119.0,False,False,False,False
2025-01-31 00:00:00+00:00,24.4172564076,24.4642355372,24.4172564076,24.4252487076,745080,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745080,55191.11111111111,False,False,False,False,286782.77777777775,False,False,False,False
2025-02-07 00:00:00+00:00,24.4837289519,24.5519559036,24.4593621835,24.4593621835,246,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745326,106312.21399176953,False,False,False,False,265557.83127572015,False,False,False,False
2025-02-14 00:00:00+00:00,24.4691088909,24.5080957204,24.371641817,24.5032223667,227,,,,,,,,,,#000000,,,,94.98441827970174,45.25870790503055,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745099,153629.7536960829,False,False,False,False,245903.6956256668,False,False,False,False
2025-02-21 00:00:00+00:00,24.5363611718,24.5373358426,24.434995415,24.434995415,75465,,,,,,,,,,#000000,,,,93.7283925233817,44.27708827625587,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,820564,203032.290459336,False,False,False,False,233278.60706080258,False,False,False,False
2025-02-28 00:00:00+00:00,24.7195018036,24.7195018036,24.5519559036,24.5519559036,425010,,,,,,,,,,#000000,,,,94.37766121236089,43.59193975779492,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1245574,280257.60227716295,False,False,False,False,247480.9324637061,False,False,False,False
2025-03-07 00:00:00+00:00,24.4914245812,24.7249599597,24.4722807358,24.7249599597,283498,,,24.562888425566666,,,,,24.562888425566666,24.562888425566666,#000000,,24.562888425566666,,82.9323774504383,34.51320876586462,False,False,True,False,False,,-1.0,24.72496,24.47228,33.0,0,,,False,False,False,False,,,False,False,False,False,962076,330762.6687751509,False,False,False,False,250148.86339232046,False,False,False,False
2025-03-14 00:00:00+00:00,24.3302646587,24.5822601738,24.3302646587,24.5822601738,1145,,,24.562290568163533,,,,,24.562290568163533,24.562290568163533,#000000,,24.562290568163533,,70.91776566347593,23.73970155891942,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,960931,377441.80442143604,False,False,False,False,231704.13277066709,False,False,False,False
2025-03-21 00:00:00+00:00,24.3546828288,24.427937339,24.3546828288,24.3888682669,126160,,,24.50603198177908,,,,,24.50603198177908,24.50603198177908,#000000,,24.50603198177908,,62.98806222846671,17.14978172622159,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1087091,430008.4115013297,False,False,False,False,223886.0488617288,False,False,False,False
2025-03-28 00:00:00+00:00,24.160314195,24.3009628546,24.0616647879,24.3009628546,446,,,24.50567223319846,,,,,24.50567223319846,24.50567223319846,#000000,,24.50567223319846,,54.26901464044006,9.868302006532403,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1086645,478648.15879752743,False,False,False,False,207334.9341312304,False,False,False,False
2025-04-04 00:00:00+00:00,24.483366185,24.483366185,24.2423592464,24.2423592464,40220,,,24.49652819684446,,,,,24.49652819684446,24.49652819684446,#000000,,24.49652819684446,,53.946971286464326,9.868302006532403,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1126865,526664.2211088217,False,False,False,False,194956.05012150964,False,False,False,False
2025-04-11 00:00:00+00:00,23.5575723656,24.1247288672,23.1136851936,24.1247288672,16087,,,24.46563570220823,,,23.59866214213333,,24.46563570220823,24.032148922170776,#000000,,24.032148922170776,,46.36056643310497,4.0910778145573445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1110778,569931.9084340942,False,False,False,False,181706.49085324968,False,False,False,False
